time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-13:55,3.6,"2,345","5,326","6,944",0,0,0.0000
2021/01/20-13:56,2.9,"1,943","4,686","6,204",0,0,0.0000
2021/01/20-13:57,2.9,"1,967","4,714","6,234",0,0,0.0000
2021/01/20-13:58,3.2,"2,134","4,972","6,530",0,0,0.0000
2021/01/20-13:59,3.5,"2,308","5,237","6,833",0,0,0.0000
2021/01/20-14:00,3.8,"2,489","5,510","7,144",0,0,0.0000
2021/01/20-14:01,2.8,"1,900","4,635","6,149",0,0,0.0000
2021/01/20-14:02,3.0,"2,002","4,788","6,324",0,0,0.0000
2021/01/20-14:03,3.3,"2,172","5,049","6,623",0,0,0.0000
2021/01/20-14:04,3.6,"2,349","5,317","6,930",0,0,0.0000
2021/01/20-14:05,3.9,"2,534","5,593","7,243",0,0,0.0000
2021/01/20-14:06,3.2,"2,226","5,090","6,659",0,0,0.0000
2021/01/20-14:07,3.5,"2,402","5,357","6,964",0,0,0.0000
2021/01/20-14:08,3.8,"2,586","5,632","7,277",0,0,0.0000
2021/01/20-14:09,4.1,"2,777","5,914","7,597",0,0,0.0000
2021/01/20-14:10,4.4,"2,975","6,203","7,924",0,0,0.0000
2021/01/20-14:11,3.7,"2,302","5,090","6,611",0,0,0.0000
2021/01/20-14:12,3.7,"2,327","5,132","6,660",0,0,0.0000
2021/01/20-14:13,4.0,"2,505","5,401","6,967",0,0,0.0000
2021/01/20-14:14,4.3,"2,690","5,677","7,282",0,0,0.0000
2021/01/20-14:15,4.5,"2,822","5,857","7,481",0,0,0.0000
2021/01/20-14:16,3.9,"2,527","5,371","6,916",0,0,0.0000
2021/01/20-14:17,2.9,"2,008","4,684","6,158",0,0,0.0000
2021/01/20-14:18,3.2,"2,180","4,951","6,465",0,0,0.0000
2021/01/20-14:19,3.5,"2,360","5,226","6,780",0,0,0.0000
2021/01/20-14:20,3.8,"2,547","5,509","7,102",0,0,0.0000
2021/01/20-14:21,3.1,"2,127","4,850","6,343",0,0,0.0000
2021/01/20-14:22,3.3,"2,296","5,110","6,642",0,0,0.0000
2021/01/20-14:23,3.7,"2,507","5,497","7,118",0,0,0.0000
2021/01/20-14:24,4.0,"2,698","5,783","7,444",0,0,0.0000
2021/01/20-14:25,4.3,"2,896","6,077","7,778",0,0,0.0000
2021/01/20-14:26,3.8,"2,680","5,709","7,346",0,0,0.0000
2021/01/20-14:27,3.9,"2,769","5,829","7,479",0,0,0.0000
2021/01/20-14:28,4.2,"2,966","6,120","7,811",0,0,0.0000
