time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-12:29,7.9,"214,441","502,360","659,543",48,24,0.9998
2021/01/20-12:30,8.7,"232,930","530,542","691,790",49,26,1.0000
2021/01/20-12:31,9.2,"251,389","563,667","732,416",49,25,0.9999
2021/01/20-12:32,6.6,"186,425","463,775","617,875",49,25,0.9999
2021/01/20-12:33,7.3,"203,514","490,555","648,720",50,25,0.9999
2021/01/20-12:34,8.1,"221,384","518,118","680,348",50,25,0.9999
2021/01/20-12:35,8.8,"240,036","546,462","712,756",50,26,1.0000
2021/01/20-12:36,9.4,"256,387","570,677","740,269",50,27,1.0000
2021/01/20-12:37,7.4,"208,406","495,996","654,391",49,25,0.9999
2021/01/20-12:38,8.0,"224,604","520,789","682,788",49,26,1.0000
2021/01/20-12:39,8.8,"243,211","549,089","715,153",49,26,1.0000
2021/01/20-12:40,9.5,"263,735","582,707","754,937",50,26,1.0000
2021/01/20-12:41,10.2,"283,026","611,141","787,205",50,26,1.0000
2021/01/20-12:42,7.8,"223,635","520,662","683,689",50,28,1.0000
2021/01/20-12:43,8.4,"237,487","541,463","707,404",49,26,1.0000
2021/01/20-12:44,9.1,"256,448","570,116","740,122",50,27,1.0000
2021/01/20-12:45,9.8,"276,191","599,552","773,623",50,27,1.0000
2021/01/20-12:46,10.5,"295,175","627,314","805,065",50,28,1.0000
2021/01/20-12:47,7.0,"199,129","484,634","642,830",50,26,1.0000
2021/01/20-12:48,7.2,"204,162","492,776","652,276",49,24,0.9998
2021/01/20-12:49,7.9,"221,885","520,191","683,755",50,25,0.9999
2021/01/20-12:50,8.7,"240,389","548,388","716,017",50,25,0.9999
2021/01/20-12:51,8.9,"246,513","561,023","732,056",50,26,1.0000
2021/01/20-12:52,7.2,"206,197","498,212","659,813",50,27,1.0000
2021/01/20-12:53,5.7,"166,185","438,085","591,249",49,26,1.0000
2021/01/20-12:54,6.4,"182,286","463,877","621,107",50,28,1.0000
2021/01/20-12:55,7.2,"199,358","490,825","652,196",50,26,1.0000
2021/01/20-12:56,7.8,"214,144","513,658","678,403",50,26,1.0000
2021/01/20-12:57,6.5,"181,062","459,253","614,381",49,26,1.0000
2021/01/20-12:58,7.0,"193,939","479,261","637,380",49,27,1.0000
2021/01/20-12:59,7.8,"211,396","506,411","668,594",49,26,1.0000
2021/01/20-13:00,8.5,"229,635","534,342","700,590",50,25,0.9999
2021/01/20-13:01,9.1,"244,338","553,142","720,433",49,25,0.9999
2021/01/20-13:02,7.1,"198,159","481,726","638,434",49,27,1.0000
2021/01/20-13:03,7.8,"215,939","509,381","670,230",49,27,1.0000
2021/01/20-13:04,8.6,"234,516","537,833","702,824",50,26,1.0000
2021/01/20-13:05,9.3,"253,889","567,082","736,213",50,27,1.0000
2021/01/20-13:06,10.0,"272,517","594,671","767,560",50,27,1.0000
2021/01/20-13:07,8.0,"223,798","519,252","680,945",50,25,0.9999
2021/01/20-13:08,8.5,"236,062","534,515","696,791",49,25,0.9999
2021/01/20-13:09,9.2,"255,127","563,272","729,612",49,25,0.9999
2021/01/20-13:10,9.9,"274,973","592,811","763,216",49,25,0.9999
2021/01/20-13:11,10.6,"294,031","620,647","794,732",49,25,0.9999
2021/01/20-13:12,8.1,"227,989","521,687","681,969",49,26,1.0000
2021/01/20-13:13,8.5,"238,464","533,881","694,209",47,26,1.0000
2021/01/20-13:14,9.2,"257,558","562,668","727,060",48,26,1.0000
2021/01/20-13:15,10.0,"277,434","592,236","760,693",49,27,1.0000
2021/01/20-13:16,10.6,"295,009","617,675","789,429",48,26,1.0000
2021/01/20-13:17,8.5,"243,767","539,916","700,550",48,25,0.9999
2021/01/20-13:18,8.6,"248,168","545,414","706,509",47,24,0.9998
2021/01/20-13:19,9.4,"267,410","574,348","739,507",48,24,0.9998
2021/01/20-13:20,10.1,"287,433","604,064","773,288",48,24,0.9998
2021/01/20-13:21,10.8,"306,697","632,106","805,011",48,24,0.9998
2021/01/20-13:22,7.9,"228,752","515,940","672,817",48,23,0.9994
2021/01/20-13:23,5.8,"165,817","426,305","571,984",48,25,0.9999
2021/01/20-13:24,6.6,"182,284","452,647","602,469",49,25,0.9999
2021/01/20-13:25,7.3,"199,548","479,787","633,749",49,27,1.0000
2021/01/20-13:26,8.0,"216,068","505,267","662,987",49,25,0.9999
2021/01/20-13:27,6.8,"187,234","460,157","611,052",49,26,1.0000
2021/01/20-13:28,7.1,"194,209","470,791","623,219",48,27,1.0000
2021/01/20-13:29,7.8,"211,975","498,431","655,001",49,27,1.0000
2021/01/20-13:30,8.6,"230,537","526,868","687,580",49,26,1.0000
2021/01/20-13:31,9.2,"248,354","553,646","718,115",50,28,1.0000
2021/01/20-13:32,7.1,"194,475","471,056","623,485",49,26,1.0000
2021/01/20-13:33,7.8,"212,240","498,697","655,267",49,28,1.0000
2021/01/20-13:34,8.6,"230,802","527,134","687,845",50,27,1.0000
2021/01/20-13:35,9.3,"250,161","556,367","721,220",50,28,1.0000
2021/01/20-13:36,10.0,"268,774","583,942","752,552",50,26,1.0000
2021/01/20-13:37,7.4,"205,822","487,158","641,580",49,27,1.0000
2021/01/20-13:38,8.1,"222,827","513,306","671,563",49,27,1.0000
2021/01/20-13:39,8.9,"241,713","542,068","704,466",49,26,1.0000
2021/01/20-13:40,9.6,"261,396","571,626","738,165",50,26,1.0000
2021/01/20-13:41,10.2,"279,453","598,096","768,163",50,26,1.0000
2021/01/20-13:42,6.8,"192,181","469,420","622,800",49,26,1.0000
2021/01/20-13:43,7.4,"205,720","490,274","646,721",49,27,1.0000
2021/01/20-13:44,8.2,"223,854","518,283","678,872",49,27,1.0000
2021/01/20-13:45,8.9,"242,784","547,089","711,819",50,27,1.0000
2021/01/20-13:46,9.5,"260,564","576,317","746,522",50,28,1.0000
2021/01/20-13:47,8.0,"221,748","517,202","678,895",50,27,1.0000
2021/01/20-13:48,8.2,"228,214","526,594","689,513",49,25,0.9999
2021/01/20-13:49,8.9,"247,189","555,444","722,505",50,26,1.0000
2021/01/20-13:50,9.7,"268,095","589,627","762,930",51,27,1.0000
2021/01/20-13:51,10.3,"285,580","615,158","791,836",50,26,1.0000
2021/01/20-13:52,8.3,"236,757","539,818","705,376",50,27,1.0000
2021/01/20-13:53,6.5,"184,709","464,180","619,845",50,28,1.0000
2021/01/20-13:54,7.2,"201,885","491,231","651,037",50,27,1.0000
2021/01/20-13:55,8.0,"219,857","519,078","683,025",51,28,1.0000
2021/01/20-13:56,8.8,"235,247","539,296","704,593",50,27,1.0000
2021/01/20-13:57,6.9,"195,394","476,217","631,775",49,26,1.0000
2021/01/20-13:58,7.4,"207,612","494,837","653,078",49,27,1.0000
2021/01/20-13:59,8.2,"225,497","522,414","684,720",49,26,1.0000
2021/01/20-14:00,8.9,"244,164","550,773","717,144",50,27,1.0000
2021/01/20-14:01,9.3,"255,128","563,091","729,354",48,25,0.9999
2021/01/20-14:02,8.2,"231,737","525,252","685,457",48,26,1.0000
2021/01/20-14:03,8.9,"250,213","553,238","717,431",48,25,0.9999
2021/01/20-14:04,9.6,"269,456","581,990","750,171",48,25,0.9999
2021/01/20-14:05,10.3,"289,466","611,510","783,679",49,25,0.9999
2021/01/20-14:06,11.0,"308,702","639,341","815,114",48,25,0.9999
2021/01/20-14:07,8.9,"259,650","562,858","727,127",48,24,0.9998
2021/01/20-14:08,9.5,"276,075","587,146","754,714",48,23,0.9994
2021/01/20-14:09,10.2,"295,967","616,548","788,103",48,24,0.9998
2021/01/20-14:10,10.9,"316,626","646,717","822,260",49,24,0.9998
2021/01/20-14:11,11.6,"337,172","676,223","855,524",49,24,0.9998
2021/01/20-14:12,10.1,"302,321","621,439","792,380",48,24,0.9998
2021/01/20-14:13,7.9,"219,609","510,016","668,917",48,25,0.9999
2021/01/20-14:14,8.7,"239,160","542,660","707,727",49,27,1.0000
2021/01/20-14:15,9.4,"258,357","571,550","740,682",49,26,1.0000
2021/01/20-14:16,9.9,"269,674","584,403","753,504",48,24,0.9998
2021/01/20-14:17,7.9,"218,395","507,522","665,886",48,25,0.9999
2021/01/20-14:18,7.7,"213,973","501,087","658,608",48,22,0.9982
2021/01/20-14:19,8.4,"230,481","526,008","687,057",48,24,0.9998
2021/01/20-14:20,9.1,"249,310","554,530","719,643",48,23,0.9994
2021/01/20-14:21,9.7,"266,029","579,295","747,782",48,22,0.9982
2021/01/20-14:22,8.1,"228,134","523,588","685,281",49,24,0.9998
2021/01/20-14:23,6.4,"182,231","456,654","609,528",49,23,0.9994
2021/01/20-14:24,7.2,"199,274","483,572","640,587",49,22,0.9982
2021/01/20-14:25,7.9,"217,113","511,287","672,443",50,24,0.9998
2021/01/20-14:26,8.6,"234,208","537,342","702,256",50,25,0.9999
2021/01/20-14:27,7.6,"213,105","503,255","662,724",50,24,0.9998
2021/01/20-14:28,8.0,"225,693","522,062","684,138",49,23,0.9994
2021/01/20-14:29,8.8,"244,506","550,750","716,967",50,23,0.9994
2021/01/20-14:30,9.5,"264,115","580,234","750,592",50,25,0.9999
2021/01/20-14:31,10.2,"282,979","608,059","782,175",50,23,0.9994
2021/01/20-14:32,9.0,"257,576","567,111","734,709",50,23,0.9994
2021/01/20-14:33,9.8,"277,450","596,861","768,600",50,23,0.9994
2021/01/20-14:34,10.5,"298,121","627,407","803,287",51,25,0.9999
2021/01/20-14:35,11.3,"319,588","658,749","838,771",51,24,0.9998
2021/01/20-14:36,12.0,"340,311","688,433","872,212",51,23,0.9994
2021/01/20-14:37,9.8,"285,442","605,036","776,851",50,24,0.9998
2021/01/20-14:38,10.4,"302,150","629,242","804,202",50,25,0.9999
2021/01/20-14:39,11.1,"313,669","642,845","818,005",49,24,0.9998
2021/01/20-14:40,11.9,"335,212","674,080","853,304",49,24,0.9998
2021/01/20-14:41,12.5,"355,114","702,212","884,887",49,23,0.9994
2021/01/20-14:42,10.2,"307,009","628,139","799,924",49,23,0.9994
2021/01/20-14:43,8.1,"225,595","521,414","683,260",49,24,0.9998
2021/01/20-14:44,8.8,"244,173","549,685","715,595",49,23,0.9994
2021/01/20-14:45,9.5,"263,723","579,110","749,162",50,23,0.9994
2021/01/20-14:46,10.1,"279,446","601,965","775,008",49,25,0.9999
2021/01/20-14:47,7.9,"222,336","512,925","671,903",49,22,0.9982
2021/01/20-14:48,8.1,"227,212","520,361","680,413",48,21,0.9968
2021/01/20-14:49,8.8,"245,849","548,691","712,807",49,21,0.9968
2021/01/20-14:50,9.5,"265,268","577,802","745,983",49,22,0.9982
2021/01/20-14:51,10.1,"280,845","600,328","771,423",49,23,0.9994
2021/01/20-14:52,7.6,"213,424","500,904","658,578",49,22,0.9982
2021/01/20-14:53,6.4,"179,902","450,923","601,695",48,22,0.9982
2021/01/20-14:54,7.1,"196,944","477,841","632,755",49,20,0.9941
2021/01/20-14:55,7.9,"214,784","505,556","664,610",49,21,0.9968
2021/01/20-14:56,8.5,"230,337","529,156","691,585",49,23,0.9994
2021/01/20-14:57,7.7,"209,334","492,315","647,428",48,23,0.9994
2021/01/20-14:58,8.0,"218,529","506,083","663,113",48,22,0.9982
2021/01/20-14:59,8.8,"236,989","534,235","695,330",48,23,0.9994
2021/01/20-15:00,9.5,"256,231","563,169","728,328",49,23,0.9994
2021/01/20-15:01,9.9,"268,548","580,607","747,914",48,23,0.9994
2021/01/20-15:02,9.2,"256,123","559,953","723,808",48,23,0.9994
2021/01/20-15:03,9.9,"275,896","589,418","757,338",49,23,0.9994
2021/01/20-15:04,10.6,"296,450","619,665","791,649",49,23,0.9994
2021/01/20-15:05,11.4,"317,786","650,693","826,742",49,22,0.9982
2021/01/20-15:06,12.1,"339,904","682,503","862,617",50,23,0.9994
2021/01/20-15:07,9.7,"283,596","595,106","762,182",48,23,0.9994
2021/01/20-15:08,10.2,"299,438","617,898","787,888",48,23,0.9994
2021/01/20-15:09,11.0,"320,391","648,543","822,598",48,23,0.9994
2021/01/20-15:10,11.7,"342,125","679,969","858,089",49,24,0.9998
2021/01/20-15:11,12.4,"363,760","710,748","892,703",49,23,0.9994
2021/01/20-15:12,10.2,"307,536","625,813","795,727",48,22,0.9982
2021/01/20-15:13,8.9,"254,586","555,124","717,599",48,23,0.9994
2021/01/20-15:14,9.6,"274,284","584,697","751,313",49,23,0.9994
2021/01/20-15:15,10.4,"294,778","615,066","785,824",49,24,0.9998
2021/01/20-15:16,10.9,"310,343","637,215","810,733",49,23,0.9994
2021/01/20-15:17,8.6,"249,852","546,733","707,674",49,24,0.9998
2021/01/20-15:18,8.6,"247,850","544,364","705,152",48,21,0.9968
2021/01/20-15:19,9.3,"267,223","573,612","738,541",49,22,0.9982
2021/01/20-15:20,10.1,"283,691","594,726","760,928",48,23,0.9994
2021/01/20-15:21,10.6,"299,696","617,680","786,796",48,22,0.9982
2021/01/20-15:22,8.5,"251,166","542,816","700,889",48,21,0.9968
2021/01/20-15:23,7.2,"214,244","488,521","639,308",47,23,0.9994
2021/01/20-15:24,7.9,"233,042","520,413","677,366",48,21,0.9968
2021/01/20-15:25,8.7,"251,488","548,551","709,569",49,23,0.9994
2021/01/20-15:26,9.3,"267,633","572,559","736,875",49,24,0.9998
2021/01/20-15:27,8.5,"253,333","548,384","708,559",48,21,0.9968
2021/01/20-15:28,8.8,"264,987","565,159","727,480",48,24,0.9998
2021/01/20-15:29,9.6,"284,464","594,329","760,715",48,22,0.9982
2021/01/20-15:30,10.3,"304,724","624,281","794,731",49,22,0.9982
2021/01/20-15:31,10.8,"315,561","635,740","805,777",47,21,0.9968
2021/01/20-15:32,9.5,"288,040","591,943","755,154",47,22,0.9982
2021/01/20-15:33,10.2,"307,903","621,315","788,514",48,23,0.9994
2021/01/20-15:34,10.9,"328,532","651,454","822,641",48,21,0.9968
2021/01/20-15:35,11.5,"346,228","673,429","845,735",47,20,0.9941
2021/01/20-15:36,11.9,"361,889","694,759","869,443",46,21,0.9968
2021/01/20-15:37,10.7,"335,910","653,236","821,401",46,22,0.9982
2021/01/20-15:38,11.2,"354,078","678,902","850,211",46,21,0.9968
2021/01/20-15:39,12.0,"375,712","709,862","885,083",46,21,0.9968
2021/01/20-15:40,12.7,"398,098","741,575","920,707",47,22,0.9982
2021/01/20-15:41,13.3,"420,356","772,611","955,424",47,22,0.9982
2021/01/20-15:42,11.8,"376,946","702,940","874,065",45,21,0.9968
2021/01/20-15:43,8.3,"225,384","501,892","651,590",44,21,0.9968
2021/01/20-15:44,9.0,"243,290","528,758","682,215",44,21,0.9968
2021/01/20-15:45,9.7,"261,918","556,348","713,562",45,21,0.9968
2021/01/20-15:46,10.0,"274,002","573,187","732,395",44,21,0.9968
2021/01/20-15:47,7.3,"197,459","460,251","604,198",44,21,0.9968
2021/01/20-15:48,7.3,"198,499","465,424","611,779",44,20,0.9941
2021/01/20-15:49,8.0,"215,357","491,244","641,356",45,21,0.9968
2021/01/20-15:50,8.7,"234,073","522,322","678,294",46,21,0.9968
2021/01/20-15:51,9.2,"249,295","544,676","703,638",45,20,0.9941
2021/01/20-15:52,8.4,"233,930","516,582","669,532",44,22,0.9982
2021/01/20-15:53,7.2,"201,729","468,654","615,009",44,20,0.9941
2021/01/20-15:54,7.9,"219,532","498,637","650,774",45,22,0.9982
2021/01/20-15:55,8.5,"237,098","525,164","681,059",45,21,0.9968
2021/01/20-15:56,9.1,"253,440","552,039","713,026",45,20,0.9941
2021/01/20-15:57,8.6,"247,095","540,574","699,414",45,20,0.9941
2021/01/20-15:58,7.9,"225,432","509,584","664,513",45,20,0.9941
2021/01/20-15:59,8.6,"243,131","536,244","694,930",45,20,0.9941
2021/01/20-16:00,9.3,"261,553","563,627","726,071",46,21,0.9968
2021/01/20-16:01,9.8,"277,615","586,821","752,256",46,21,0.9968
2021/01/20-16:02,9.7,"277,910","585,287","749,955",46,21,0.9968
2021/01/20-16:03,10.4,"297,482","613,820","782,246",46,21,0.9968
2021/01/20-16:04,11.0,"317,777","643,076","815,260",46,21,0.9968
2021/01/20-16:05,11.7,"338,794","673,054","848,996",46,21,0.9968
2021/01/20-16:06,12.2,"356,677","700,556","881,206",46,22,0.9982
2021/01/20-16:07,11.6,"350,140","690,471","870,309",47,22,0.9982
2021/01/20-16:08,12.2,"368,960","716,423","899,252",46,22,0.9982
2021/01/20-16:09,12.9,"391,216","747,640","934,227",47,22,0.9982
2021/01/20-16:10,13.5,"414,195","779,580","969,924",47,22,0.9982
2021/01/20-16:11,14.1,"436,135","809,385","1,003,026",46,22,0.9982
2021/01/20-16:12,13.7,"431,509","798,723","989,834",47,22,0.9982
2021/01/20-16:13,11.4,"351,915","689,687","868,450",46,22,0.9982
2021/01/20-16:14,12.1,"373,390","720,122","902,644",47,22,0.9982
2021/01/20-16:15,12.8,"395,587","751,280","937,560",47,22,0.9982
2021/01/20-16:16,13.4,"416,966","780,705","970,359",47,21,0.9968
2021/01/20-16:17,12.1,"386,134","732,683","915,128",47,23,0.9994
2021/01/20-16:18,9.8,"299,925","612,898","780,588",45,20,0.9941
2021/01/20-16:19,10.5,"319,674","641,608","813,056",46,21,0.9968
2021/01/20-16:20,11.2,"340,146","671,041","846,246",46,21,0.9968
2021/01/20-16:21,11.8,"359,989","699,114","877,770",46,21,0.9968
2021/01/20-16:22,11.0,"337,787","666,671","841,033",46,23,0.9994
2021/01/20-16:23,8.4,"255,667","550,170","710,114",46,22,0.9982
2021/01/20-16:24,9.1,"274,117","577,764","741,543",46,22,0.9982
2021/01/20-16:25,9.8,"293,495","606,468","774,158",47,23,0.9994
2021/01/20-16:26,8.8,"268,972","568,778","730,946",46,22,0.9982
2021/01/20-16:27,9.5,"288,230","597,545","763,701",47,23,0.9994
2021/01/20-16:28,9.4,"285,898","593,568","759,034",47,23,0.9994
2021/01/20-16:29,10.1,"305,790","622,970","792,423",47,24,0.9998
2021/01/20-16:30,10.9,"326,449","653,138","826,580",48,24,0.9998
2021/01/20-16:31,10.8,"330,262","656,036","829,094",47,22,0.9982
2021/01/20-16:32,11.5,"351,614","686,898","863,944",48,25,0.9999
2021/01/20-16:33,12.2,"373,733","718,526","899,560",48,23,0.9994
2021/01/20-16:34,13.0,"397,754","755,458","942,581",49,25,0.9999
2021/01/20-16:35,13.7,"421,407","788,621","979,732",49,24,0.9998
2021/01/20-16:36,14.2,"441,203","815,183","1,009,132",48,24,0.9998
2021/01/20-16:37,12.8,"410,189","765,699","951,902",48,24,0.9998
2021/01/20-16:38,13.4,"431,184","794,741","984,318",48,24,0.9998
2021/01/20-16:39,14.2,"455,690","829,122","1,022,840",49,25,0.9999
2021/01/20-16:40,14.9,"480,992","864,299","1,062,158",49,25,0.9999
2021/01/20-16:41,15.5,"504,448","895,985","1,097,296",49,25,0.9999
2021/01/20-16:42,15.0,"496,619","880,657","1,078,824",49,25,0.9999
2021/01/20-16:43,11.8,"372,349","714,692","895,373",49,25,0.9999
2021/01/20-16:44,12.5,"395,143","747,362","932,184",49,23,0.9994
2021/01/20-16:45,13.3,"418,734","780,828","969,791",50,25,0.9999
2021/01/20-16:46,13.8,"438,498","807,724","999,678",49,24,0.9998
2021/01/20-16:47,13.0,"422,262","780,332","967,609",49,23,0.9994
2021/01/20-16:48,10.4,"314,831","638,887","811,899",49,24,0.9998
2021/01/20-16:49,11.2,"336,151","670,082","847,235",49,25,0.9999
2021/01/20-16:50,11.9,"358,267","702,073","883,368",50,24,0.9998
2021/01/20-16:51,12.5,"378,097","729,950","914,619",50,25,0.9999
2021/01/20-16:52,11.8,"360,546","703,438","884,349",49,26,1.0000
2021/01/20-16:53,9.5,"288,739","600,359","768,156",49,26,1.0000
2021/01/20-16:54,10.2,"309,056","630,551","802,490",49,24,0.9998
2021/01/20-16:55,11.0,"330,169","661,540","837,620",50,25,0.9999
2021/01/20-16:56,11.7,"352,079","693,325","873,546",50,26,1.0000
2021/01/20-16:57,11.3,"346,165","681,925","859,845",49,24,0.9998
2021/01/20-16:58,11.1,"343,811","677,011","853,857",49,25,0.9999
2021/01/20-16:59,11.8,"365,868","708,943","889,931",49,24,0.9998
2021/01/20-17:00,12.6,"388,722","741,672","926,801",50,23,0.9994
2021/01/20-17:01,13.1,"406,207","765,375","953,111",49,25,0.9999
2021/01/20-17:02,13.0,"410,155","768,043","955,243",49,24,0.9998
2021/01/20-17:03,13.7,"434,203","801,966","993,307",50,26,1.0000
2021/01/20-17:04,14.5,"459,048","836,686","1,032,168",50,27,1.0000
2021/01/20-17:05,15.2,"484,879","872,575","1,072,276",51,24,0.9998
2021/01/20-17:06,14.4,"473,566","850,473","1,045,648",49,24,0.9998
2021/01/20-17:07,15.2,"499,338","886,303","1,085,696",50,26,1.0000
2021/01/20-17:08,15.4,"510,305","899,830","1,100,297",49,26,1.0000
2021/01/20-17:09,16.1,"537,095","936,678","1,141,363",49,25,0.9999
2021/01/20-17:10,16.9,"564,695","974,337","1,183,240",50,25,0.9999
2021/01/20-17:11,16.2,"553,670","953,436","1,158,198",49,26,1.0000
2021/01/20-17:12,16.9,"581,286","991,110","1,200,089",50,26,1.0000
2021/01/20-17:13,13.1,"435,187","794,355","982,091",49,25,0.9999
2021/01/20-17:14,13.8,"459,529","828,755","1,020,709",50,26,1.0000
2021/01/20-17:15,14.4,"479,144","852,284","1,045,205",49,26,1.0000
2021/01/20-17:16,15.1,"503,156","885,256","1,081,935",49,27,1.0000
2021/01/20-17:17,13.5,"452,797","814,049","1,001,985",49,24,0.9998
2021/01/20-17:18,11.2,"370,195","702,004","877,593",48,24,0.9998
2021/01/20-17:19,12.0,"392,414","734,099","913,829",49,25,0.9999
2021/01/20-17:20,12.8,"415,430","766,990","950,861",49,25,0.9999
2021/01/20-17:21,12.1,"404,732","747,879","928,223",48,25,0.9999
2021/01/20-17:22,12.9,"427,865","780,889","965,373",49,27,1.0000
2021/01/20-17:23,9.9,"288,399","602,287","770,360",48,26,1.0000
2021/01/20-17:24,10.6,"309,173","632,936","805,151",49,25,0.9999
2021/01/20-17:25,11.4,"330,744","664,382","840,738",49,25,0.9999
2021/01/20-17:26,12.1,"351,569","694,169","874,282",50,25,0.9999
2021/01/20-17:27,11.5,"341,569","677,036","854,159",49,26,1.0000
2021/01/20-17:28,10.6,"312,067","635,464","807,525",48,25,0.9999
2021/01/20-17:29,11.4,"333,608","666,880","843,083",49,24,0.9998
2021/01/20-17:30,12.1,"355,945","699,093","879,437",49,25,0.9999
2021/01/20-17:31,12.7,"375,997","727,191","910,909",49,26,1.0000
2021/01/20-17:32,11.9,"358,178","698,766","878,036",49,24,0.9998
2021/01/20-17:33,12.7,"381,105","731,568","914,979",49,25,0.9999
2021/01/20-17:34,13.4,"404,829","765,167","952,720",50,24,0.9998
2021/01/20-17:35,14.2,"429,349","799,562","991,256",50,25,0.9999
2021/01/20-17:36,14.6,"448,501","824,932","1,019,233",49,25,0.9999
2021/01/20-17:37,13.8,"432,859","797,586","986,979",49,26,1.0000
2021/01/20-17:38,14.2,"452,937","824,248","1,016,402",48,26,1.0000
2021/01/20-17:39,15.0,"478,342","859,528","1,055,823",49,27,1.0000
2021/01/20-17:40,15.8,"504,543","895,605","1,096,041",49,26,1.0000
2021/01/20-17:41,15.2,"495,847","879,044","1,076,183",48,25,0.9999
2021/01/20-17:42,15.9,"522,210","915,283","1,116,563",49,25,0.9999
2021/01/20-17:43,12.1,"373,544","716,143","896,257",48,26,1.0000
2021/01/20-17:44,12.8,"396,634","749,108","933,363",49,26,1.0000
2021/01/20-17:45,13.6,"420,519","782,869","971,265",49,26,1.0000
2021/01/20-17:46,14.1,"441,018","810,865","1,002,406",49,26,1.0000
2021/01/20-17:47,12.8,"412,825","768,883","955,316",49,26,1.0000
2021/01/20-17:48,9.8,"290,454","607,012","776,880",48,26,1.0000
2021/01/20-17:49,10.6,"311,169","637,602","811,611",49,26,1.0000
2021/01/20-17:50,11.3,"332,681","668,989","847,139",49,25,0.9999
2021/01/20-17:51,11.9,"351,500","698,342","881,584",49,27,1.0000
2021/01/20-17:52,10.9,"327,374","661,231","839,029",50,27,1.0000
2021/01/20-17:53,9.3,"278,133","591,509","760,717",49,25,0.9999
2021/01/20-17:54,10.1,"298,317","621,568","794,918",50,26,1.0000
2021/01/20-17:55,10.8,"319,298","652,424","829,915",50,25,0.9999
2021/01/20-17:56,10.0,"299,950","621,921","794,733",49,25,0.9999
2021/01/20-17:57,10.7,"320,827","652,673","829,627",50,27,1.0000
2021/01/20-17:58,11.0,"332,138","671,043","851,632",50,25,0.9999
2021/01/20-17:59,11.8,"354,107","702,887","887,617",50,26,1.0000
2021/01/20-18:00,12.5,"376,872","735,527","924,399",51,27,1.0000
2021/01/20-18:01,12.0,"367,766","714,790","898,110",49,26,1.0000
2021/01/20-18:02,12.7,"390,473","747,190","934,574",49,26,1.0000
2021/01/20-18:03,13.4,"415,097","784,908","978,458",50,27,1.0000
2021/01/20-18:04,14.2,"439,368","818,872","1,016,486",50,26,1.0000
2021/01/20-18:05,14.9,"464,421","853,616","1,055,295",50,28,1.0000
2021/01/20-18:06,14.4,"456,766","838,647","1,037,258",49,26,1.0000
2021/01/20-18:07,15.1,"482,011","873,584","1,076,260",50,26,1.0000
2021/01/20-18:08,15.7,"505,175","904,612","1,110,586",49,27,1.0000
2021/01/20-18:09,16.4,"531,835","940,965","1,151,003",50,26,1.0000
2021/01/20-18:10,17.2,"559,277","978,099","1,192,201",50,27,1.0000
2021/01/20-18:11,16.9,"563,269","978,982","1,191,781",49,27,1.0000
