time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-12:36,6.9,"75,881","182,575","241,630",38,19,0.9893
2021/01/20-12:37,7.7,"82,487","192,851","253,445",39,20,0.9941
2021/01/20-12:38,8.3,"88,738","202,357","264,316",40,23,0.9994
2021/01/20-12:39,9.1,"95,902","213,192","276,690",40,21,0.9968
2021/01/20-12:40,9.8,"103,792","226,041","291,874",42,21,0.9968
2021/01/20-12:41,8.7,"95,678","212,317","275,797",38,20,0.9941
2021/01/20-12:42,9.4,"102,982","223,291","288,311",40,21,0.9968
2021/01/20-12:43,10.0,"109,714","233,140","299,467",40,21,0.9968
2021/01/20-12:44,10.8,"117,565","244,661","312,527",40,20,0.9941
2021/01/20-12:45,11.5,"125,712","256,479","325,884",42,21,0.9968
2021/01/20-12:46,8.2,"93,321","207,882","270,491",38,23,0.9994
2021/01/20-12:47,9.0,"100,457","218,689","282,837",40,22,0.9982
2021/01/20-12:48,9.1,"102,385","221,171","285,552",39,19,0.9893
2021/01/20-12:49,9.8,"109,862","232,318","298,238",40,17,0.9649
2021/01/20-12:50,10.6,"117,634","243,761","311,220",41,19,0.9893
2021/01/20-12:51,7.0,"79,560","189,176","249,967",39,22,0.9982
2021/01/20-12:52,7.7,"86,193","199,480","261,811",40,20,0.9941
2021/01/20-12:53,5.6,"61,573","163,986","221,757",39,22,0.9982
2021/01/20-12:54,6.3,"67,625","173,709","233,020",40,22,0.9982
2021/01/20-12:55,7.0,"74,046","183,870","244,748",41,23,0.9994
2021/01/20-12:56,5.7,"62,980","166,086","224,148",39,21,0.9968
2021/01/20-12:57,6.4,"68,108","173,182","231,812",39,19,0.9893
2021/01/20-12:58,7.0,"72,746","180,381","240,086",39,20,0.9941
2021/01/20-12:59,7.7,"79,323","190,629","251,874",40,21,0.9968
2021/01/20-13:00,8.4,"86,197","201,173","263,957",41,22,0.9982
2021/01/20-13:01,5.6,"62,458","162,572","218,868",37,18,0.9807
2021/01/20-13:02,6.4,"68,605","172,459","230,323",39,20,0.9941
2021/01/20-13:03,7.1,"75,053","182,647","242,079",40,21,0.9968
2021/01/20-13:04,7.9,"81,803","193,137","254,137",41,22,0.9982
2021/01/20-13:05,8.6,"88,855","203,928","266,497",42,21,0.9968
2021/01/20-13:06,6.8,"72,912","178,705","237,382",38,21,0.9968
2021/01/20-13:07,7.5,"79,517","189,050","249,295",40,20,0.9941
2021/01/20-13:08,8.2,"83,408","193,869","254,248",39,22,0.9982
2021/01/20-13:09,8.9,"90,421","204,553","266,471",40,22,0.9982
2021/01/20-13:10,9.7,"97,730","215,533","278,990",41,21,0.9968
2021/01/20-13:11,7.4,"80,292","187,983","247,200",37,17,0.9649
2021/01/20-13:12,8.2,"87,153","198,584","259,370",39,20,0.9941
2021/01/20-13:13,8.6,"90,497","202,232","262,890",38,20,0.9941
2021/01/20-13:14,9.3,"97,717","213,123","275,320",39,21,0.9968
2021/01/20-13:15,10.1,"105,232","224,309","288,045",40,23,0.9994
2021/01/20-13:16,7.4,"81,594","187,858","246,221",37,20,0.9941
2021/01/20-13:17,8.2,"88,372","198,307","258,210",38,21,0.9968
2021/01/20-13:18,7.9,"84,218","192,698","251,991",38,20,0.9941
2021/01/20-13:19,8.6,"91,175","203,326","264,158",39,19,0.9893
2021/01/20-13:20,9.4,"98,428","214,250","276,621",40,20,0.9941
2021/01/20-13:21,6.8,"74,329","177,684","234,828",37,18,0.9807
2021/01/20-13:22,7.6,"80,945","188,040","246,752",38,22,0.9982
2021/01/20-13:23,5.9,"63,048","162,110","217,453",37,20,0.9941
2021/01/20-13:24,6.7,"69,318","172,119","229,031",39,23,0.9994
2021/01/20-13:25,7.4,"75,889","182,431","240,910",40,20,0.9941
2021/01/20-13:26,6.1,"64,890","164,783","220,474",37,21,0.9968
2021/01/20-13:27,6.8,"71,227","174,859","232,119",39,21,0.9968
2021/01/20-13:28,7.2,"75,170","180,880","239,011",38,22,0.9982
2021/01/20-13:29,8.0,"81,976","191,426","251,125",39,22,0.9982
2021/01/20-13:30,8.8,"89,083","202,273","263,541",41,23,0.9994
2021/01/20-13:31,7.5,"79,648","186,813","245,554",37,20,0.9941
2021/01/20-13:32,8.3,"86,572","197,476","257,785",39,19,0.9893
2021/01/20-13:33,9.0,"93,796","208,441","270,318",40,23,0.9994
2021/01/20-13:34,9.6,"99,806","217,220","280,260",40,21,0.9968
2021/01/20-13:35,10.3,"107,556","228,710","293,317",42,22,0.9982
2021/01/20-13:36,7.1,"77,956","183,112","241,011",37,20,0.9941
2021/01/20-13:37,7.9,"84,717","193,613","253,080",39,21,0.9968
2021/01/20-13:38,8.6,"91,130","203,350","264,211",39,22,0.9982
2021/01/20-13:39,9.3,"98,461","214,421","276,850",40,23,0.9994
2021/01/20-13:40,10.1,"106,093","225,793","289,790",42,22,0.9982
2021/01/20-13:41,8.0,"87,777","197,435","257,221",37,21,0.9968
2021/01/20-13:42,8.8,"95,332","210,017","272,168",39,25,0.9999
2021/01/20-13:43,9.4,"101,457","219,052","282,422",39,23,0.9994
2021/01/20-13:44,10.1,"109,118","230,452","295,390",40,24,0.9998
2021/01/20-13:45,10.9,"117,080","242,154","308,661",42,23,0.9994
2021/01/20-13:46,8.2,"91,654","204,580","266,249",38,21,0.9968
2021/01/20-13:47,8.9,"98,834","215,500","278,737",40,21,0.9968
2021/01/20-13:48,8.2,"88,526","201,453","263,121",39,20,0.9941
2021/01/20-13:49,8.9,"95,706","212,373","275,609",40,19,0.9893
2021/01/20-13:50,9.7,"103,618","225,313","290,913",42,21,0.9968
2021/01/20-13:51,7.2,"78,498","187,588","247,903",39,20,0.9941
2021/01/20-13:52,7.9,"85,265","198,094","259,978",40,22,0.9982
2021/01/20-13:53,6.1,"66,163","170,128","228,294",39,22,0.9982
2021/01/20-13:54,6.9,"72,516","180,221","239,955",40,21,0.9968
2021/01/20-13:55,7.6,"79,171","190,616","251,918",41,20,0.9941
2021/01/20-13:56,6.2,"66,393","168,862","226,145",38,18,0.9807
2021/01/20-13:57,6.9,"72,658","178,797","237,620",39,16,0.9363
2021/01/20-13:58,7.3,"76,412","184,491","244,126",38,21,0.9968
2021/01/20-13:59,8.0,"83,129","194,878","256,053",39,22,0.9982
2021/01/20-14:00,8.8,"90,142","205,562","268,276",40,23,0.9994
2021/01/20-14:01,6.5,"69,813","172,795","230,037",37,17,0.9649
2021/01/20-14:02,7.2,"76,151","182,734","241,486",38,19,0.9893
2021/01/20-14:03,8.0,"82,779","192,963","253,226",39,21,0.9968
2021/01/20-14:04,8.7,"89,698","203,483","265,256",40,21,0.9968
2021/01/20-14:05,9.4,"96,907","214,294","277,577",41,20,0.9941
2021/01/20-14:06,7.0,"76,604","182,356","240,760",37,22,0.9982
2021/01/20-14:07,7.7,"83,166","192,519","252,433",38,19,0.9893
2021/01/20-14:08,8.4,"89,584","202,261","263,570",39,22,0.9982
2021/01/20-14:09,9.1,"96,704","212,982","275,801",39,22,0.9982
2021/01/20-14:10,9.8,"104,114","223,994","288,323",41,21,0.9968
2021/01/20-14:11,6.9,"75,046","180,174","238,317",37,19,0.9893
2021/01/20-14:12,7.6,"81,557","190,286","249,939",38,20,0.9941
2021/01/20-14:13,7.7,"81,816","190,961","250,788",38,21,0.9968
2021/01/20-14:14,8.4,"89,153","203,257","265,419",39,21,0.9968
2021/01/20-14:15,9.2,"96,356","214,131","277,832",41,22,0.9982
2021/01/20-14:16,7.2,"78,968","185,966","244,893",36,19,0.9893
2021/01/20-14:17,8.0,"85,702","196,371","256,837",38,19,0.9893
2021/01/20-14:18,8.0,"84,556","195,295","255,790",38,19,0.9893
2021/01/20-14:19,8.7,"91,592","206,001","268,035",39,18,0.9807
2021/01/20-14:20,9.5,"98,923","217,003","280,576",40,19,0.9893
2021/01/20-14:21,6.7,"72,083","176,172","233,879",37,18,0.9807
2021/01/20-14:22,7.4,"79,084","188,202","248,273",39,20,0.9941
2021/01/20-14:23,5.7,"62,179","162,917","219,474",38,20,0.9941
2021/01/20-14:24,6.5,"68,376","172,854","230,979",40,23,0.9994
2021/01/20-14:25,7.2,"74,875","183,092","242,786",40,20,0.9941
2021/01/20-14:26,5.7,"62,430","163,168","219,725",38,18,0.9807
2021/01/20-14:27,6.5,"68,628","173,105","231,230",40,20,0.9941
2021/01/20-14:28,6.8,"71,757","178,036","236,916",39,19,0.9893
2021/01/20-14:29,7.6,"78,401","188,419","248,868",40,20,0.9941
2021/01/20-14:30,8.3,"85,347","199,105","261,122",41,19,0.9893
2021/01/20-14:31,7.1,"74,607","182,063","241,437",38,17,0.9649
2021/01/20-14:32,7.8,"81,346","192,542","253,484",40,19,0.9893
2021/01/20-14:33,8.6,"88,387","203,322","265,833",41,19,0.9893
2021/01/20-14:34,9.3,"95,729","214,404","278,483",41,19,0.9893
2021/01/20-14:35,10.1,"103,373","225,787","291,434",43,19,0.9893
2021/01/20-14:36,8.7,"92,342","207,831","270,574",38,17,0.9649
2021/01/20-14:37,9.4,"99,729","218,958","283,269",39,17,0.9649
2021/01/20-14:38,10.1,"106,334","228,610","294,199",39,18,0.9807
2021/01/20-14:39,10.7,"112,988","237,093","303,193",39,19,0.9893
2021/01/20-14:40,11.4,"121,102","248,876","316,516",41,21,0.9968
2021/01/20-14:41,10.9,"118,420","243,494","310,001",37,17,0.9649
2021/01/20-14:42,11.3,"123,135","250,148","317,468",38,18,0.9807
2021/01/20-14:43,11.1,"122,745","250,284","318,081",38,19,0.9893
2021/01/20-14:44,11.8,"131,032","262,241","331,577",39,19,0.9893
2021/01/20-14:45,12.6,"139,686","274,636","345,540",41,20,0.9941
2021/01/20-14:46,10.7,"122,723","248,116","315,012",38,17,0.9649
2021/01/20-14:47,11.1,"126,573","252,547","319,431",38,15,0.8843
2021/01/20-14:48,11.2,"128,862","255,598","322,802",38,16,0.9363
2021/01/20-14:49,11.9,"137,188","267,594","336,337",39,15,0.8843
2021/01/20-14:50,12.7,"145,809","279,886","350,169",40,19,0.9893
2021/01/20-14:51,12.1,"143,392","274,560","343,623",37,14,0.8230
2021/01/20-14:52,12.8,"152,075","286,914","357,516",39,16,0.9363
2021/01/20-14:53,7.2,"78,340","184,992","243,773",37,16,0.9363
2021/01/20-14:54,7.9,"85,118","195,510","255,859",39,18,0.9807
2021/01/20-14:55,8.7,"92,197","206,329","268,247",40,20,0.9941
2021/01/20-14:56,7.2,"79,616","186,546","245,443",38,17,0.9649
2021/01/20-14:57,8.0,"85,015","193,703","253,083",38,17,0.9649
2021/01/20-14:58,8.4,"89,182","199,810","260,003",37,18,0.9807
2021/01/20-14:59,9.1,"96,313","210,610","272,343",38,18,0.9807
2021/01/20-15:00,9.8,"103,739","221,707","284,979",40,20,0.9941
2021/01/20-15:01,8.0,"85,958","194,647","254,027",37,18,0.9807
2021/01/20-15:02,8.7,"92,932","205,291","266,210",38,16,0.9363
2021/01/20-15:03,9.5,"100,203","216,232","278,690",39,16,0.9363
2021/01/20-15:04,10.2,"107,769","227,468","291,466",40,20,0.9941
2021/01/20-15:05,10.9,"115,631","239,001","304,538",42,19,0.9893
2021/01/20-15:06,9.5,"103,043","219,349","281,924",37,14,0.8230
2021/01/20-15:07,10.2,"110,632","230,608","294,722",38,17,0.9649
2021/01/20-15:08,10.9,"117,649","240,742","306,163",39,18,0.9807
2021/01/20-15:09,11.6,"125,785","252,549","319,509",39,18,0.9807
2021/01/20-15:10,12.3,"134,217","264,651","333,150",41,20,0.9941
2021/01/20-15:11,10.2,"114,295","234,272","298,386",37,19,0.9893
2021/01/20-15:12,11.0,"122,180","245,827","311,480",38,19,0.9893
2021/01/20-15:13,11.1,"124,304","248,367","314,194",38,18,0.9807
2021/01/20-15:14,11.8,"132,590","260,393","327,788",39,18,0.9807
2021/01/20-15:15,12.6,"141,178","272,720","341,684",41,19,0.9893
2021/01/20-15:16,11.0,"129,468","253,116","318,768",37,19,0.9893
2021/01/20-15:17,11.7,"137,721","265,108","332,329",39,18,0.9807
2021/01/20-15:18,12.0,"142,060","270,832","338,635",38,17,0.9649
2021/01/20-15:19,12.8,"150,726","283,238","352,608",39,18,0.9807
2021/01/20-15:20,13.5,"158,291","292,562","362,415",40,19,0.9893
2021/01/20-15:21,12.9,"156,487","287,988","356,679",36,18,0.9807
2021/01/20-15:22,13.6,"165,405","300,576","370,806",38,19,0.9893
2021/01/20-15:23,7.9,"86,608","193,800","252,297",36,17,0.9649
2021/01/20-15:24,8.6,"93,995","206,146","266,978",38,17,0.9649
2021/01/20-15:25,9.3,"101,249","217,070","279,441",39,19,0.9893
2021/01/20-15:26,8.0,"90,199","199,441","259,053",37,16,0.9363
2021/01/20-15:27,8.7,"97,217","210,130","271,282",38,16,0.9363
2021/01/20-15:28,9.1,"101,726","216,578","278,542",38,17,0.9649
2021/01/20-15:29,9.8,"109,197","227,719","291,223",39,17,0.9649
2021/01/20-15:30,10.6,"116,964","239,157","304,200",40,18,0.9807
2021/01/20-15:31,10.0,"111,093","228,604","291,429",36,17,0.9649
2021/01/20-15:32,10.7,"118,810","239,923","304,258",38,17,0.9649
2021/01/20-15:33,11.4,"126,818","251,532","317,377",39,18,0.9807
2021/01/20-15:34,12.1,"135,117","263,432","330,787",40,19,0.9893
2021/01/20-15:35,12.8,"141,608","271,197","338,831",40,18,0.9807
2021/01/20-15:36,11.5,"131,618","254,766","319,699",35,16,0.9363
2021/01/20-15:37,12.2,"139,822","266,502","332,916",36,16,0.9363
2021/01/20-15:38,12.5,"144,467","272,740","339,822",37,18,0.9807
2021/01/20-15:39,13.2,"153,084","284,889","353,452",37,18,0.9807
2021/01/20-15:40,13.9,"161,986","297,323","367,368",39,18,0.9807
2021/01/20-15:41,13.0,"158,021","289,827","358,390",35,18,0.9807
2021/01/20-15:42,13.7,"163,016","295,334","363,856",35,18,0.9807
2021/01/20-15:43,12.3,"146,060","270,164","334,986",34,18,0.9807
2021/01/20-15:44,13.0,"154,404","281,902","348,147",35,18,0.9807
2021/01/20-15:45,13.7,"163,022","293,914","361,582",36,17,0.9649
2021/01/20-15:46,12.0,"146,878","269,251","333,347",33,14,0.8230
2021/01/20-15:47,12.7,"155,083","280,849","346,369",34,15,0.8843
2021/01/20-15:48,12.8,"158,792","286,470","353,047",35,17,0.9649
2021/01/20-15:49,13.5,"167,321","298,392","366,392",36,17,0.9649
2021/01/20-15:50,14.0,"175,182","310,034","379,875",37,16,0.9363
2021/01/20-15:51,12.9,"166,775","296,226","363,802",33,13,0.7512
2021/01/20-15:52,13.6,"169,068","298,200","365,387",34,13,0.7512
2021/01/20-15:53,7.4,"77,752","178,490","233,769",32,14,0.8230
2021/01/20-15:54,8.1,"84,467","189,817","247,286",34,15,0.8843
2021/01/20-15:55,8.8,"91,092","199,835","258,727",35,17,0.9649
2021/01/20-15:56,7.7,"81,568","186,198","243,621",34,15,0.8843
2021/01/20-15:57,8.4,"88,031","196,054","254,900",35,17,0.9649
2021/01/20-15:58,8.4,"88,917","197,148","256,081",35,17,0.9649
2021/01/20-15:59,9.1,"95,670","207,295","267,650",36,16,0.9363
2021/01/20-16:00,9.8,"102,697","217,715","279,493",37,17,0.9649
2021/01/20-16:01,7.8,"88,085","194,931","253,283",34,16,0.9363
2021/01/20-16:02,8.5,"94,726","204,966","264,740",36,18,0.9807
2021/01/20-16:03,9.2,"101,641","215,274","276,472",36,17,0.9649
2021/01/20-16:04,9.8,"108,829","225,856","288,477",37,15,0.8843
2021/01/20-16:05,10.5,"116,292","236,712","300,756",39,19,0.9893
2021/01/20-16:06,9.4,"108,193","224,430","286,976",35,15,0.8843
2021/01/20-16:07,10.1,"115,918","236,837","301,601",36,16,0.9363
2021/01/20-16:08,10.1,"116,310","237,159","301,894",36,17,0.9649
2021/01/20-16:09,10.8,"123,872","248,115","314,274",37,17,0.9649
2021/01/20-16:10,11.5,"131,709","259,345","326,926",38,19,0.9893
2021/01/20-16:11,10.4,"123,050","245,423","310,797",35,15,0.8843
2021/01/20-16:12,11.1,"130,735","256,502","323,299",36,15,0.8843
2021/01/20-16:13,10.8,"128,810","253,052","319,211",36,16,0.9363
2021/01/20-16:14,11.5,"136,646","264,282","331,864",37,18,0.9807
2021/01/20-16:15,12.1,"144,756","275,786","344,790",38,18,0.9807
2021/01/20-16:16,11.1,"137,849","263,823","330,708",35,14,0.8230
2021/01/20-16:17,11.8,"145,825","275,193","343,500",36,16,0.9363
2021/01/20-16:18,12.4,"149,089","278,207","346,155",35,17,0.9649
2021/01/20-16:19,13.1,"157,423","289,934","359,305",36,16,0.9363
2021/01/20-16:20,13.7,"166,030","301,935","372,728",38,17,0.9649
2021/01/20-16:21,12.3,"154,793","283,704","351,564",34,16,0.9363
2021/01/20-16:22,13.0,"163,182","295,555","364,868",36,18,0.9807
2021/01/20-16:23,6.6,"67,766","168,352","224,334",35,17,0.9649
2021/01/20-16:24,7.3,"73,871","177,919","235,353",36,17,0.9649
2021/01/20-16:25,8.0,"80,326","187,907","246,822",37,18,0.9807
2021/01/20-16:26,7.0,"71,915","174,716","231,628",35,16,0.9363
2021/01/20-16:27,7.8,"78,342","184,745","243,166",37,16,0.9363
2021/01/20-16:28,7.2,"77,075","182,716","240,818",36,17,0.9649
2021/01/20-16:29,8.0,"83,731","192,973","252,586",37,17,0.9649
2021/01/20-16:30,8.7,"90,678","203,521","264,644",39,19,0.9893
2021/01/20-16:31,7.2,"76,150","181,514","239,500",36,19,0.9893
2021/01/20-16:32,7.9,"82,784","191,749","251,245",38,20,0.9941
2021/01/20-16:33,8.6,"89,708","202,275","263,281",39,21,0.9968
2021/01/20-16:34,9.3,"97,353","214,809","278,121",40,20,0.9941
2021/01/20-16:35,10.1,"104,859","225,916","290,738",41,22,0.9982
2021/01/20-16:36,8.4,"89,906","202,791","264,187",37,20,0.9941
2021/01/20-16:37,9.2,"97,115","213,671","276,605",38,20,0.9941
2021/01/20-16:38,9.5,"100,911","219,128","282,760",38,19,0.9893
2021/01/20-16:39,10.2,"108,621","230,579","295,779",39,22,0.9982
2021/01/20-16:40,11.0,"116,634","242,331","309,099",41,21,0.9968
2021/01/20-16:41,9.9,"108,897","229,261","293,793",37,20,0.9941
2021/01/20-16:42,10.7,"116,780","240,885","306,985",39,20,0.9941
2021/01/20-16:43,10.4,"114,542","237,123","302,584",38,18,0.9807
2021/01/20-16:44,11.1,"122,605","248,925","315,955",39,20,0.9941
2021/01/20-16:45,11.9,"130,969","261,029","329,627",40,21,0.9968
2021/01/20-16:46,10.6,"121,647","245,475","311,459",38,17,0.9649
2021/01/20-16:47,11.4,"129,810","257,377","324,930",39,17,0.9649
2021/01/20-16:48,12.0,"136,975","267,451","336,223",39,21,0.9968
2021/01/20-16:49,12.7,"145,674","279,890","350,230",40,21,0.9968
2021/01/20-16:50,13.5,"154,675","292,630","364,539",42,21,0.9968
2021/01/20-16:51,12.2,"145,266","276,712","345,891",38,21,0.9968
2021/01/20-16:52,12.9,"154,044","289,229","359,976",39,19,0.9893
2021/01/20-16:53,8.0,"89,012","199,889","260,442",38,18,0.9807
2021/01/20-16:54,8.8,"96,131","210,747","272,869",39,19,0.9893
2021/01/20-16:55,9.5,"103,551","221,907","285,597",40,19,0.9893
2021/01/20-16:56,8.5,"95,399","208,631","270,171",38,18,0.9807
2021/01/20-16:57,9.2,"102,708","219,679","282,788",39,22,0.9982
2021/01/20-16:58,8.8,"97,460","212,077","274,198",39,19,0.9893
2021/01/20-16:59,9.5,"104,880","223,237","286,926",40,18,0.9807
2021/01/20-17:00,10.3,"112,602","234,698","299,956",41,19,0.9893
2021/01/20-17:01,9.3,"105,139","222,595","285,907",38,18,0.9807
2021/01/20-17:02,10.1,"112,788","233,984","298,864",39,20,0.9941
2021/01/20-17:03,10.8,"120,739","245,675","312,123",40,21,0.9968
2021/01/20-17:04,11.6,"128,992","257,667","325,684",41,21,0.9968
2021/01/20-17:05,12.4,"137,618","270,102","339,716",43,22,0.9982
2021/01/20-17:06,11.3,"129,758","256,909","324,288",38,18,0.9807
2021/01/20-17:07,12.1,"138,261","269,222","338,197",40,19,0.9893
2021/01/20-17:08,12.0,"138,476","269,090","337,921",40,19,0.9893
2021/01/20-17:09,12.8,"147,259","281,682","352,109",41,19,0.9893
2021/01/20-17:10,13.5,"156,348","294,581","366,605",42,20,0.9941
2021/01/20-17:11,12.9,"152,705","287,751","358,440",39,20,0.9941
2021/01/20-17:12,13.6,"161,845","300,700","372,986",40,21,0.9968
2021/01/20-17:13,12.3,"147,813","279,951","349,420",39,21,0.9968
2021/01/20-17:14,13.1,"156,719","292,666","363,732",40,20,0.9941
2021/01/20-17:15,13.0,"152,090","286,541","356,725",40,22,0.9982
2021/01/20-17:16,11.7,"142,309","269,973","337,311",37,19,0.9893
2021/01/20-17:17,12.4,"150,886","282,290","351,195",39,19,0.9893
2021/01/20-17:18,13.0,"158,247","292,421","362,488",39,20,0.9941
2021/01/20-17:19,13.7,"167,348","305,262","376,898",40,20,0.9941
2021/01/20-17:20,14.5,"176,751","318,405","391,609",41,20,0.9941
2021/01/20-17:21,13.1,"166,413","301,210","371,539",37,19,0.9893
2021/01/20-17:22,13.8,"175,564","314,101","385,999",39,22,0.9982
2021/01/20-17:23,8.2,"89,515","199,727","259,746",37,20,0.9941
2021/01/20-17:24,8.9,"96,684","210,636","272,223",39,21,0.9968
2021/01/20-17:25,9.7,"104,155","221,846","285,001",40,21,0.9968
2021/01/20-17:26,8.2,"91,575","201,925","262,002",37,19,0.9893
2021/01/20-17:27,8.9,"98,755","212,845","274,490",39,21,0.9968
2021/01/20-17:28,8.6,"93,593","205,813","266,674",38,19,0.9893
2021/01/20-17:29,9.3,"100,924","216,884","279,313",39,19,0.9893
2021/01/20-17:30,10.1,"108,556","228,256","292,253",41,20,0.9941
2021/01/20-17:31,8.7,"96,973","209,678","270,743",37,19,0.9893
2021/01/20-17:32,9.4,"104,343","220,788","283,421",39,20,0.9941
2021/01/20-17:33,10.2,"112,015","232,199","296,400",40,20,0.9941
2021/01/20-17:34,10.9,"119,988","243,912","309,682",41,22,0.9982
2021/01/20-17:35,11.7,"128,263","255,927","323,264",42,22,0.9982
2021/01/20-17:36,10.2,"116,962","237,354","301,642",37,18,0.9807
2021/01/20-17:37,10.9,"124,952","249,084","314,940",39,18,0.9807
2021/01/20-17:38,10.6,"120,122","242,730","307,947",39,19,0.9893
2021/01/20-17:39,11.4,"128,290","254,639","321,424",40,20,0.9941
2021/01/20-17:40,12.1,"136,761","266,849","335,203",42,23,0.9994
2021/01/20-17:41,11.2,"129,154","254,394","320,715",37,16,0.9363
2021/01/20-17:42,11.9,"137,535","266,515","334,404",39,18,0.9807
2021/01/20-17:43,11.5,"134,826","261,728","328,746",38,20,0.9941
2021/01/20-17:44,12.2,"143,341","273,983","342,569",39,20,0.9941
2021/01/20-17:45,13.0,"152,158","286,539","356,694",40,20,0.9941
2021/01/20-17:46,11.7,"142,426","270,228","337,624",37,19,0.9893
2021/01/20-17:47,12.4,"151,444","284,274","354,034",39,20,0.9941
2021/01/20-17:48,12.9,"158,176","293,431","364,207",39,20,0.9941
2021/01/20-17:49,13.7,"167,261","306,255","378,599",40,21,0.9968
2021/01/20-17:50,14.4,"176,647","319,381","393,294",42,21,0.9968
2021/01/20-17:51,13.2,"168,720","306,786","378,997",38,20,0.9941
2021/01/20-17:52,14.0,"177,928","319,733","393,512",40,20,0.9941
2021/01/20-17:53,7.6,"81,814","191,763","252,183",38,20,0.9941
2021/01/20-17:54,8.3,"88,754","202,443","264,431",40,19,0.9893
2021/01/20-17:55,9.1,"95,996","213,424","276,980",41,21,0.9968
2021/01/20-17:56,8.4,"89,496","203,323","265,369",39,19,0.9893
2021/01/20-17:57,9.1,"96,749","214,316","277,930",40,20,0.9941
2021/01/20-17:58,8.6,"89,756","205,910","269,187",39,19,0.9893
2021/01/20-17:59,9.3,"97,093","216,986","281,832",40,19,0.9893
2021/01/20-18:00,10.1,"104,731","228,364","294,778",41,20,0.9941
2021/01/20-18:01,9.0,"94,424","211,506","274,917",38,19,0.9893
2021/01/20-18:02,9.8,"101,867","222,619","287,570",39,20,0.9941
2021/01/20-18:03,10.5,"110,037","235,748","303,033",40,21,0.9968
2021/01/20-18:04,11.2,"118,072","247,453","316,278",41,21,0.9968
2021/01/20-18:05,12.0,"126,403","259,455","329,819",43,23,0.9994
2021/01/20-18:06,11.1,"119,261","247,950","316,484",39,22,0.9982
2021/01/20-18:07,11.8,"127,537","259,896","329,970",40,23,0.9994
2021/01/20-18:08,12.2,"132,904","267,341","338,286",40,22,0.9982
2021/01/20-18:09,13.0,"141,643","279,751","352,234",40,23,0.9994
2021/01/20-18:10,13.7,"150,678","292,456","366,479",42,23,0.9994
2021/01/20-18:11,13.8,"154,727","297,198","371,511",40,23,0.9994
2021/01/20-18:12,14.2,"160,207","303,328","377,659",40,24,0.9998
2021/01/20-18:13,13.3,"151,140","289,691","362,105",38,23,0.9994
