time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-13:19,9.7,"234,094","498,899","640,999",47,23,0.9994
2021/01/20-13:20,10.4,"251,419","524,483","670,046",48,24,0.9998
2021/01/20-13:21,6.7,"168,148","399,919","528,165",46,24,0.9998
2021/01/20-13:22,7.5,"182,971","423,157","554,932",47,25,0.9999
2021/01/20-13:23,5.8,"138,515","359,535","483,272",46,23,0.9994
2021/01/20-13:24,6.5,"152,471","381,905","509,171",47,24,0.9998
2021/01/20-13:25,7.2,"167,106","404,954","535,749",48,25,0.9999
2021/01/20-13:26,5.8,"139,896","361,071","484,874",47,24,0.9998
2021/01/20-13:27,6.4,"152,466","380,965","507,839",47,24,0.9998
2021/01/20-13:28,7.0,"163,375","397,951","527,374",46,26,1.0000
2021/01/20-13:29,7.7,"178,425","421,415","554,366",47,25,0.9999
2021/01/20-13:30,8.5,"194,153","445,558","582,037",48,26,1.0000
2021/01/20-13:31,6.6,"157,518","387,575","515,103",47,27,1.0000
2021/01/20-13:32,7.3,"172,203","410,675","541,731",47,25,0.9999
2021/01/20-13:33,8.1,"187,567","434,453","569,038",48,26,1.0000
2021/01/20-13:34,8.8,"203,609","458,909","597,023",49,27,1.0000
2021/01/20-13:35,9.6,"220,330","484,045","625,687",49,26,1.0000
2021/01/20-13:36,8.1,"192,819","439,705","574,290",47,25,0.9999
2021/01/20-13:37,8.8,"208,862","464,162","602,276",47,27,1.0000
2021/01/20-13:38,9.5,"224,120","486,900","628,150",48,26,1.0000
2021/01/20-13:39,10.2,"241,444","512,638","657,417",48,26,1.0000
2021/01/20-13:40,11.0,"259,446","539,055","687,362",49,27,1.0000
2021/01/20-13:41,7.8,"188,505","432,742","566,216",47,24,0.9998
2021/01/20-13:42,8.6,"205,301","460,851","599,644",48,25,0.9999
2021/01/20-13:43,9.0,"215,518","475,742","616,495",47,26,1.0000
2021/01/20-13:44,9.7,"232,402","501,041","645,323",48,26,1.0000
2021/01/20-13:45,10.5,"249,965","527,018","674,829",49,28,1.0000
2021/01/20-13:46,9.2,"228,582","493,731","637,124",48,29,1.0000
2021/01/20-13:47,9.9,"245,630","519,193","666,115",48,25,0.9999
2021/01/20-13:48,9.8,"244,794","517,578","664,173",48,24,0.9998
2021/01/20-13:49,10.6,"262,458","543,656","693,780",48,24,0.9998
2021/01/20-13:50,11.3,"281,767","574,277","729,720",49,25,0.9999
2021/01/20-13:51,8.1,"204,890","460,939","601,091",48,26,1.0000
2021/01/20-13:52,8.8,"220,970","485,433","629,114",49,26,1.0000
2021/01/20-13:53,6.0,"147,359","380,346","510,827",48,25,0.9999
2021/01/20-13:54,6.8,"161,579","402,980","536,990",49,26,1.0000
2021/01/20-13:55,7.5,"176,478","426,293","563,832",49,27,1.0000
2021/01/20-13:56,6.1,"147,149","376,925","505,485",47,25,0.9999
2021/01/20-13:57,6.8,"161,181","399,217","531,240",48,27,1.0000
2021/01/20-13:58,7.3,"170,541","413,562","547,677",47,25,0.9999
2021/01/20-13:59,8.0,"185,642","436,922","574,500",48,26,1.0000
2021/01/20-14:00,8.8,"201,409","460,948","601,989",48,27,1.0000
2021/01/20-14:01,7.3,"174,182","414,773","547,292",46,25,0.9999
2021/01/20-14:02,8.0,"189,158","437,852","573,770",47,26,1.0000
2021/01/20-14:03,8.8,"204,788","461,585","600,901",47,25,0.9999
2021/01/20-14:04,9.5,"221,072","485,971","628,685",48,25,0.9999
2021/01/20-14:05,10.2,"238,009","511,011","657,123",48,25,0.9999
2021/01/20-14:06,7.0,"171,065","408,540","539,753",46,23,0.9994
2021/01/20-14:07,7.8,"185,791","431,368","565,979",47,25,0.9999
2021/01/20-14:08,8.4,"199,707","452,452","590,068",47,25,0.9999
2021/01/20-14:09,9.1,"215,663","476,511","617,526",47,24,0.9998
2021/01/20-14:10,9.8,"232,274","501,224","645,637",48,25,0.9999
2021/01/20-14:11,7.7,"189,161","434,426","568,907",46,26,1.0000
2021/01/20-14:12,8.5,"204,515","457,883","595,761",47,24,0.9998
2021/01/20-14:13,8.9,"214,079","471,966","611,739",46,24,0.9998
2021/01/20-14:14,9.6,"231,579","500,623","645,650",47,24,0.9998
2021/01/20-14:15,10.3,"248,779","526,082","674,572",48,25,0.9999
2021/01/20-14:16,7.0,"175,024","412,498","543,711",46,23,0.9994
2021/01/20-14:17,7.8,"189,911","435,644","570,320",46,22,0.9982
2021/01/20-14:18,7.5,"180,387","422,848","556,152",46,23,0.9994
2021/01/20-14:19,8.2,"195,677","446,396","583,163",47,24,0.9998
2021/01/20-14:20,8.9,"211,632","470,610","610,841",48,22,0.9982
2021/01/20-14:21,7.1,"174,551","412,960","544,566",47,24,0.9998
2021/01/20-14:22,7.8,"190,643","440,365","577,289",48,25,0.9999
2021/01/20-14:23,6.0,"145,481","374,790","503,154",47,24,0.9998
2021/01/20-14:24,6.8,"159,638","397,362","529,254",48,24,0.9998
2021/01/20-14:25,7.5,"174,474","420,612","556,033",49,25,0.9999
2021/01/20-14:26,6.4,"153,628","387,144","517,272",48,23,0.9994
2021/01/20-14:27,7.2,"168,124","410,055","543,712",48,22,0.9982
2021/01/20-14:28,7.6,"176,985","423,434","558,986",48,23,0.9994
2021/01/20-14:29,8.3,"192,524","447,389","586,469",48,24,0.9998
2021/01/20-14:30,9.1,"208,743","472,021","614,630",49,23,0.9994
2021/01/20-14:31,6.9,"166,019","405,613","538,290",48,24,0.9998
2021/01/20-14:32,7.7,"181,006","429,014","565,219",48,22,0.9982
2021/01/20-14:33,8.4,"196,671","453,094","592,828",49,23,0.9994
2021/01/20-14:34,9.2,"213,015","477,852","621,115",50,25,0.9999
2021/01/20-14:35,9.9,"230,038","503,289","650,080",50,24,0.9998
2021/01/20-14:36,6.9,"168,844","408,749","541,557",48,23,0.9994
2021/01/20-14:37,7.7,"183,856","432,176","568,512",48,22,0.9982
2021/01/20-14:38,8.3,"197,109","452,284","591,496",48,24,0.9998
2021/01/20-14:39,9.0,"208,972","467,482","607,517",48,23,0.9994
2021/01/20-14:40,9.8,"225,556","492,325","635,823",48,23,0.9994
2021/01/20-14:41,7.8,"188,814","435,014","569,887",47,24,0.9998
2021/01/20-14:42,8.5,"204,405","458,864","597,200",47,24,0.9998
2021/01/20-14:43,8.8,"212,634","473,264","614,762",47,22,0.9982
2021/01/20-14:44,9.6,"229,155","498,044","643,005",48,23,0.9994
2021/01/20-14:45,10.3,"246,505","523,807","672,297",48,23,0.9994
2021/01/20-14:46,7.7,"191,695","440,326","576,793",47,22,0.9982
2021/01/20-14:47,8.3,"205,045","458,101","595,849",47,21,0.9968
2021/01/20-14:48,8.5,"205,537","459,841","598,111",47,19,0.9893
2021/01/20-14:49,9.2,"221,782","484,344","626,077",47,19,0.9893
2021/01/20-14:50,9.9,"238,693","509,513","654,710",48,20,0.9941
2021/01/20-14:51,6.8,"171,041","406,802","537,296",47,22,0.9982
2021/01/20-14:52,7.5,"185,791","429,809","563,767",47,19,0.9893
2021/01/20-14:53,5.8,"141,096","365,948","491,868",47,24,0.9998
2021/01/20-14:54,6.6,"155,127","388,394","517,843",47,22,0.9982
2021/01/20-14:55,7.3,"169,838","411,519","544,496",48,20,0.9941
2021/01/20-14:56,5.7,"139,712","363,162","488,494",47,22,0.9982
2021/01/20-14:57,6.4,"151,265","379,141","505,753",47,21,0.9968
2021/01/20-14:58,6.8,"160,273","393,134","521,838",46,23,0.9994
2021/01/20-14:59,7.5,"175,022","416,142","548,309",47,24,0.9998
2021/01/20-15:00,8.3,"190,437","439,816","575,446",48,23,0.9994
2021/01/20-15:01,6.2,"151,226","377,699","503,724",46,20,0.9941
2021/01/20-15:02,7.0,"165,460","400,192","529,680",47,23,0.9994
2021/01/20-15:03,7.7,"180,360","423,350","556,302",48,23,0.9994
2021/01/20-15:04,8.4,"195,926","447,175","583,589",48,22,0.9982
2021/01/20-15:05,9.2,"212,158","471,665","611,543",49,23,0.9994
2021/01/20-15:06,6.7,"164,066","395,526","523,642",46,23,0.9994
2021/01/20-15:07,7.4,"178,702","418,421","549,999",47,21,0.9968
2021/01/20-15:08,8.0,"192,054","438,784","573,304",47,21,0.9968
2021/01/20-15:09,8.8,"207,922","462,911","600,893",47,23,0.9994
2021/01/20-15:10,9.5,"224,455","487,703","629,149",48,22,0.9982
2021/01/20-15:11,6.7,"164,318","395,777","523,893",46,23,0.9994
2021/01/20-15:12,7.4,"178,954","418,672","550,251",47,23,0.9994
2021/01/20-15:13,7.5,"181,267","422,388","554,555",46,22,0.9982
2021/01/20-15:14,8.3,"196,845","446,379","582,075",47,22,0.9982
2021/01/20-15:15,9.0,"213,100","471,050","610,274",48,23,0.9994
2021/01/20-15:16,6.6,"161,962","392,642","520,431",46,22,0.9982
2021/01/20-15:17,7.4,"176,697","415,792","547,109",47,23,0.9994
2021/01/20-15:18,7.4,"175,274","414,681","546,129",46,22,0.9982
2021/01/20-15:19,8.1,"190,713","438,534","573,511",47,22,0.9982
2021/01/20-15:20,8.9,"203,677","455,456","591,518",47,22,0.9982
2021/01/20-15:21,7.4,"177,211","413,564","543,156",45,23,0.9994
2021/01/20-15:22,8.2,"192,476","437,087","570,142",46,22,0.9982
2021/01/20-15:23,6.6,"154,647","381,027","506,437",46,23,0.9994
2021/01/20-15:24,7.3,"170,074","407,611","538,275",47,23,0.9994
2021/01/20-15:25,8.0,"185,201","430,996","565,123",47,23,0.9994
2021/01/20-15:26,6.5,"156,669","386,102","513,369",46,22,0.9982
2021/01/20-15:27,7.2,"171,141","408,834","539,563",47,23,0.9994
2021/01/20-15:28,7.7,"181,404","424,239","557,125",46,20,0.9941
2021/01/20-15:29,8.4,"196,958","448,051","584,400",47,21,0.9968
2021/01/20-15:30,9.2,"213,177","472,529","612,341",48,21,0.9968
2021/01/20-15:31,7.2,"170,120","403,823","532,305",45,21,0.9968
2021/01/20-15:32,7.9,"185,009","426,815","558,694",46,21,0.9968
2021/01/20-15:33,8.7,"200,551","450,460","585,737",47,21,0.9968
2021/01/20-15:34,9.4,"216,746","474,758","613,434",47,20,0.9941
2021/01/20-15:35,10.1,"227,788","488,199","627,306",47,20,0.9941
2021/01/20-15:36,6.5,"154,199","375,655","498,425",44,18,0.9807
2021/01/20-15:37,7.2,"168,172","397,574","523,677",44,20,0.9941
2021/01/20-15:38,7.6,"177,155","411,388","539,517",44,20,0.9941
2021/01/20-15:39,8.3,"192,158","434,338","565,800",45,20,0.9941
2021/01/20-15:40,9.0,"207,802","457,929","592,723",45,20,0.9941
2021/01/20-15:41,6.7,"164,280","390,098","514,699",44,16,0.9363
2021/01/20-15:42,7.4,"176,238","406,015","531,700",44,19,0.9893
2021/01/20-15:43,7.5,"177,763","405,732","530,084",42,18,0.9807
2021/01/20-15:44,8.2,"192,404","428,009","555,562",43,19,0.9893
2021/01/20-15:45,8.9,"207,661","450,901","581,656",44,20,0.9941
2021/01/20-15:46,6.7,"161,817","380,436","500,867",42,18,0.9807
2021/01/20-15:47,7.3,"175,704","401,959","525,592",43,20,0.9941
2021/01/20-15:48,7.6,"182,666","414,780","541,445",43,18,0.9807
2021/01/20-15:49,8.3,"197,408","437,157","567,024",44,19,0.9893
2021/01/20-15:50,9.0,"213,732","464,015","598,874",44,19,0.9893
2021/01/20-15:51,6.3,"155,292","376,748","499,518",43,22,0.9982
2021/01/20-15:52,6.9,"166,575","391,677","515,401",43,19,0.9893
2021/01/20-15:53,5.8,"140,746","354,005","472,764",42,20,0.9941
2021/01/20-15:54,6.5,"154,772","378,409","502,094",43,19,0.9893
2021/01/20-15:55,7.2,"168,596","399,869","526,756",44,21,0.9968
2021/01/20-15:56,5.6,"138,530","354,936","476,165",43,19,0.9893
2021/01/20-15:57,6.3,"151,537","375,579","500,009",44,20,0.9941
2021/01/20-15:58,6.5,"157,093","384,095","509,767",43,18,0.9807
2021/01/20-15:59,7.2,"170,955","405,593","534,466",44,20,0.9941
2021/01/20-16:00,7.9,"185,432","427,706","559,781",44,20,0.9941
2021/01/20-16:01,6.1,"148,867","370,572","494,022",44,19,0.9893
2021/01/20-16:02,6.8,"162,301","391,642","518,294",44,20,0.9941
2021/01/20-16:03,7.4,"176,352","413,327","543,181",45,21,0.9968
2021/01/20-16:04,8.1,"191,018","435,629","568,685",45,20,0.9941
2021/01/20-16:05,8.8,"206,300","458,546","594,804",46,21,0.9968
2021/01/20-16:06,6.0,"150,402","374,693","499,803",44,21,0.9968
2021/01/20-16:07,6.7,"164,778","399,604","529,706",45,20,0.9941
2021/01/20-16:08,7.2,"173,662","413,317","545,445",45,21,0.9968
2021/01/20-16:09,7.8,"188,076","435,368","570,697",45,21,0.9968
2021/01/20-16:10,8.5,"203,107","458,033","596,565",45,21,0.9968
2021/01/20-16:11,7.0,"174,908","412,694","544,038",44,21,0.9968
2021/01/20-16:12,7.7,"189,172","434,593","569,139",45,22,0.9982
2021/01/20-16:13,7.7,"190,576","436,465","571,206",44,21,0.9968
2021/01/20-16:14,8.4,"205,493","459,017","596,961",45,22,0.9982
2021/01/20-16:15,9.1,"221,027","482,186","623,332",45,21,0.9968
2021/01/20-16:16,6.4,"161,329","392,259","520,727",44,21,0.9968
2021/01/20-16:17,7.1,"175,040","413,605","545,276",45,22,0.9982
2021/01/20-16:18,7.0,"168,231","402,184","531,345",43,21,0.9968
2021/01/20-16:19,7.7,"182,420","424,008","556,371",44,22,0.9982
2021/01/20-16:20,8.4,"197,224","446,447","582,012",44,21,0.9968
2021/01/20-16:21,6.4,"156,054","383,774","510,321",44,22,0.9982
2021/01/20-16:22,7.1,"169,902","405,413","535,228",44,22,0.9982
2021/01/20-16:23,6.4,"153,920","381,328","507,745",44,20,0.9941
2021/01/20-16:24,7.1,"167,743","402,943","532,626",45,22,0.9982
2021/01/20-16:25,7.8,"182,357","425,503","558,519",45,20,0.9941
2021/01/20-16:26,6.0,"147,390","371,214","496,127",45,22,0.9982
2021/01/20-16:27,6.7,"161,248","393,175","521,486",45,22,0.9982
2021/01/20-16:28,7.2,"170,420","407,177","537,515",45,21,0.9968
2021/01/20-16:29,7.9,"185,321","430,181","563,917",46,23,0.9994
2021/01/20-16:30,8.6,"200,876","453,839","590,972",46,22,0.9982
2021/01/20-16:31,6.3,"154,148","381,400","507,751",46,23,0.9994
2021/01/20-16:32,7.0,"168,282","403,637","533,387",46,22,0.9982
2021/01/20-16:33,7.8,"183,071","426,528","559,676",47,24,0.9998
2021/01/20-16:34,8.5,"199,479","453,938","592,274",48,22,0.9982
2021/01/20-16:35,9.2,"215,574","478,136","619,869",48,23,0.9994
2021/01/20-16:36,6.9,"166,939","403,478","534,299",46,23,0.9994
2021/01/20-16:37,7.6,"181,751","426,548","560,833",47,23,0.9994
2021/01/20-16:38,8.0,"190,181","439,810","576,120",47,23,0.9994
2021/01/20-16:39,8.8,"206,211","464,254","604,092",47,24,0.9998
2021/01/20-16:40,9.5,"222,919","489,377","632,744",48,24,0.9998
2021/01/20-16:41,7.4,"177,988","420,293","553,532",47,23,0.9994
2021/01/20-16:42,8.1,"193,427","444,146","580,914",47,24,0.9998
2021/01/20-16:43,7.9,"188,947","437,329","573,116",47,26,1.0000
2021/01/20-16:44,8.7,"204,876","461,673","600,989",48,25,0.9999
2021/01/20-16:45,9.4,"221,484","486,695","629,539",49,25,0.9999
2021/01/20-16:46,7.1,"173,014","411,891","543,692",47,23,0.9994
2021/01/20-16:47,7.8,"188,177","435,468","570,798",48,24,0.9998
2021/01/20-16:48,7.8,"185,268","431,780","566,783",47,24,0.9998
2021/01/20-16:49,8.5,"201,046","455,973","594,504",48,25,0.9999
2021/01/20-16:50,9.3,"217,503","480,844","622,904",49,24,0.9998
2021/01/20-16:51,7.1,"173,017","411,582","543,252",47,22,0.9982
2021/01/20-16:52,7.8,"188,154","435,134","570,333",48,25,0.9999
2021/01/20-16:53,6.6,"157,423","391,158","520,803",47,24,0.9998
2021/01/20-16:54,7.4,"172,171","414,320","547,493",48,23,0.9994
2021/01/20-16:55,8.1,"187,598","438,161","574,863",49,25,0.9999
2021/01/20-16:56,6.6,"158,290","392,025","521,670",47,26,1.0000
2021/01/20-16:57,7.4,"173,038","415,187","548,361",48,23,0.9994
2021/01/20-16:58,7.9,"184,077","431,835","567,361",47,23,0.9994
2021/01/20-16:59,8.6,"199,955","456,128","595,183",48,25,0.9999
2021/01/20-17:00,9.4,"216,513","481,100","623,683",49,24,0.9998
2021/01/20-17:01,7.5,"178,572","421,656","555,222",47,21,0.9968
2021/01/20-17:02,8.2,"194,074","445,573","582,667",48,21,0.9968
2021/01/20-17:03,9.0,"210,255","470,168","610,790",49,26,1.0000
2021/01/20-17:04,9.7,"227,114","495,441","639,592",49,24,0.9998
2021/01/20-17:05,10.5,"244,814","521,711","669,456",50,24,0.9998
2021/01/20-17:06,9.0,"214,901","475,281","616,100",47,23,0.9994
2021/01/20-17:07,9.8,"231,959","500,910","645,323",48,25,0.9999
2021/01/20-17:08,10.3,"245,055","520,082","667,044",48,23,0.9994
2021/01/20-17:09,11.1,"263,295","546,893","697,448",49,23,0.9994
2021/01/20-17:10,11.8,"282,226","574,394","728,543",50,25,0.9999
2021/01/20-17:11,8.6,"211,050","467,379","606,499",48,25,0.9999
2021/01/20-17:12,9.4,"227,782","492,681","635,395",48,24,0.9998
2021/01/20-17:13,8.8,"212,919","471,273","611,243",48,25,0.9999
2021/01/20-17:14,9.6,"229,814","496,739","640,302",48,24,0.9998
2021/01/20-17:15,10.1,"240,804","510,284","654,344",48,25,0.9999
2021/01/20-17:16,7.4,"184,839","424,089","555,472",47,24,0.9998
2021/01/20-17:17,8.1,"200,265","447,930","582,842",47,25,0.9999
2021/01/20-17:18,8.4,"205,804","456,897","593,247",47,24,0.9998
2021/01/20-17:19,9.2,"222,186","481,693","621,571",48,25,0.9999
2021/01/20-17:20,9.9,"239,246","507,168","650,574",48,25,0.9999
2021/01/20-17:21,7.3,"183,396","422,335","553,587",47,25,0.9999
2021/01/20-17:22,8.1,"198,797","446,151","580,932",47,25,0.9999
2021/01/20-17:23,7.1,"171,208","406,875","536,755",47,25,0.9999
2021/01/20-17:24,7.8,"186,345","430,426","563,835",47,25,0.9999
2021/01/20-17:25,8.6,"202,161","454,657","591,594",48,25,0.9999
2021/01/20-17:26,6.6,"164,862","395,854","523,773",47,23,0.9994
2021/01/20-17:27,7.4,"179,622","419,029","550,477",47,23,0.9994
2021/01/20-17:28,7.9,"191,161","436,488","570,420",47,25,0.9999
2021/01/20-17:29,8.7,"207,077","460,819","598,279",47,24,0.9998
2021/01/20-17:30,9.4,"223,672","485,829","626,818",48,26,1.0000
2021/01/20-17:31,7.3,"181,829","420,300","551,357",47,24,0.9998
2021/01/20-17:32,8.1,"197,193","444,079","578,663",47,23,0.9994
2021/01/20-17:33,8.8,"213,235","468,535","606,649",48,25,0.9999
2021/01/20-17:34,9.6,"229,956","493,670","635,313",49,24,0.9998
2021/01/20-17:35,10.3,"247,355","519,484","664,655",49,27,1.0000
2021/01/20-17:36,7.2,"174,924","412,616","543,346",47,24,0.9998
2021/01/20-17:37,8.0,"190,225","436,331","570,589",47,25,0.9999
2021/01/20-17:38,8.6,"204,254","457,528","594,792",47,25,0.9999
2021/01/20-17:39,9.4,"220,811","482,500","623,293",48,26,1.0000
2021/01/20-17:40,10.1,"238,047","508,151","652,472",49,26,1.0000
2021/01/20-17:41,8.0,"193,955","440,218","574,542",47,24,0.9998
2021/01/20-17:42,8.8,"209,947","464,625","602,477",47,26,1.0000
2021/01/20-17:43,8.0,"190,966","437,073","571,331",47,26,1.0000
2021/01/20-17:44,8.7,"206,945","461,467","599,253",47,23,0.9994
2021/01/20-17:45,9.5,"223,603","486,539","627,854",48,24,0.9998
2021/01/20-17:46,6.5,"159,157","388,590","515,857",47,23,0.9994
2021/01/20-17:47,7.2,"173,360","413,016","545,144",47,24,0.9998
2021/01/20-17:48,7.5,"181,029","424,892","558,784",47,25,0.9999
2021/01/20-17:49,8.3,"196,594","448,871","586,292",47,25,0.9999
2021/01/20-17:50,9.0,"212,837","473,529","614,479",48,26,1.0000
2021/01/20-17:51,6.7,"163,465","400,409","531,975",47,25,0.9999
2021/01/20-17:52,7.4,"178,238","423,597","558,691",48,24,0.9998
2021/01/20-17:53,6.4,"153,350","387,022","517,216",48,26,1.0000
2021/01/20-17:54,7.1,"167,859","409,946","543,668",48,25,0.9999
2021/01/20-17:55,7.9,"183,047","433,548","570,799",49,26,1.0000
2021/01/20-17:56,6.5,"157,570","393,112","524,090",48,24,0.9998
2021/01/20-17:57,7.3,"172,230","416,186","550,693",48,23,0.9994
2021/01/20-17:58,7.8,"184,635","437,411","576,191",48,25,0.9999
2021/01/20-17:59,8.6,"200,451","461,641","603,950",49,25,0.9999
2021/01/20-18:00,9.3,"216,945","486,550","632,388",49,25,0.9999
2021/01/20-18:01,7.8,"188,582","438,304","575,228",47,23,0.9994
2021/01/20-18:02,8.5,"204,224","462,204","602,592",48,26,1.0000
2021/01/20-18:03,9.3,"221,498","490,636","636,277",49,28,1.0000
2021/01/20-18:04,10.0,"238,472","515,868","664,972",49,27,1.0000
2021/01/20-18:05,10.7,"256,111","541,766","694,334",50,26,1.0000
2021/01/20-18:06,8.9,"220,931","485,550","629,296",48,25,0.9999
2021/01/20-18:07,9.6,"237,540","510,418","657,627",48,25,0.9999
2021/01/20-18:08,10.1,"250,939","529,737","679,430",48,26,1.0000
2021/01/20-18:09,10.9,"268,691","555,748","708,904",48,26,1.0000
2021/01/20-18:10,11.6,"287,110","582,425","739,045",49,27,1.0000
2021/01/20-18:11,10.2,"259,142","538,252","688,075",48,27,1.0000
2021/01/20-18:12,10.5,"268,130","548,705","698,567",47,26,1.0000
2021/01/20-18:13,10.2,"262,220","538,588","686,686",47,24,0.9998
