time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-16:18,11.5,"193,115","416,264","537,220",116,116,1.0000
2021/01/20-16:19,12.3,"205,299","434,373","557,813",116,116,1.0000
2021/01/20-16:20,13.1,"217,960","452,959","578,884",117,117,1.0000
2021/01/20-16:21,12.6,"211,684","442,870","567,197",115,115,1.0000
2021/01/20-16:22,13.4,"224,611","461,774","588,606",116,116,1.0000
2021/01/20-16:23,12.8,"218,571","451,560","576,643",117,117,1.0000
2021/01/20-16:24,13.6,"231,643","470,609","598,198",117,117,1.0000
2021/01/20-16:25,14.4,"245,107","489,997","620,070",117,117,1.0000
2021/01/20-16:26,12.4,"208,861","438,810","562,618",115,115,1.0000
2021/01/20-16:27,13.2,"221,618","457,492","583,785",116,116,1.0000
2021/01/20-16:28,11.8,"198,486","423,799","545,663",117,117,1.0000
2021/01/20-16:29,12.6,"210,869","442,107","566,455",117,117,1.0000
2021/01/20-16:30,13.4,"223,821","461,035","587,890",117,117,1.0000
2021/01/20-16:31,11.4,"186,167","408,389","528,957",115,115,1.0000
2021/01/20-16:32,12.2,"198,351","426,549","549,622",116,116,1.0000
2021/01/20-16:33,11.0,"179,953","399,393","518,794",117,117,1.0000
2021/01/20-16:34,11.8,"191,788","417,153","539,038",117,117,1.0000
2021/01/20-16:35,12.6,"204,101","435,390","559,760",117,117,1.0000
2021/01/20-16:36,10.3,"167,032","381,320","498,560",115,115,1.0000
2021/01/20-16:37,11.1,"178,472","398,685","518,410",116,116,1.0000
2021/01/20-16:38,10.5,"170,487","386,578","504,574",117,117,1.0000
2021/01/20-16:39,11.3,"182,072","404,088","524,569",117,117,1.0000
2021/01/20-16:40,12.1,"194,136","422,076","545,042",117,117,1.0000
2021/01/20-16:41,10.8,"175,213","393,571","512,518",115,115,1.0000
2021/01/20-16:42,11.6,"186,787","410,967","532,355",116,116,1.0000
2021/01/20-16:43,11.0,"179,240","398,989","518,520",117,117,1.0000
2021/01/20-16:44,11.8,"191,096","416,770","538,785",117,117,1.0000
2021/01/20-16:45,12.6,"203,429","435,028","559,527",117,117,1.0000
2021/01/20-16:46,12.0,"194,943","421,699","544,167",115,115,1.0000
2021/01/20-16:47,12.8,"207,438","440,170","565,144",116,116,1.0000
2021/01/20-16:48,11.6,"189,248","413,273","534,597",117,117,1.0000
2021/01/20-16:49,12.4,"201,523","431,524","555,354",117,117,1.0000
2021/01/20-16:50,13.2,"214,280","450,257","576,593",117,117,1.0000
2021/01/20-16:51,12.5,"204,592","435,212","559,301",116,116,1.0000
2021/01/20-16:52,13.3,"217,316","453,912","580,507",116,116,1.0000
2021/01/20-16:53,12.5,"206,759","437,172","561,175",117,117,1.0000
2021/01/20-16:54,13.3,"219,470","455,859","582,368",118,118,1.0000
2021/01/20-16:55,14.1,"232,663","475,029","604,043",118,118,1.0000
2021/01/20-16:56,12.0,"197,715","424,419","546,866",116,116,1.0000
2021/01/20-16:57,12.8,"210,006","442,635","567,567",116,116,1.0000
2021/01/20-16:58,11.6,"192,337","416,156","537,393",117,117,1.0000
2021/01/20-16:59,12.4,"204,292","433,985","557,685",118,118,1.0000
2021/01/20-17:00,13.2,"216,722","452,287","578,450",118,118,1.0000
2021/01/20-17:01,11.9,"197,361","423,601","545,854",116,116,1.0000
2021/01/20-17:02,12.7,"209,466","441,580","566,295",116,116,1.0000
2021/01/20-17:03,11.5,"191,149","414,401","535,401",117,117,1.0000
2021/01/20-17:04,12.3,"202,972","432,046","555,487",117,117,1.0000
2021/01/20-17:05,13.1,"215,335","450,282","576,186",117,117,1.0000
2021/01/20-17:06,10.8,"178,416","396,310","515,063",116,116,1.0000
2021/01/20-17:07,11.6,"189,877","413,645","534,860",117,117,1.0000
2021/01/20-17:08,11.0,"182,946","402,747","522,299",117,117,1.0000
2021/01/20-17:09,11.8,"194,395","420,018","542,011",118,118,1.0000
2021/01/20-17:10,12.6,"206,314","437,758","562,193",118,118,1.0000
2021/01/20-17:11,11.5,"191,033","414,183","535,139",115,115,1.0000
2021/01/20-17:12,12.3,"202,956","431,927","555,325",116,116,1.0000
2021/01/20-17:13,11.6,"194,641","418,666","539,990",117,117,1.0000
2021/01/20-17:14,12.4,"206,634","436,481","560,246",117,117,1.0000
2021/01/20-17:15,13.2,"219,097","454,766","580,972",117,117,1.0000
2021/01/20-17:16,11.8,"197,944","423,463","545,414",115,115,1.0000
2021/01/20-17:17,12.6,"210,058","441,399","565,791",116,116,1.0000
2021/01/20-17:18,11.6,"197,983","422,317","543,770",116,116,1.0000
2021/01/20-17:19,12.4,"210,126","440,333","564,249",117,117,1.0000
