time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-12:35,9.7,"191,098","419,264","542,006",48,26,1.0000
2021/01/20-12:36,6.9,"141,106","342,300","453,730",46,26,1.0000
2021/01/20-12:37,7.6,"153,552","361,686","476,026",47,28,1.0000
2021/01/20-12:38,8.3,"165,329","379,616","496,538",46,22,0.9982
2021/01/20-12:39,9.0,"178,831","400,058","519,889",47,25,0.9999
2021/01/20-12:40,9.7,"193,705","424,308","548,553",48,25,0.9999
2021/01/20-12:41,6.9,"145,032","348,923","461,968",47,26,1.0000
2021/01/20-12:42,7.6,"157,499","368,330","484,285",47,25,0.9999
2021/01/20-12:43,8.1,"166,859","382,403","500,335",47,26,1.0000
2021/01/20-12:44,8.9,"180,266","402,750","523,591",47,26,1.0000
2021/01/20-12:45,9.6,"194,232","423,656","547,408",47,26,1.0000
2021/01/20-12:46,7.6,"158,551","368,596","484,221",47,23,0.9994
2021/01/20-12:47,8.3,"171,514","388,499","507,035",47,25,0.9999
2021/01/20-12:48,8.2,"168,621","384,296","502,283",47,22,0.9982
2021/01/20-12:49,8.9,"182,039","404,654","525,550",47,23,0.9994
2021/01/20-12:50,9.6,"196,016","425,570","549,377",47,23,0.9994
2021/01/20-12:51,7.3,"154,470","364,856","481,107",47,24,0.9998
2021/01/20-12:52,8.1,"167,265","384,590","503,752",47,25,0.9999
2021/01/20-12:53,6.1,"128,313","327,176","438,596",47,27,1.0000
2021/01/20-12:54,6.8,"140,178","345,981","460,311",47,25,0.9999
2021/01/20-12:55,7.6,"152,740","365,613","482,908",48,26,1.0000
2021/01/20-12:56,5.5,"115,616","308,457","417,351",47,25,0.9999
2021/01/20-12:57,6.2,"125,144","321,703","431,673",47,25,0.9999
2021/01/20-12:58,6.7,"132,534","333,283","445,010",46,25,0.9999
2021/01/20-12:59,7.4,"144,748","352,436","467,073",47,25,0.9999
2021/01/20-13:00,8.1,"157,521","372,149","489,696",47,25,0.9999
2021/01/20-13:01,6.7,"134,603","333,047","443,324",46,23,0.9994
2021/01/20-13:02,7.4,"146,963","352,478","465,720",46,23,0.9994
2021/01/20-13:03,8.2,"159,894","372,479","488,687",47,23,0.9994
2021/01/20-13:04,8.9,"173,395","393,051","512,223",47,24,0.9998
2021/01/20-13:05,9.7,"187,466","414,193","536,330",48,25,0.9999
2021/01/20-13:06,7.2,"145,755","349,175","461,539",46,23,0.9994
2021/01/20-13:07,7.9,"158,517","369,008","484,336",47,22,0.9982
2021/01/20-13:08,8.5,"168,422","381,714","497,735",46,24,0.9998
2021/01/20-13:09,9.2,"182,040","402,272","521,203",46,24,0.9998
2021/01/20-13:10,10.0,"196,218","423,390","545,231",47,25,0.9999
2021/01/20-13:11,6.8,"139,970","336,896","446,053",46,24,0.9998
2021/01/20-13:12,7.5,"152,405","356,401","468,523",46,24,0.9998
2021/01/20-13:13,8.1,"154,755","358,149","469,536",45,25,0.9999
2021/01/20-13:14,8.8,"167,772","378,105","492,402",45,25,0.9999
2021/01/20-13:15,9.5,"181,348","398,621","515,827",46,25,0.9999
2021/01/20-13:16,7.2,"148,707","346,602","455,682",45,25,0.9999
2021/01/20-13:17,7.9,"161,280","366,114","478,104",46,26,1.0000
2021/01/20-13:18,7.7,"154,954","358,610","470,106",45,22,0.9982
2021/01/20-13:19,8.4,"167,991","378,587","492,993",46,22,0.9982
2021/01/20-13:20,9.2,"181,589","399,123","516,440",46,22,0.9982
2021/01/20-13:21,6.5,"134,018","326,806","433,745",45,22,0.9982
2021/01/20-13:22,7.2,"146,315","346,174","456,078",46,26,1.0000
2021/01/20-13:23,6.1,"124,558","313,287","418,524",45,26,1.0000
2021/01/20-13:24,6.8,"136,528","332,328","440,529",46,24,0.9998
2021/01/20-13:25,7.6,"149,068","351,938","463,105",47,24,0.9998
2021/01/20-13:26,5.9,"122,975","310,264","414,897",46,27,1.0000
2021/01/20-13:27,6.7,"134,829","329,188","436,786",46,24,0.9998
2021/01/20-13:28,7.2,"144,385","343,982","453,776",46,25,0.9999
2021/01/20-13:29,8.0,"157,231","363,899","476,658",46,25,0.9999
2021/01/20-13:30,8.7,"170,648","384,386","500,110",47,26,1.0000
2021/01/20-13:31,6.9,"142,836","339,421","447,953",46,25,0.9999
2021/01/20-13:32,7.7,"155,440","359,095","470,592",46,24,0.9998
2021/01/20-13:33,8.4,"168,613","379,339","493,801",47,24,0.9998
2021/01/20-13:34,9.2,"182,357","400,154","517,580",47,26,1.0000
2021/01/20-13:35,9.9,"196,671","421,538","541,930",48,28,1.0000
2021/01/20-13:36,7.4,"148,662","349,568","459,911",46,27,1.0000
2021/01/20-13:37,8.1,"161,614","369,590","482,898",46,25,0.9999
2021/01/20-13:38,8.8,"173,907","388,168","504,112",46,24,0.9998
2021/01/20-13:39,9.5,"187,936","409,268","528,176",47,25,0.9999
2021/01/20-13:40,10.3,"202,535","430,937","552,811",47,26,1.0000
2021/01/20-13:41,6.8,"138,514","334,183","442,330",46,24,0.9998
2021/01/20-13:42,7.6,"151,857","357,031","469,648",47,24,0.9998
2021/01/20-13:43,8.0,"160,879","370,637","485,175",46,26,1.0000
2021/01/20-13:44,8.8,"174,349","391,177","508,680",47,26,1.0000
2021/01/20-13:45,9.5,"188,388","412,287","532,755",47,26,1.0000
2021/01/20-13:46,8.2,"168,860","382,624","499,325",47,25,0.9999
2021/01/20-13:47,9.0,"182,456","403,290","522,957",47,22,0.9982
2021/01/20-13:48,9.2,"189,308","412,892","533,711",47,23,0.9994
2021/01/20-13:49,10.0,"203,696","434,350","558,135",47,24,0.9998
2021/01/20-13:50,10.8,"219,467","459,627","587,881",48,25,0.9999
2021/01/20-13:51,8.4,"174,676","392,446","511,311",47,26,1.0000
2021/01/20-13:52,9.1,"188,398","413,239","535,069",48,24,0.9998
2021/01/20-13:53,6.3,"129,131","327,524","438,262",47,25,0.9999
2021/01/20-13:54,7.1,"141,292","346,754","460,458",48,25,0.9999
2021/01/20-13:55,7.8,"154,022","366,555","483,223",48,25,0.9999
2021/01/20-13:56,6.7,"137,476","337,099","447,870",46,26,1.0000
2021/01/20-13:57,7.4,"149,795","356,358","470,039",47,26,1.0000
2021/01/20-13:58,8.0,"159,397","370,804","486,517",46,25,0.9999
2021/01/20-13:59,8.7,"172,666","391,013","509,636",47,25,0.9999
2021/01/20-14:00,9.4,"186,496","411,782","533,315",47,26,1.0000
2021/01/20-14:01,8.1,"162,884","371,593","485,692",45,22,0.9982
2021/01/20-14:02,8.8,"175,996","391,514","508,469",46,25,0.9999
2021/01/20-14:03,9.6,"189,658","411,985","531,794",46,25,0.9999
2021/01/20-14:04,10.3,"203,868","433,004","555,668",46,25,0.9999
2021/01/20-14:05,11.0,"218,628","454,572","580,092",47,26,1.0000
2021/01/20-14:06,8.5,"179,580","393,265","509,451",45,26,1.0000
2021/01/20-14:07,9.2,"193,094","413,587","532,628",46,22,0.9982
2021/01/20-14:08,9.8,"205,927","432,444","554,011",45,22,0.9982
2021/01/20-14:09,10.6,"220,476","453,801","578,223",46,23,0.9994
2021/01/20-14:10,11.3,"235,573","475,707","602,984",46,24,0.9998
2021/01/20-14:11,9.3,"201,428","422,838","542,263",45,23,0.9994
2021/01/20-14:12,10.0,"215,565","443,784","566,064",46,24,0.9998
2021/01/20-14:13,7.8,"156,324","363,986","477,646",45,24,0.9998
2021/01/20-14:14,8.6,"170,301","387,338","505,413",46,25,0.9999
2021/01/20-14:15,9.3,"184,025","408,002","528,986",47,24,0.9998
2021/01/20-14:16,6.8,"139,954","337,535","446,966",45,22,0.9982
2021/01/20-14:17,7.5,"152,305","356,825","469,167",45,23,0.9994
2021/01/20-14:18,7.9,"160,340","368,919","482,963",45,22,0.9982
2021/01/20-14:19,8.7,"173,578","389,096","506,051",46,23,0.9994
2021/01/20-14:20,9.4,"187,376","409,834","529,698",46,22,0.9982
2021/01/20-14:21,7.4,"151,759","355,886","468,064",46,23,0.9994
2021/01/20-14:22,8.2,"165,588","379,220","495,867",47,23,0.9994
2021/01/20-14:23,6.6,"135,718","334,686","445,183",46,23,0.9994
2021/01/20-14:24,7.4,"148,120","354,159","467,621",47,22,0.9982
2021/01/20-14:25,8.1,"161,094","374,203","490,630",47,23,0.9994
2021/01/20-14:26,7.3,"149,394","354,647","467,780",47,24,0.9998
2021/01/20-14:27,8.1,"162,304","374,627","490,725",47,25,0.9999
2021/01/20-14:28,8.4,"169,678","385,406","502,931",47,24,0.9998
2021/01/20-14:29,9.2,"183,433","406,231","526,721",47,24,0.9998
2021/01/20-14:30,9.9,"197,757","427,626","551,081",48,24,0.9998
2021/01/20-14:31,7.8,"163,826","373,269","488,159",47,22,0.9982
2021/01/20-14:32,8.5,"177,074","393,587","511,442",47,23,0.9994
2021/01/20-14:33,9.2,"190,892","414,476","535,295",48,23,0.9994
2021/01/20-14:34,10.0,"205,280","435,934","559,719",48,25,0.9999
2021/01/20-14:35,10.8,"220,238","457,963","584,713",48,23,0.9994
2021/01/20-14:36,8.1,"175,413","388,391","504,763",47,25,0.9999
2021/01/20-14:37,8.9,"188,946","408,994","528,332",47,23,0.9994
2021/01/20-14:38,9.5,"201,819","428,153","550,126",47,25,0.9999
2021/01/20-14:39,9.9,"208,232","435,666","557,617",47,22,0.9982
2021/01/20-14:40,10.7,"222,991","457,364","582,225",47,23,0.9994
2021/01/20-14:41,8.2,"183,169","394,366","509,509",46,24,0.9998
2021/01/20-14:42,8.9,"196,618","414,755","532,808",46,23,0.9994
2021/01/20-14:43,6.8,"137,377","337,393","448,329",46,22,0.9982
2021/01/20-14:44,7.5,"149,729","356,684","470,530",47,23,0.9994
2021/01/20-14:45,8.2,"162,776","376,801","493,613",47,22,0.9982
2021/01/20-14:46,6.3,"131,511","327,075","436,144",46,22,0.9982
2021/01/20-14:47,6.9,"141,651","340,934","451,079",46,21,0.9968
2021/01/20-14:48,7.1,"143,899","344,622","455,371",45,20,0.9941
2021/01/20-14:49,7.8,"156,504","364,166","477,826",46,20,0.9941
2021/01/20-14:50,8.6,"169,668","384,270","500,840",46,20,0.9941
2021/01/20-14:51,6.4,"132,083","326,259","434,264",46,22,0.9982
2021/01/20-14:52,7.1,"144,160","345,275","456,190",46,21,0.9968
2021/01/20-14:53,6.4,"128,611","322,526","430,420",46,21,0.9968
2021/01/20-14:54,7.1,"140,803","341,788","452,647",46,20,0.9941
2021/01/20-14:55,7.9,"153,565","361,620","475,445",47,20,0.9941
2021/01/20-14:56,6.4,"130,913","324,828","432,722",46,20,0.9941
2021/01/20-14:57,7.1,"141,117","338,750","447,720",46,20,0.9941
2021/01/20-14:58,7.4,"146,090","346,342","456,411",45,21,0.9968
2021/01/20-14:59,8.1,"158,853","366,044","479,023",46,21,0.9968
2021/01/20-15:00,8.9,"172,176","386,306","502,195",46,22,0.9982
2021/01/20-15:01,7.2,"148,959","348,294","457,979",45,22,0.9982
2021/01/20-15:02,8.0,"161,648","367,923","480,517",46,25,0.9999
2021/01/20-15:03,8.7,"174,897","388,111","503,616",46,24,0.9998
2021/01/20-15:04,9.4,"188,705","408,859","527,274",47,22,0.9982
2021/01/20-15:05,10.2,"203,073","430,166","551,491",47,22,0.9982
2021/01/20-15:06,7.7,"164,076","367,863","479,414",45,22,0.9982
2021/01/20-15:07,8.4,"177,124","387,850","502,312",46,21,0.9968
2021/01/20-15:08,8.6,"179,960","392,519","507,750",45,23,0.9994
2021/01/20-15:09,9.3,"193,716","413,215","531,355",45,23,0.9994
2021/01/20-15:10,10.1,"208,031","434,469","555,520",46,24,0.9998
2021/01/20-15:11,8.2,"179,809","388,833","502,581",45,22,0.9982
2021/01/20-15:12,9.0,"193,280","409,243","525,901",45,20,0.9941
2021/01/20-15:13,7.6,"154,408","357,671","469,002",45,22,0.9982
2021/01/20-15:14,8.4,"167,550","377,883","492,180",46,22,0.9982
2021/01/20-15:15,9.1,"181,262","398,666","515,928",46,23,0.9994
2021/01/20-15:16,6.0,"126,995","314,677","419,474",45,19,0.9893
2021/01/20-15:17,6.7,"138,881","333,633","441,395",46,21,0.9968
2021/01/20-15:18,7.0,"142,458","340,091","449,061",46,22,0.9982
2021/01/20-15:19,7.8,"155,146","359,849","471,785",46,22,0.9982
2021/01/20-15:20,8.5,"165,754","373,783","486,630",46,22,0.9982
2021/01/20-15:21,6.6,"136,826","327,310","432,799",45,20,0.9941
2021/01/20-15:22,7.3,"148,998","346,421","454,820",45,21,0.9968
2021/01/20-15:23,7.1,"146,670","341,999","449,520",45,20,0.9941
2021/01/20-15:24,7.8,"160,046","364,749","476,684",46,21,0.9968
2021/01/20-15:25,8.6,"173,168","384,810","499,656",46,22,0.9982
2021/01/20-15:26,7.4,"157,425","358,462","468,860",45,24,0.9998
2021/01/20-15:27,8.1,"170,251","378,228","491,536",46,22,0.9982
2021/01/20-15:28,8.6,"179,560","391,988","507,164",45,21,0.9968
2021/01/20-15:29,9.3,"193,305","412,673","530,758",46,21,0.9968
2021/01/20-15:30,10.1,"207,610","433,917","554,912",46,21,0.9968
2021/01/20-15:31,7.7,"165,012","365,577","475,295",44,23,0.9994
2021/01/20-15:32,8.5,"177,860","385,235","497,807",45,22,0.9982
2021/01/20-15:33,9.2,"191,258","405,441","520,868",45,21,0.9968
2021/01/20-15:34,9.9,"205,205","426,196","544,479",46,22,0.9982
2021/01/20-15:35,10.6,"214,820","437,828","556,473",45,20,0.9941
2021/01/20-15:36,8.5,"185,077","389,492","500,340",43,21,0.9968
2021/01/20-15:37,9.2,"198,296","409,389","523,037",44,18,0.9807
2021/01/20-15:38,9.8,"210,824","427,809","543,929",44,19,0.9893
2021/01/20-15:39,10.5,"225,057","448,720","567,640",44,17,0.9649
2021/01/20-15:40,11.2,"239,829","470,169","591,889",45,20,0.9941
2021/01/20-15:41,8.9,"204,884","414,798","527,953",43,19,0.9893
2021/01/20-15:42,9.4,"215,383","427,707","541,388",42,18,0.9807
2021/01/20-15:43,6.8,"136,338","321,218","422,907",41,19,0.9893
2021/01/20-15:44,7.4,"148,102","339,397","443,778",41,19,0.9893
2021/01/20-15:45,8.1,"160,383","358,095","465,165",42,19,0.9893
2021/01/20-15:46,6.0,"125,613","303,553","402,333",41,19,0.9893
2021/01/20-15:47,6.7,"136,817","321,173","422,643",42,18,0.9807
2021/01/20-15:48,7.1,"144,885","335,474","440,041",42,18,0.9807
2021/01/20-15:49,7.8,"156,913","353,918","461,175",42,19,0.9893
2021/01/20-15:50,8.5,"170,272","376,127","487,579",43,19,0.9893
2021/01/20-15:51,6.0,"128,925","312,129","414,082",42,20,0.9941
2021/01/20-15:52,6.7,"138,173","324,440","427,195",42,19,0.9893
2021/01/20-15:53,6.7,"140,479","327,532","430,617",41,19,0.9893
2021/01/20-15:54,7.4,"152,899","348,672","455,896",42,21,0.9968
2021/01/20-15:55,8.1,"165,148","367,338","477,252",42,19,0.9893
2021/01/20-15:56,6.4,"139,836","328,880","433,765",42,19,0.9893
2021/01/20-15:57,7.1,"151,347","346,806","454,382",43,17,0.9649
2021/01/20-15:58,7.5,"158,889","358,014","467,127",42,21,0.9968
2021/01/20-15:59,8.1,"171,212","376,753","488,557",43,20,0.9941
2021/01/20-16:00,8.8,"184,053","396,010","510,505",43,21,0.9968
2021/01/20-16:01,7.1,"158,955","355,069","462,919",43,21,0.9968
2021/01/20-16:02,7.8,"171,036","373,566","484,106",43,20,0.9941
2021/01/20-16:03,8.5,"183,634","392,580","505,811",43,21,0.9968
2021/01/20-16:04,9.2,"196,750","412,111","528,033",44,21,0.9968
2021/01/20-16:05,9.8,"210,383","432,160","550,772",44,19,0.9893
2021/01/20-16:06,7.5,"174,471","376,424","487,207",43,20,0.9941
2021/01/20-16:07,8.2,"187,639","398,443","513,421",44,20,0.9941
2021/01/20-16:08,8.6,"196,600","411,726","528,515",44,21,0.9968
2021/01/20-16:09,9.3,"209,822","431,363","550,843",44,20,0.9941
2021/01/20-16:10,10.0,"223,560","451,517","573,688",44,20,0.9941
2021/01/20-16:11,8.1,"196,934","407,346","522,159",43,20,0.9941
2021/01/20-16:12,8.8,"209,775","426,603","544,106",44,22,0.9982
2021/01/20-16:13,6.6,"149,071","344,818","453,481",43,20,0.9941
2021/01/20-16:14,7.2,"160,730","362,893","474,246",44,21,0.9968
2021/01/20-16:15,7.9,"172,905","381,484","495,528",44,21,0.9968
2021/01/20-16:16,6.2,"146,765","339,108","446,343",43,20,0.9941
2021/01/20-16:17,6.9,"158,149","356,908","466,833",44,20,0.9941
2021/01/20-16:18,7.3,"163,775","362,979","472,608",42,19,0.9893
2021/01/20-16:19,8.0,"175,909","381,528","493,848",43,19,0.9893
2021/01/20-16:20,8.7,"188,560","400,595","515,606",43,20,0.9941
2021/01/20-16:21,6.4,"151,138","342,224","448,449",43,22,0.9982
2021/01/20-16:22,7.1,"162,753","360,386","469,356",43,20,0.9941
2021/01/20-16:23,7.0,"162,177","359,155","467,851",43,21,0.9968
2021/01/20-16:24,7.7,"174,268","377,793","489,234",44,22,0.9982
2021/01/20-16:25,8.4,"187,022","397,225","511,466",44,21,0.9968
2021/01/20-16:26,6.9,"166,109","362,694","471,225",44,23,0.9994
2021/01/20-16:27,7.6,"178,440","381,834","493,220",44,21,0.9968
2021/01/20-16:28,8.1,"188,042","396,150","509,513",44,23,0.9994
2021/01/20-16:29,8.8,"201,303","416,219","532,437",45,23,0.9994
2021/01/20-16:30,9.6,"215,112","436,837","555,910",45,22,0.9982
2021/01/20-16:31,8.1,"195,000","403,238","516,656",44,21,0.9968
2021/01/20-16:32,8.9,"208,271","423,318","539,591",45,23,0.9994
2021/01/20-16:33,9.6,"222,091","443,946","563,075",46,22,0.9982
2021/01/20-16:34,10.3,"237,272","468,372","591,860",46,22,0.9982
2021/01/20-16:35,11.0,"252,190","490,099","616,442",47,24,0.9998
2021/01/20-16:36,8.6,"214,307","429,564","546,408",45,20,0.9941
2021/01/20-16:37,9.4,"228,084","450,280","570,034",46,24,0.9998
2021/01/20-16:38,10.0,"240,508","468,465","590,635",45,23,0.9994
2021/01/20-16:39,10.7,"255,445","490,472","615,608",46,24,0.9998
2021/01/20-16:40,11.5,"270,952","513,050","641,151",46,23,0.9994
2021/01/20-16:41,9.5,"241,196","464,963","585,377",46,25,0.9999
2021/01/20-16:42,10.3,"255,795","486,633","610,012",46,22,0.9982
2021/01/20-16:43,7.9,"195,492","404,070","518,114",46,23,0.9994
2021/01/20-16:44,8.7,"208,866","424,515","541,524",47,22,0.9982
2021/01/20-16:45,9.4,"222,810","445,530","565,504",47,23,0.9994
2021/01/20-16:46,7.3,"190,499","393,579","505,317",46,22,0.9982
2021/01/20-16:47,8.1,"203,430","413,580","528,283",47,20,0.9941
2021/01/20-16:48,8.6,"213,264","428,258","544,993",46,24,0.9998
2021/01/20-16:49,9.3,"227,156","449,221","568,920",47,25,0.9999
2021/01/20-16:50,10.1,"241,618","470,753","593,418",47,24,0.9998
2021/01/20-16:51,7.7,"204,303","410,918","524,138",46,22,0.9982
2021/01/20-16:52,8.5,"217,519","431,204","547,390",47,22,0.9982
2021/01/20-16:53,8.5,"220,693","434,902","551,307",46,24,0.9998
2021/01/20-16:54,9.3,"234,522","455,801","575,171",47,25,0.9999
2021/01/20-16:55,10.0,"248,920","477,270","599,605",47,23,0.9994
2021/01/20-16:56,8.6,"229,736","444,731","561,465",46,22,0.9982
2021/01/20-16:57,9.3,"243,628","465,693","585,393",47,23,0.9994
2021/01/20-16:58,9.9,"255,222","482,525","604,420",46,23,0.9994
2021/01/20-16:59,10.7,"270,106","504,479","629,340",47,23,0.9994
2021/01/20-17:00,11.4,"285,561","527,004","654,830",47,23,0.9994
2021/01/20-17:01,9.8,"263,542","489,666","611,067",46,24,0.9998
2021/01/20-17:02,10.5,"278,331","511,525","635,892",47,23,0.9994
2021/01/20-17:03,11.3,"293,690","533,955","661,287",47,24,0.9998
2021/01/20-17:04,12.0,"309,620","556,956","687,252",48,25,0.9999
2021/01/20-17:05,12.8,"326,256","580,793","714,110",48,23,0.9994
2021/01/20-17:06,10.9,"299,539","536,007","661,747",46,23,0.9994
2021/01/20-17:07,11.6,"315,299","558,968","687,728",47,23,0.9994
2021/01/20-17:08,12.0,"324,491","571,433","701,565",47,24,0.9998
2021/01/20-17:09,12.8,"341,095","595,239","728,391",47,24,0.9998
2021/01/20-17:10,13.5,"358,280","619,626","755,798",48,25,0.9999
2021/01/20-17:11,11.1,"321,763","559,933","686,387",47,24,0.9998
2021/01/20-17:12,11.8,"337,660","583,032","712,505",47,24,0.9998
2021/01/20-17:13,5.9,"118,329","308,053","414,190",47,24,0.9998
2021/01/20-17:14,6.7,"130,319","327,245","436,402",47,24,0.9998
2021/01/20-17:15,7.3,"140,240","340,622","450,745",47,25,0.9999
2021/01/20-17:16,5.6,"114,001","298,540","402,020",46,25,0.9999
2021/01/20-17:17,6.4,"125,633","317,243","423,687",46,21,0.9968
2021/01/20-17:18,6.8,"132,959","328,759","436,960",46,22,0.9982
2021/01/20-17:19,7.6,"145,499","348,369","459,536",46,23,0.9994
2021/01/20-17:20,8.3,"158,609","368,550","482,682",47,23,0.9994
2021/01/20-17:21,6.3,"126,727","317,551","423,666",46,25,0.9999
2021/01/20-17:22,7.0,"138,866","336,760","445,841",46,24,0.9998
2021/01/20-17:23,7.2,"142,991","342,588","452,382",46,22,0.9982
2021/01/20-17:24,8.0,"155,838","362,505","475,264",46,23,0.9994
2021/01/20-17:25,8.7,"169,254","382,992","498,716",47,25,0.9999
2021/01/20-17:26,7.3,"148,768","349,543","459,832",46,25,0.9999
2021/01/20-17:27,8.1,"161,710","369,555","482,809",46,25,0.9999
2021/01/20-17:28,8.4,"168,053","378,910","493,426",46,22,0.9982
2021/01/20-17:29,9.2,"181,807","399,735","517,216",46,22,0.9982
2021/01/20-17:30,9.9,"196,132","421,130","541,576",47,22,0.9982
2021/01/20-17:31,7.9,"165,779","371,792","484,276",46,24,0.9998
2021/01/20-17:32,8.7,"179,143","392,226","507,676",46,22,0.9982
2021/01/20-17:33,9.4,"193,077","413,230","531,645",47,27,1.0000
2021/01/20-17:34,10.2,"207,581","434,805","556,185",47,24,0.9998
2021/01/20-17:35,10.9,"222,656","456,950","581,295",48,27,1.0000
2021/01/20-17:36,9.4,"201,515","421,537","539,897",46,24,0.9998
2021/01/20-17:37,10.1,"216,008","443,101","564,426",46,21,0.9968
2021/01/20-17:38,10.5,"224,597","455,095","577,847",46,24,0.9998
2021/01/20-17:39,11.2,"239,936","477,503","603,221",47,24,0.9998
2021/01/20-17:40,12.0,"255,844","500,482","629,165",47,25,0.9999
2021/01/20-17:41,9.8,"221,810","445,760","565,767",46,21,0.9968
2021/01/20-17:42,10.6,"236,620","467,641","590,613",46,23,0.9994
2021/01/20-17:43,6.7,"135,617","330,500","438,317",46,24,0.9998
2021/01/20-17:44,7.5,"148,083","350,036","460,819",46,24,0.9998
2021/01/20-17:45,8.2,"161,119","370,143","483,891",47,24,0.9998
2021/01/20-17:46,6.0,"124,692","312,505","417,357",46,23,0.9994
2021/01/20-17:47,6.7,"137,401","334,719","444,041",47,21,0.9968
2021/01/20-17:48,7.0,"142,699","343,028","453,613",46,24,0.9998
2021/01/20-17:49,7.8,"155,408","362,808","476,358",47,24,0.9998
2021/01/20-17:50,8.5,"168,687","383,158","499,673",47,25,0.9999
2021/01/20-17:51,6.8,"143,308","343,847","455,003",47,23,0.9994
2021/01/20-17:52,7.6,"155,837","363,447","477,568",47,25,0.9999
2021/01/20-17:53,7.5,"156,198","363,546","477,557",47,25,0.9999
2021/01/20-17:54,8.3,"169,277","383,695","500,672",47,26,1.0000
2021/01/20-17:55,9.0,"182,926","404,415","524,356",48,26,1.0000
2021/01/20-17:56,8.2,"171,133","384,504","501,041",47,23,0.9994
2021/01/20-17:57,8.9,"184,698","405,139","524,641",47,24,0.9998
2021/01/20-17:58,9.3,"194,749","421,685","544,393",47,24,0.9998
2021/01/20-17:59,10.1,"209,211","443,217","568,891",48,23,0.9994
2021/01/20-18:00,10.8,"224,243","465,320","593,958",48,24,0.9998
2021/01/20-18:01,9.7,"206,103","432,830","554,967",46,24,0.9998
2021/01/20-18:02,10.4,"220,609","454,274","579,322",47,25,0.9999
2021/01/20-18:03,11.1,"236,486","479,527","608,989",47,23,0.9994
2021/01/20-18:04,11.9,"252,111","502,091","634,463",48,26,1.0000
2021/01/20-18:05,12.6,"268,295","525,215","660,497",48,24,0.9998
2021/01/20-18:06,11.5,"256,925","504,417","635,746",47,25,0.9999
2021/01/20-18:07,12.3,"272,908","527,340","661,580",47,23,0.9994
2021/01/20-18:08,12.8,"286,604","546,273","682,709",47,25,0.9999
2021/01/20-18:09,13.6,"303,569","570,178","709,524",47,24,0.9998
2021/01/20-18:10,14.3,"321,094","594,643","736,899",47,24,0.9998
2021/01/20-18:11,12.8,"300,705","559,720","695,881",47,24,0.9998
2021/01/20-18:12,13.5,"315,630","578,233","715,415",46,25,0.9999
2021/01/20-18:13,9.2,"196,425","418,699","538,970",46,23,0.9994
