time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-12:29,7.6,"98,764","234,745","309,236",42,23,0.9994
2021/01/20-12:30,8.3,"107,463","248,090","324,529",42,23,0.9994
2021/01/20-12:31,6.6,"90,580","223,598","297,494",42,23,0.9994
2021/01/20-12:32,7.3,"98,777","236,441","312,285",43,22,0.9982
2021/01/20-12:33,8.1,"107,349","249,659","327,450",43,24,0.9998
2021/01/20-12:34,8.8,"116,296","263,251","342,991",44,23,0.9994
2021/01/20-12:35,9.6,"125,617","277,218","358,905",45,21,0.9968
2021/01/20-12:36,7.0,"96,002","231,562","306,524",42,22,0.9982
2021/01/20-12:37,7.8,"104,405","244,610","321,520",43,23,0.9994
2021/01/20-12:38,8.4,"112,633","257,134","335,844",43,22,0.9982
2021/01/20-12:39,9.2,"121,756","270,902","351,561",44,23,0.9994
2021/01/20-12:40,9.9,"131,799","287,221","370,835",45,23,0.9994
2021/01/20-12:41,6.7,"94,688","230,038","305,235",42,23,0.9994
2021/01/20-12:42,7.4,"102,155","241,537","318,425",42,26,1.0000
2021/01/20-12:43,8.0,"109,363","252,514","330,982",42,25,0.9999
2021/01/20-12:44,8.7,"118,246","266,043","346,459",43,25,0.9999
2021/01/20-12:45,9.4,"127,504","279,946","362,310",44,25,0.9999
2021/01/20-12:46,6.3,"88,948","221,669","295,763",42,22,0.9982
2021/01/20-12:47,7.0,"96,990","234,356","310,398",43,24,0.9998
2021/01/20-12:48,6.9,"95,399","232,063","307,811",42,20,0.9941
2021/01/20-12:49,7.7,"103,759","245,069","322,765",43,21,0.9968
2021/01/20-12:50,8.4,"112,493","258,449","338,093",44,22,0.9982
2021/01/20-12:51,6.2,"86,494","220,144","294,951",43,19,0.9893
2021/01/20-12:52,6.9,"94,480","232,775","309,530",43,23,0.9994
2021/01/20-12:53,5.4,"76,658","205,574","278,396",43,23,0.9994
2021/01/20-12:54,6.2,"84,261","217,823","292,594",43,22,0.9982
2021/01/20-12:55,6.9,"92,331","230,626","307,381",44,22,0.9982
2021/01/20-12:56,5.6,"78,129","207,834","280,987",43,22,0.9982
2021/01/20-12:57,6.3,"84,556","216,750","290,624",43,21,0.9968
2021/01/20-12:58,6.8,"90,362","225,799","301,032",42,23,0.9994
2021/01/20-12:59,7.6,"98,623","238,705","315,887",43,24,0.9998
2021/01/20-13:00,8.3,"107,258","251,987","331,116",44,24,0.9998
2021/01/20-13:01,6.3,"86,229","217,056","290,033",41,20,0.9941
2021/01/20-13:02,7.0,"94,341","229,901","304,863",42,23,0.9994
2021/01/20-13:03,7.8,"102,835","243,128","320,074",43,24,0.9998
2021/01/20-13:04,8.5,"111,710","256,736","335,667",44,22,0.9982
2021/01/20-13:05,9.3,"120,967","270,726","351,642",44,23,0.9994
2021/01/20-13:06,6.4,"88,379","219,908","293,178",42,21,0.9968
2021/01/20-13:07,7.1,"96,548","232,809","308,065",43,23,0.9994
2021/01/20-13:08,7.8,"100,331","237,329","312,570",42,21,0.9968
2021/01/20-13:09,8.5,"108,981","250,624","327,813",43,23,0.9994
2021/01/20-13:10,9.3,"118,006","264,294","343,431",44,22,0.9982
2021/01/20-13:11,7.3,"96,379","230,046","303,890",41,20,0.9941
2021/01/20-13:12,8.0,"104,851","243,251","319,080",42,22,0.9982
2021/01/20-13:13,8.6,"107,121","245,469","320,952",41,23,0.9994
2021/01/20-13:14,9.4,"116,012","259,004","336,436",42,23,0.9994
2021/01/20-13:15,10.1,"125,276","272,915","352,294",43,25,0.9999
2021/01/20-13:16,7.4,"93,407","224,041","296,290",41,22,0.9982
2021/01/20-13:17,8.1,"101,675","236,955","311,152",42,22,0.9982
2021/01/20-13:18,8.4,"105,696","242,904","317,909",41,19,0.9893
2021/01/20-13:19,9.2,"114,494","256,347","333,301",42,21,0.9968
2021/01/20-13:20,9.9,"123,667","270,166","349,068",43,22,0.9982
2021/01/20-13:21,7.5,"95,098","226,433","298,976",41,22,0.9982
2021/01/20-13:22,8.3,"103,514","239,582","314,110",42,23,0.9994
2021/01/20-13:23,6.4,"81,259","207,160","277,424",41,22,0.9982
2021/01/20-13:24,7.1,"89,236","219,871","292,119",42,23,0.9994
2021/01/20-13:25,7.9,"97,596","232,963","307,197",43,24,0.9998
2021/01/20-13:26,5.5,"75,128","197,786","266,690",41,21,0.9968
2021/01/20-13:27,6.2,"82,844","210,235","281,124",42,22,0.9982
2021/01/20-13:28,6.8,"89,163","220,148","292,544",42,22,0.9982
2021/01/20-13:29,7.6,"97,551","233,268","307,649",43,24,0.9998
2021/01/20-13:30,8.3,"106,320","246,771","323,136",44,24,0.9998
2021/01/20-13:31,6.7,"89,967","220,338","292,476",41,23,0.9994
2021/01/20-13:32,7.5,"98,305","233,409","307,533",42,24,0.9998
2021/01/20-13:33,8.2,"107,025","246,862","322,970",43,26,1.0000
2021/01/20-13:34,9.0,"116,126","260,697","338,790",44,23,0.9994
2021/01/20-13:35,9.7,"125,609","274,913","354,991",45,27,1.0000
2021/01/20-13:36,7.7,"104,264","241,121","315,979",41,22,0.9982
2021/01/20-13:37,8.5,"113,125","254,715","331,559",42,22,0.9982
2021/01/20-13:38,9.1,"121,010","266,545","345,042",43,22,0.9982
2021/01/20-13:39,9.9,"130,571","280,839","361,321",44,23,0.9994
2021/01/20-13:40,10.6,"140,513","295,514","377,982",44,23,0.9994
2021/01/20-13:41,7.2,"99,094","232,709","306,207",41,21,0.9968
2021/01/20-13:42,8.0,"108,238","248,216","324,707",43,24,0.9998
2021/01/20-13:43,8.5,"115,300","258,784","336,744",42,22,0.9982
2021/01/20-13:44,9.3,"124,564","272,781","352,727",43,24,0.9998
2021/01/20-13:45,9.8,"132,100","283,735","365,114",43,23,0.9994
2021/01/20-13:46,7.9,"111,530","252,612","329,889",42,23,0.9994
2021/01/20-13:47,8.6,"120,469","266,284","345,546",43,21,0.9968
2021/01/20-13:48,8.5,"118,800","263,826","342,757",42,21,0.9968
2021/01/20-13:49,9.3,"128,057","277,816","358,732",43,21,0.9968
2021/01/20-13:50,10.0,"138,240","294,363","378,271",44,21,0.9968
2021/01/20-13:51,6.4,"91,333","224,667","299,018",43,23,0.9994
2021/01/20-13:52,7.2,"99,515","237,582","313,918",44,24,0.9998
2021/01/20-13:53,5.7,"78,208","206,897","279,300",43,20,0.9941
2021/01/20-13:54,6.4,"86,016","219,438","293,826",44,25,0.9999
2021/01/20-13:55,7.2,"94,206","232,361","308,734",44,24,0.9998
2021/01/20-13:56,5.4,"75,056","200,274","270,898",42,21,0.9968
2021/01/20-13:57,6.1,"82,625","212,488","285,060",43,22,0.9982
2021/01/20-13:58,6.6,"88,374","221,480","295,412",42,24,0.9998
2021/01/20-13:59,7.4,"96,578","234,330","310,210",43,24,0.9998
2021/01/20-14:00,8.1,"105,157","247,554","325,383",43,24,0.9998
2021/01/20-14:01,6.2,"85,332","214,441","286,374",41,21,0.9968
2021/01/20-14:02,7.0,"93,254","226,921","300,765",42,23,0.9994
2021/01/20-14:03,7.7,"101,544","239,769","315,525",42,21,0.9968
2021/01/20-14:04,8.4,"110,202","252,985","330,651",43,21,0.9968
2021/01/20-14:05,9.1,"119,227","266,568","346,146",44,21,0.9968
2021/01/20-14:06,6.5,"88,749","219,260","291,781",41,23,0.9994
2021/01/20-14:07,7.2,"96,784","231,854","306,286",42,19,0.9893
2021/01/20-14:08,7.8,"104,365","243,466","319,589",42,21,0.9968
2021/01/20-14:09,8.6,"113,093","256,752","334,786",42,22,0.9982
2021/01/20-14:10,9.3,"122,189","270,406","350,351",43,21,0.9968
2021/01/20-14:11,6.2,"86,254","214,925","286,674",41,22,0.9982
2021/01/20-14:12,6.9,"94,141","227,370","301,030",42,21,0.9968
2021/01/20-14:13,7.3,"99,046","234,992","309,792",41,22,0.9982
2021/01/20-14:14,8.1,"108,156","250,377","328,132",42,22,0.9982
2021/01/20-14:15,8.8,"117,095","263,963","343,666",43,24,0.9998
2021/01/20-14:16,6.8,"93,928","226,455","299,822",41,18,0.9807
2021/01/20-14:17,7.5,"102,217","239,390","314,705",41,19,0.9893
2021/01/20-14:18,7.4,"100,166","236,638","311,658",41,19,0.9893
2021/01/20-14:19,8.2,"108,773","249,891","326,859",42,19,0.9893
2021/01/20-14:20,8.9,"117,755","263,518","342,435",43,20,0.9941
2021/01/20-14:21,7.3,"100,673","236,531","311,294",41,21,0.9968
2021/01/20-14:22,8.1,"109,866","252,088","329,843",43,21,0.9968
2021/01/20-14:23,6.0,"82,432","211,681","283,996",42,22,0.9982
2021/01/20-14:24,6.8,"90,416","224,399","298,699",43,21,0.9968
2021/01/20-14:25,7.5,"98,783","237,498","313,783",44,23,0.9994
2021/01/20-14:26,5.5,"77,190","203,459","274,524",42,17,0.9649
2021/01/20-14:27,6.3,"84,934","215,936","288,987",43,22,0.9982
2021/01/20-14:28,6.8,"90,592","224,750","299,123",42,22,0.9982
2021/01/20-14:29,7.5,"98,972","237,863","314,221",43,21,0.9968
2021/01/20-14:30,8.3,"107,735","251,359","329,702",44,22,0.9982
2021/01/20-14:31,6.7,"90,740","224,021","298,027",42,20,0.9941
2021/01/20-14:32,7.4,"99,050","237,064","313,055",43,20,0.9941
2021/01/20-14:33,8.2,"107,742","250,489","328,465",44,24,0.9998
2021/01/20-14:34,8.9,"116,815","264,295","344,256",45,23,0.9994
2021/01/20-14:35,9.7,"126,270","278,484","360,429",45,20,0.9941
2021/01/20-14:36,7.0,"95,812","231,284","306,209",42,22,0.9982
2021/01/20-14:37,7.8,"104,298","244,504","321,414",43,21,0.9968
2021/01/20-14:38,8.4,"111,795","255,858","334,385",43,21,0.9968
2021/01/20-14:39,8.9,"118,510","264,448","343,438",43,21,0.9968
2021/01/20-14:40,9.7,"127,881","278,465","359,403",44,23,0.9994
2021/01/20-14:41,6.5,"90,855","221,454","294,011",41,19,0.9893
2021/01/20-14:42,7.2,"98,988","234,233","308,739",42,22,0.9982
2021/01/20-14:43,7.8,"106,670","247,314","324,407",43,21,0.9968
2021/01/20-14:44,8.6,"115,482","260,772","339,813",43,19,0.9893
2021/01/20-14:45,9.3,"124,761","274,783","355,809",44,22,0.9982
2021/01/20-14:46,7.4,"103,736","241,838","317,865",42,22,0.9982
2021/01/20-14:47,7.9,"109,379","249,093","325,474",42,21,0.9968
2021/01/20-14:48,7.2,"96,877","231,859","306,254",41,18,0.9807
2021/01/20-14:49,7.9,"105,364","244,991","321,335",42,17,0.9649
2021/01/20-14:50,8.7,"114,226","258,499","336,790",43,19,0.9893
2021/01/20-14:51,6.8,"93,980","226,244","299,500",41,20,0.9941
2021/01/20-14:52,7.5,"102,248","239,158","314,362",42,20,0.9941
2021/01/20-14:53,6.5,"90,775","221,637","294,305",41,20,0.9941
2021/01/20-14:54,7.3,"99,021","234,616","309,269",42,18,0.9807
2021/01/20-14:55,8.0,"107,649","247,977","324,615",43,20,0.9941
2021/01/20-14:56,5.7,"78,363","203,878","274,304",42,20,0.9941
2021/01/20-14:57,6.3,"84,847","212,852","283,998",42,19,0.9893
2021/01/20-14:58,6.8,"90,160","221,057","293,417",41,19,0.9893
2021/01/20-14:59,7.5,"98,450","233,992","308,299",42,20,0.9941
2021/01/20-15:00,8.3,"107,114","247,302","323,557",43,21,0.9968
2021/01/20-15:01,7.1,"95,398","228,048","301,143",41,18,0.9807
2021/01/20-15:02,7.8,"103,829","241,124","316,167",42,18,0.9807
2021/01/20-15:03,8.5,"112,634","254,575","331,566",43,20,0.9941
2021/01/20-15:04,9.3,"121,814","268,401","347,339",43,20,0.9941
2021/01/20-15:05,10.0,"131,369","282,601","363,487",44,21,0.9968
2021/01/20-15:06,6.6,"92,144","221,638","293,410",41,19,0.9893
2021/01/20-15:07,7.3,"100,320","234,460","308,179",42,22,0.9982
2021/01/20-15:08,7.9,"107,500","245,409","320,708",42,21,0.9968
2021/01/20-15:09,8.6,"116,354","258,909","336,157",42,21,0.9968
2021/01/20-15:10,9.4,"125,584","272,784","351,980",43,23,0.9994
2021/01/20-15:11,6.5,"90,202","219,434","291,095",41,16,0.9363
2021/01/20-15:12,7.3,"98,357","232,234","305,843",42,18,0.9807
2021/01/20-15:13,7.8,"104,967","242,263","317,305",41,19,0.9893
2021/01/20-15:14,8.6,"113,863","255,892","332,919",42,20,0.9941
2021/01/20-15:15,9.3,"123,142","269,903","348,916",43,21,0.9968
2021/01/20-15:16,6.3,"87,647","215,477","286,549",41,19,0.9893
2021/01/20-15:17,7.1,"95,781","228,343","301,401",42,19,0.9893
2021/01/20-15:18,7.2,"97,524","231,226","304,762",42,18,0.9807
2021/01/20-15:19,8.0,"106,131","244,566","320,086",42,19,0.9893
2021/01/20-15:20,8.6,"113,345","254,007","330,137",42,19,0.9893
2021/01/20-15:21,5.7,"78,214","200,469","268,881",40,21,0.9968
2021/01/20-15:22,6.4,"85,938","212,838","283,198",41,18,0.9807
2021/01/20-15:23,5.6,"75,807","197,711","265,975",40,19,0.9893
2021/01/20-15:24,6.4,"84,047","212,227","283,446",42,20,0.9941
2021/01/20-15:25,7.1,"92,117","224,942","298,110",43,20,0.9941
2021/01/20-15:26,5.4,"74,849","197,069","265,789",41,21,0.9968
2021/01/20-15:27,6.2,"82,439","209,304","279,972",42,20,0.9941
2021/01/20-15:28,6.4,"85,055","213,498","284,828",41,19,0.9893
2021/01/20-15:29,7.1,"93,147","226,235","299,513",42,20,0.9941
2021/01/20-15:30,7.9,"101,613","239,347","314,573",43,20,0.9941
2021/01/20-15:31,6.2,"83,468","209,053","278,861",40,16,0.9363
2021/01/20-15:32,6.9,"91,369","221,512","293,232",41,19,0.9893
2021/01/20-15:33,7.7,"99,638","234,339","307,970",42,19,0.9893
2021/01/20-15:34,8.4,"108,274","247,533","323,075",42,17,0.9649
2021/01/20-15:35,9.1,"115,504","256,814","332,893",42,19,0.9893
2021/01/20-15:36,7.0,"93,271","221,696","292,372",38,15,0.8843
2021/01/20-15:37,7.7,"101,441","234,337","306,887",39,17,0.9649
2021/01/20-15:38,8.2,"107,792","243,843","317,716",39,17,0.9649
2021/01/20-15:39,8.9,"116,577","257,099","332,847",40,18,0.9807
2021/01/20-15:40,9.6,"125,723","270,715","348,337",41,18,0.9807
2021/01/20-15:41,7.2,"97,004","227,095","298,469",39,17,0.9649
2021/01/20-15:42,7.9,"103,978","236,295","308,279",39,16,0.9363
2021/01/20-15:43,8.3,"107,492","239,756","311,395",37,15,0.8843
2021/01/20-15:44,9.0,"116,053","252,612","326,052",38,17,0.9649
2021/01/20-15:45,9.7,"124,960","265,814","341,055",39,17,0.9649
2021/01/20-15:46,7.1,"97,104","222,882","291,801",37,17,0.9649
2021/01/20-15:47,7.8,"105,142","235,215","305,935",38,17,0.9649
2021/01/20-15:48,7.6,"102,034","232,598","303,847",38,17,0.9649
2021/01/20-15:49,8.3,"110,326","245,185","318,235",39,17,0.9649
2021/01/20-15:50,9.0,"119,509","260,293","336,151",40,17,0.9649
2021/01/20-15:51,5.8,"81,008","202,246","269,908",38,18,0.9807
2021/01/20-15:52,6.4,"87,086","210,375","278,573",38,19,0.9893
2021/01/20-15:53,5.7,"77,670","196,664","263,061",37,17,0.9649
2021/01/20-15:54,6.3,"85,482","210,314","279,482",38,20,0.9941
2021/01/20-15:55,7.0,"93,180","222,307","293,277",39,18,0.9807
2021/01/20-15:56,6.1,"83,404","208,113","277,554",38,18,0.9807
2021/01/20-15:57,6.8,"90,961","219,965","291,207",39,17,0.9649
2021/01/20-15:58,6.6,"88,326","216,278","287,079",38,17,0.9649
2021/01/20-15:59,7.3,"96,144","228,391","300,993",39,17,0.9649
2021/01/20-16:00,7.9,"104,309","240,851","315,254",40,18,0.9807
2021/01/20-16:01,6.2,"86,224","211,897","281,742",38,20,0.9941
2021/01/20-16:02,6.9,"93,858","223,826","295,473",39,19,0.9893
2021/01/20-16:03,7.6,"101,840","236,103","309,550",40,19,0.9893
2021/01/20-16:04,8.3,"110,167","248,725","323,973",40,21,0.9968
2021/01/20-16:05,8.9,"118,841","261,694","338,743",41,21,0.9968
2021/01/20-16:06,7.5,"104,162","239,617","313,887",39,18,0.9807
2021/01/20-16:07,8.2,"112,998","254,378","331,457",40,16,0.9363
2021/01/20-16:08,8.6,"118,112","261,771","339,805",40,19,0.9893
2021/01/20-16:09,9.2,"126,934","274,888","354,723",40,19,0.9893
2021/01/20-16:10,9.9,"136,103","288,352","369,988",41,18,0.9807
2021/01/20-16:11,7.6,"109,905","247,429","322,890",39,19,0.9893
2021/01/20-16:12,8.3,"118,233","260,051","337,313",40,20,0.9941
2021/01/20-16:13,8.7,"124,177","268,625","346,990",39,20,0.9941
2021/01/20-16:14,9.4,"133,063","281,806","361,972",40,19,0.9893
2021/01/20-16:15,10.0,"142,295","295,333","377,300",41,20,0.9941
2021/01/20-16:16,8.9,"131,501","277,614","356,678",39,17,0.9649
2021/01/20-16:17,9.6,"140,521","290,929","371,794",40,18,0.9807
2021/01/20-16:18,7.4,"99,318","233,196","306,804",38,17,0.9649
2021/01/20-16:19,8.1,"107,483","245,655","321,065",39,18,0.9807
2021/01/20-16:20,8.8,"115,995","258,462","335,673",40,19,0.9893
2021/01/20-16:21,7.2,"99,428","232,867","306,292",38,18,0.9807
2021/01/20-16:22,7.9,"107,649","245,470","320,733",39,18,0.9807
2021/01/20-16:23,6.7,"92,169","222,015","293,933",39,20,0.9941
2021/01/20-16:24,7.4,"100,100","234,328","308,084",40,20,0.9941
2021/01/20-16:25,8.1,"108,476","247,174","322,804",40,19,0.9893
2021/01/20-16:26,6.5,"91,605","220,399","291,876",39,22,0.9982
2021/01/20-16:27,7.2,"99,634","232,985","306,373",40,21,0.9968
2021/01/20-16:28,7.0,"95,445","227,569","300,443",40,19,0.9893
2021/01/20-16:29,7.7,"103,742","240,424","315,209",41,19,0.9893
2021/01/20-16:30,8.4,"112,407","253,646","330,343",42,20,0.9941
2021/01/20-16:31,7.0,"94,906","227,206","300,153",40,19,0.9893
2021/01/20-16:32,7.7,"103,217","240,075","314,933",41,20,0.9941
2021/01/20-16:33,8.5,"111,896","253,311","330,081",42,20,0.9941
2021/01/20-16:34,9.2,"121,487","269,090","348,779",43,23,0.9994
2021/01/20-16:35,9.9,"130,901","283,062","364,662",44,21,0.9968
2021/01/20-16:36,8.4,"115,477","258,084","335,677",41,20,0.9941
2021/01/20-16:37,9.1,"124,579","271,832","351,373",42,23,0.9994
2021/01/20-16:38,9.7,"131,705","282,289","363,227",42,21,0.9968
2021/01/20-16:39,10.4,"141,542","296,859","379,782",43,24,0.9998
2021/01/20-16:40,11.2,"151,760","311,810","396,718",44,21,0.9968
2021/01/20-16:41,10.0,"140,544","293,406","375,300",41,23,0.9994
2021/01/20-16:42,10.3,"145,377","300,168","382,870",41,24,0.9998
2021/01/20-16:43,10.5,"148,635","304,390","387,497",41,22,0.9982
2021/01/20-16:44,11.2,"158,889","319,377","404,469",42,22,0.9982
2021/01/20-16:45,12.0,"169,524","334,745","421,822",43,22,0.9982
2021/01/20-16:46,9.9,"144,069","296,318","377,954",41,21,0.9968
2021/01/20-16:47,10.7,"154,040","311,022","394,643",42,21,0.9968
2021/01/20-16:48,8.4,"114,075","256,945","334,649",42,21,0.9968
2021/01/20-16:49,9.2,"123,289","270,893","350,581",43,23,0.9994
2021/01/20-16:50,9.9,"132,886","285,222","366,895",44,23,0.9994
2021/01/20-16:51,6.8,"91,711","223,975","297,231",42,23,0.9994
2021/01/20-16:52,7.5,"100,070","237,068","312,308",43,21,0.9968
2021/01/20-16:53,7.1,"95,242","229,610","303,748",42,19,0.9893
2021/01/20-16:54,7.8,"103,771","242,872","318,995",43,20,0.9941
2021/01/20-16:55,8.6,"112,682","256,516","334,624",44,21,0.9968
2021/01/20-16:56,6.7,"90,514","222,165","295,164",42,22,0.9982
2021/01/20-16:57,7.4,"98,824","235,208","310,191",43,22,0.9982
2021/01/20-16:58,7.2,"95,186","230,343","304,812",42,20,0.9941
2021/01/20-16:59,8.0,"103,779","243,669","320,123",43,22,0.9982
2021/01/20-17:00,8.7,"112,753","257,376","335,815",44,22,0.9982
2021/01/20-17:01,7.6,"102,127","240,001","315,609",42,20,0.9941
2021/01/20-17:02,8.4,"110,939","253,546","331,139",43,21,0.9968
2021/01/20-17:03,9.1,"120,132","267,472","347,050",44,21,0.9968
2021/01/20-17:04,9.9,"129,707","281,781","363,344",44,22,0.9982
2021/01/20-17:05,10.7,"139,755","296,649","380,234",45,22,0.9982
2021/01/20-17:06,8.3,"114,299","256,556","334,002",42,20,0.9941
2021/01/20-17:07,9.1,"123,555","270,633","350,101",43,23,0.9994
2021/01/20-17:08,9.6,"130,034","280,179","360,933",43,21,0.9968
2021/01/20-17:09,10.3,"139,926","294,892","377,668",44,23,0.9994
2021/01/20-17:10,11.1,"150,207","309,994","394,792",45,23,0.9994
2021/01/20-17:11,9.3,"130,796","279,276","359,332",42,21,0.9968
2021/01/20-17:12,10.1,"140,555","293,855","375,933",43,23,0.9994
2021/01/20-17:13,10.5,"147,424","303,529","386,783",43,21,0.9968
2021/01/20-17:14,11.2,"157,010","317,323","402,341",43,21,0.9968
2021/01/20-17:15,11.8,"165,948","328,575","414,240",43,22,0.9982
2021/01/20-17:16,9.4,"137,570","285,033","364,339",41,22,0.9982
2021/01/20-17:17,10.2,"147,286","299,483","380,774",42,23,0.9994
2021/01/20-17:18,8.0,"107,806","246,328","321,885",42,24,0.9998
2021/01/20-17:19,8.8,"116,801","260,057","337,599",42,22,0.9982
2021/01/20-17:20,9.5,"126,178","274,167","353,694",43,24,0.9998
2021/01/20-17:21,7.4,"101,667","236,245","310,148",41,23,0.9994
2021/01/20-17:22,8.1,"110,344","249,656","325,543",42,22,0.9982
2021/01/20-17:23,7.5,"102,368","237,647","311,844",41,22,0.9982
2021/01/20-17:24,8.2,"111,102","251,114","327,296",42,20,0.9941
2021/01/20-17:25,9.0,"120,217","264,963","343,130",43,22,0.9982
2021/01/20-17:26,7.3,"101,352","235,492","309,211",41,23,0.9994
2021/01/20-17:27,8.1,"109,994","248,867","324,571",42,26,1.0000
2021/01/20-17:28,8.0,"109,289","247,987","323,617",42,21,0.9968
2021/01/20-17:29,8.8,"118,298","261,729","339,345",43,20,0.9941
2021/01/20-17:30,9.5,"127,690","275,854","355,454",43,21,0.9968
2021/01/20-17:31,8.4,"116,882","258,034","334,694",41,22,0.9982
2021/01/20-17:32,9.2,"126,089","271,975","350,619",42,22,0.9982
2021/01/20-17:33,9.9,"135,678","286,297","366,926",43,22,0.9982
2021/01/20-17:34,10.4,"142,010","295,434","377,239",43,24,0.9998
2021/01/20-17:35,11.1,"152,208","310,364","394,154",44,24,0.9998
2021/01/20-17:36,9.6,"136,889","285,579","365,399",41,21,0.9968
2021/01/20-17:37,10.4,"146,704","300,127","381,933",42,22,0.9982
2021/01/20-17:38,10.8,"152,925","308,890","391,762",42,23,0.9994
2021/01/20-17:39,11.5,"163,327","324,026","408,882",43,22,0.9982
2021/01/20-17:40,12.3,"174,111","339,542","426,384",44,23,0.9994
2021/01/20-17:41,9.8,"146,279","296,284","376,656",41,20,0.9941
2021/01/20-17:42,10.6,"156,201","310,939","393,296",42,21,0.9968
2021/01/20-17:43,10.8,"161,594","318,085","401,177",41,21,0.9968
2021/01/20-17:44,11.6,"172,039","333,263","418,340",42,22,0.9982
2021/01/20-17:45,12.3,"182,865","348,822","435,884",43,23,0.9994
2021/01/20-17:46,10.6,"162,920","318,009","400,513",41,23,0.9994
2021/01/20-17:47,11.4,"173,796","335,248","420,744",43,22,0.9982
2021/01/20-17:48,8.7,"120,219","264,667","343,032",42,22,0.9982
2021/01/20-17:49,9.4,"129,561","278,742","359,092",43,21,0.9968
2021/01/20-17:50,10.2,"139,284","293,198","375,533",44,22,0.9982
2021/01/20-17:51,7.1,"97,256","233,342","308,524",42,23,0.9994
2021/01/20-17:52,7.8,"105,792","246,611","323,778",43,23,0.9994
2021/01/20-17:53,7.2,"97,400","234,012","309,415",42,21,0.9968
2021/01/20-17:54,7.9,"105,979","247,324","324,711",43,24,0.9998
2021/01/20-17:55,8.7,"114,939","261,017","340,389",44,22,0.9982
2021/01/20-17:56,7.4,"101,940","240,129","316,194",42,24,0.9998
2021/01/20-17:57,8.2,"110,645","253,568","331,617",43,20,0.9941
2021/01/20-17:58,7.8,"105,079","247,441","325,578",43,23,0.9994
2021/01/20-17:59,8.6,"113,990","261,085","341,207",44,22,0.9982
2021/01/20-18:00,9.3,"123,282","275,110","357,217",44,21,0.9968
2021/01/20-18:01,8.0,"107,515","248,597","325,874",42,22,0.9982
2021/01/20-18:02,8.8,"116,362","262,090","341,315",43,22,0.9982
2021/01/20-18:03,9.5,"126,129","278,133","360,313",44,22,0.9982
2021/01/20-18:04,10.2,"135,726","292,375","376,504",44,23,0.9994
2021/01/20-18:05,11.0,"145,698","306,992","393,069",45,25,0.9999
2021/01/20-18:06,9.3,"127,045","277,733","359,362",42,22,0.9982
2021/01/20-18:07,10.0,"136,536","291,870","375,447",43,21,0.9968
2021/01/20-18:08,10.5,"144,221","302,885","387,859",43,23,0.9994
2021/01/20-18:09,11.3,"154,355","317,665","404,587",43,23,0.9994
2021/01/20-18:10,12.0,"164,864","332,819","421,690",44,24,0.9998
2021/01/20-18:11,9.5,"138,371","291,339","373,924",42,21,0.9968
2021/01/20-18:12,10.2,"145,941","300,872","383,957",42,26,1.0000
2021/01/20-18:13,10.7,"152,797","310,358","394,545",41,22,0.9982
