time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-13:04,8.2,"47,857","111,378","146,066",30,16,0.9363
2021/01/20-13:05,9.0,"51,896","117,520","153,091",32,18,0.9807
2021/01/20-13:06,6.6,"40,372","99,452","132,278",25,13,0.7512
2021/01/20-13:07,7.3,"44,052","105,236","138,944",27,14,0.8230
2021/01/20-13:08,8.0,"46,882","108,900","142,814",28,15,0.8843
2021/01/20-13:09,8.8,"50,818","114,900","149,680",29,15,0.8843
2021/01/20-13:10,9.5,"54,920","121,067","156,712",32,16,0.9363
2021/01/20-13:11,6.7,"40,127","98,366","130,695",24,13,0.7512
2021/01/20-13:12,7.4,"43,798","104,141","137,352",26,17,0.9649
2021/01/20-13:13,7.8,"46,015","106,841","140,111",28,16,0.9363
2021/01/20-13:14,8.6,"49,913","112,803","146,939",29,15,0.8843
2021/01/20-13:15,9.3,"53,977","118,932","153,934",31,19,0.9893
2021/01/20-13:16,7.1,"42,206","100,928","133,316",24,17,0.9649
2021/01/20-13:17,7.8,"45,934","106,720","139,975",26,17,0.9649
2021/01/20-13:18,7.5,"43,472","103,285","136,131",27,14,0.8230
2021/01/20-13:19,8.1,"46,939","108,543","142,141",28,16,0.9363
2021/01/20-13:20,8.9,"50,899","114,569","149,032",30,17,0.9649
2021/01/20-13:21,6.5,"39,449","96,769","128,569",23,13,0.7512
2021/01/20-13:22,7.2,"43,105","102,528","135,210",25,14,0.8230
2021/01/20-13:23,5.7,"34,431","89,530","120,399",23,11,0.5083
2021/01/20-13:24,6.4,"37,908","95,110","126,862",26,13,0.7512
2021/01/20-13:25,7.2,"41,554","100,860","133,493",29,15,0.8843
2021/01/20-13:26,5.7,"34,284","89,344","120,197",24,12,0.6502
2021/01/20-13:27,6.4,"37,757","94,921","126,656",26,16,0.9363
2021/01/20-13:28,6.9,"40,366","98,971","131,310",28,16,0.9363
2021/01/20-13:29,7.7,"44,125","104,834","138,055",29,18,0.9807
2021/01/20-13:30,8.4,"48,054","110,866","144,970",31,17,0.9649
2021/01/20-13:31,6.7,"39,862","97,843","129,921",24,13,0.7512
2021/01/20-13:32,7.5,"43,571","103,656","136,616",26,14,0.8230
2021/01/20-13:33,8.2,"47,449","109,638","143,481",29,17,0.9649
2021/01/20-13:34,8.8,"51,020","114,962","149,539",30,15,0.8843
2021/01/20-13:35,9.6,"55,209","121,255","156,714",32,17,0.9649
2021/01/20-13:36,7.3,"44,243","103,939","136,736",24,15,0.8843
2021/01/20-13:37,8.1,"48,090","109,890","143,568",26,16,0.9363
2021/01/20-13:38,8.8,"51,741","115,411","149,874",29,16,0.9363
2021/01/20-13:39,9.5,"55,909","121,682","157,027",30,18,0.9807
2021/01/20-13:40,10.2,"60,246","128,123","164,350",32,17,0.9649
2021/01/20-13:41,7.0,"42,479","101,162","133,534",24,15,0.8843
2021/01/20-13:42,7.7,"46,487","107,998","141,700",27,16,0.9363
2021/01/20-13:43,8.3,"49,691","112,838","147,226",29,18,0.9807
2021/01/20-13:44,9.1,"53,758","119,009","154,279",30,18,0.9807
2021/01/20-13:45,9.8,"57,995","125,350","161,502",32,18,0.9807
2021/01/20-13:46,7.3,"44,952","105,942","139,568",25,14,0.8230
2021/01/20-13:47,8.0,"48,787","111,880","146,389",27,14,0.8230
2021/01/20-13:48,7.9,"48,105","110,886","145,264",29,13,0.7512
2021/01/20-13:49,8.7,"52,084","116,968","152,229",30,14,0.8230
2021/01/20-13:50,9.4,"56,475","124,188","160,778",32,18,0.9807
2021/01/20-13:51,8.0,"50,146","113,769","148,644",25,12,0.6502
2021/01/20-13:52,8.7,"54,135","119,861","155,618",28,11,0.5083
2021/01/20-13:53,5.7,"35,325","92,675","124,920",25,13,0.7512
2021/01/20-13:54,6.5,"38,807","98,262","131,388",28,16,0.9363
2021/01/20-13:55,7.2,"42,460","104,018","138,027",30,17,0.9649
2021/01/20-13:56,5.2,"32,318","87,385","118,529",24,11,0.5083
2021/01/20-13:57,5.9,"35,634","92,767","124,776",27,15,0.8843
2021/01/20-13:58,6.4,"38,020","96,516","129,097",28,15,0.8843
2021/01/20-13:59,7.1,"41,613","102,174","135,621",29,15,0.8843
2021/01/20-14:00,7.9,"45,373","107,998","142,311",31,19,0.9893
2021/01/20-14:01,5.9,"36,179","92,665","124,260",23,14,0.8230
2021/01/20-14:02,6.7,"39,628","98,140","130,584",26,17,0.9649
2021/01/20-14:03,7.4,"43,241","103,778","137,071",28,15,0.8843
2021/01/20-14:04,8.1,"47,016","109,579","143,722",30,17,0.9649
2021/01/20-14:05,8.8,"50,955","115,544","150,536",32,20,0.9941
2021/01/20-14:06,6.1,"37,714","94,746","126,569",23,13,0.7512
2021/01/20-14:07,6.8,"41,207","100,264","132,937",26,14,0.8230
2021/01/20-14:08,7.5,"44,498","105,347","138,771",28,15,0.8843
2021/01/20-14:09,8.2,"48,298","111,173","145,447",29,16,0.9363
2021/01/20-14:10,8.9,"52,263","117,163","152,286",31,17,0.9649
2021/01/20-14:11,7.2,"43,801","103,831","136,912",23,15,0.8843
2021/01/20-14:12,7.9,"47,535","109,592","143,522",26,16,0.9363
2021/01/20-14:13,8.2,"49,463","112,455","146,777",28,16,0.9363
2021/01/20-14:14,9.0,"53,720","119,500","155,136",29,19,0.9893
2021/01/20-14:15,9.7,"57,900","125,745","162,247",31,18,0.9807
2021/01/20-14:16,6.7,"41,392","100,137","132,679",23,11,0.5083
2021/01/20-14:17,7.5,"45,064","105,874","139,281",25,12,0.6502
2021/01/20-14:18,7.3,"43,544","103,848","137,043",27,12,0.6502
2021/01/20-14:19,8.0,"47,341","109,709","143,771",28,15,0.8843
2021/01/20-14:20,8.8,"51,305","115,738","150,665",30,15,0.8843
2021/01/20-14:21,7.2,"44,108","104,255","137,385",24,12,0.6502
2021/01/20-14:22,8.0,"48,175","111,151","145,611",27,12,0.6502
2021/01/20-14:23,5.8,"35,053","91,757","123,587",25,17,0.9649
2021/01/20-14:24,6.5,"38,542","97,350","130,062",28,16,0.9363
2021/01/20-14:25,7.2,"42,201","103,112","136,706",30,18,0.9807
2021/01/20-14:26,5.4,"33,499","89,307","120,761",25,11,0.5083
2021/01/20-14:27,6.2,"36,916","94,827","127,164",27,11,0.5083
2021/01/20-14:28,6.6,"39,046","98,165","131,007",29,13,0.7512
2021/01/20-14:29,7.4,"42,729","103,952","137,677",29,12,0.6502
2021/01/20-14:30,8.1,"46,583","109,909","144,516",32,15,0.8843
2021/01/20-14:31,5.8,"35,440","92,144","123,973",25,13,0.7512
2021/01/20-14:32,6.5,"38,929","97,736","130,448",27,15,0.8843
2021/01/20-14:33,7.2,"42,587","103,499","137,093",30,15,0.8843
2021/01/20-14:34,8.0,"46,416","109,431","143,907",31,15,0.8843
2021/01/20-14:35,8.8,"50,414","115,532","150,890",33,18,0.9807
2021/01/20-14:36,5.8,"36,083","92,904","124,782",25,13,0.7512
2021/01/20-14:37,6.5,"39,581","98,506","131,266",27,14,0.8230
2021/01/20-14:38,7.1,"42,350","102,754","136,136",29,15,0.8843
2021/01/20-14:39,7.8,"45,417","106,850","140,519",29,17,0.9649
2021/01/20-14:40,8.6,"49,305","112,803","147,338",31,17,0.9649
2021/01/20-14:41,5.9,"36,032","92,167","123,614",24,10,0.4020
2021/01/20-14:42,6.6,"39,493","97,693","130,006",26,13,0.7512
2021/01/20-14:43,7.1,"42,272","102,599","135,947",28,16,0.9363
2021/01/20-14:44,7.8,"46,012","108,404","142,619",29,16,0.9363
2021/01/20-14:45,8.6,"49,960","114,455","149,552",31,14,0.8230
2021/01/20-14:46,6.2,"38,664","96,381","128,635",25,14,0.8230
2021/01/20-14:47,6.8,"41,643","100,466","133,040",26,14,0.8230
2021/01/20-14:48,7.2,"43,632","103,546","136,578",28,12,0.6502
2021/01/20-14:49,7.9,"47,398","109,376","143,274",29,13,0.7512
2021/01/20-14:50,8.6,"51,330","115,373","150,137",31,18,0.9807
2021/01/20-14:51,5.4,"34,866","89,871","120,845",24,10,0.4020
2021/01/20-14:52,6.1,"38,236","95,306","127,145",26,13,0.7512
2021/01/20-14:53,5.8,"35,706","91,724","123,122",25,11,0.5083
2021/01/20-14:54,6.5,"39,198","97,320","129,600",27,14,0.8230
2021/01/20-14:55,7.3,"42,860","103,085","136,248",29,14,0.8230
2021/01/20-14:56,5.7,"35,686","91,432","122,716",24,13,0.7512
2021/01/20-14:57,6.4,"38,564","95,416","127,020",26,14,0.8230
2021/01/20-14:58,6.8,"40,563","98,505","130,567",27,11,0.5083
2021/01/20-14:59,7.5,"44,228","104,235","137,163",28,14,0.8230
2021/01/20-15:00,8.3,"48,060","110,132","143,925",30,14,0.8230
2021/01/20-15:01,6.0,"37,643","93,404","124,551",24,12,0.6502
2021/01/20-15:02,6.7,"41,132","98,958","130,971",26,12,0.6502
2021/01/20-15:03,7.4,"44,788","104,679","137,557",29,14,0.8230
2021/01/20-15:04,8.2,"48,610","110,566","144,310",30,12,0.6502
2021/01/20-15:05,8.9,"52,599","116,619","151,229",32,15,0.8843
2021/01/20-15:06,6.1,"39,602","95,909","127,284",24,13,0.7512
2021/01/20-15:07,6.9,"43,135","101,507","133,748",26,14,0.8230
2021/01/20-15:08,7.5,"46,226","106,272","139,216",28,17,0.9649
2021/01/20-15:09,8.2,"50,061","112,172","145,981",29,17,0.9649
2021/01/20-15:10,8.9,"54,062","118,238","152,913",31,15,0.8843
2021/01/20-15:11,5.5,"34,119","88,556","119,147",24,10,0.4020
2021/01/20-15:12,6.2,"37,502","94,003","125,460",26,14,0.8230
2021/01/20-15:13,6.7,"40,198","98,218","130,313",28,14,0.8230
2021/01/20-15:14,7.5,"43,910","104,034","137,010",29,14,0.8230
2021/01/20-15:15,8.2,"47,791","110,019","143,878",31,17,0.9649
2021/01/20-15:16,5.5,"34,516","89,187","119,876",24,14,0.8230
2021/01/20-15:17,6.3,"37,958","94,732","126,304",26,13,0.7512
2021/01/20-15:18,6.2,"36,493","92,995","124,452",28,13,0.7512
2021/01/20-15:19,6.9,"40,083","98,688","131,027",29,14,0.8230
2021/01/20-15:20,7.6,"43,053","102,647","135,258",30,12,0.6502
2021/01/20-15:21,5.3,"32,279","85,484","115,416",23,10,0.4020
2021/01/20-15:22,6.0,"35,620","90,891","121,688",25,13,0.7512
2021/01/20-15:23,5.5,"33,253","87,199","117,440",24,11,0.5083
2021/01/20-15:24,6.3,"36,897","93,632","125,187",27,12,0.6502
2021/01/20-15:25,7.0,"40,465","99,264","131,685",29,14,0.8230
2021/01/20-15:26,5.2,"32,162","85,858","116,139",24,12,0.6502
2021/01/20-15:27,5.9,"35,485","91,246","122,393",26,13,0.7512
2021/01/20-15:28,6.3,"37,517","94,447","126,084",27,13,0.7512
2021/01/20-15:29,7.1,"41,101","100,095","132,598",28,15,0.8843
2021/01/20-15:30,7.8,"44,851","105,910","139,279",30,16,0.9363
2021/01/20-15:31,6.1,"35,304","90,107","120,708",23,11,0.5083
2021/01/20-15:32,6.8,"38,734","95,562","127,013",25,12,0.6502
2021/01/20-15:33,7.5,"42,327","101,181","133,481",28,11,0.5083
2021/01/20-15:34,8.2,"46,084","106,964","140,113",29,14,0.8230
2021/01/20-15:35,9.0,"48,551","110,031","143,288",30,13,0.7512
2021/01/20-15:36,6.7,"39,480","95,701","126,753",22,7,0.0901
2021/01/20-15:37,7.4,"43,042","101,250","133,135",24,9,0.2728
2021/01/20-15:38,7.9,"45,557","105,051","137,475",26,10,0.4020
2021/01/20-15:39,8.6,"49,384","110,864","144,121",27,11,0.5083
2021/01/20-15:40,9.3,"53,370","116,837","150,927",29,14,0.8230
2021/01/20-15:41,6.9,"42,159","99,276","130,703",22,9,0.2728
2021/01/20-15:42,7.5,"44,857","102,769","134,386",23,8,0.1730
2021/01/20-15:43,7.7,"46,346","104,234","135,698",24,11,0.5083
2021/01/20-15:44,8.4,"50,079","109,876","142,140",25,12,0.6502
2021/01/20-15:45,9.1,"53,965","115,671","148,736",27,11,0.5083
2021/01/20-15:46,8.1,"49,970","108,871","140,759",21,9,0.2728
2021/01/20-15:47,8.8,"53,784","114,594","147,283",23,10,0.4020
2021/01/20-15:48,8.9,"54,869","116,676","149,927",24,12,0.6502
2021/01/20-15:49,9.5,"58,859","122,575","156,627",25,12,0.6502
2021/01/20-15:50,10.2,"63,246","129,595","164,895",28,15,0.8843
2021/01/20-15:51,8.1,"52,716","113,183","146,015",20,10,0.4020
2021/01/20-15:52,8.6,"55,603","116,787","149,776",22,10,0.4020
2021/01/20-15:53,8.7,"56,595","117,896","150,934",22,12,0.6502
2021/01/20-15:54,9.3,"60,746","124,641","158,912",23,12,0.6502
2021/01/20-15:55,10.0,"64,846","130,650","165,721",26,13,0.7512
2021/01/20-15:56,8.9,"60,007","123,263","157,409",20,9,0.2728
2021/01/20-15:57,9.5,"63,997","129,162","164,109",23,11,0.5083
2021/01/20-15:58,7.3,"45,796","104,611","136,895",25,10,0.4020
2021/01/20-15:59,8.0,"49,428","110,152","143,236",25,14,0.8230
2021/01/20-16:00,8.6,"53,214","115,847","149,731",27,12,0.6502
2021/01/20-16:01,7.2,"46,884","105,466","137,652",21,11,0.5083
2021/01/20-16:02,7.9,"50,498","110,988","143,974",23,11,0.5083
2021/01/20-16:03,8.6,"54,265","116,664","150,451",26,15,0.8843
2021/01/20-16:04,9.2,"58,186","122,494","157,081",27,13,0.7512
2021/01/20-16:05,9.9,"62,261","128,478","163,865",29,14,0.8230
2021/01/20-16:06,8.2,"55,099","117,327","151,185",21,9,0.2728
2021/01/20-16:07,8.9,"59,190","124,051","159,158",24,11,0.5083
2021/01/20-16:08,9.5,"62,583","128,964","164,708",26,12,0.6502
2021/01/20-16:09,10.1,"66,709","134,998","171,542",27,11,0.5083
2021/01/20-16:10,10.8,"70,988","141,186","178,531",29,14,0.8230
2021/01/20-16:11,9.4,"65,430","131,733","167,444",22,13,0.7512
2021/01/20-16:12,10.1,"69,549","137,761","174,272",24,14,0.8230
2021/01/20-16:13,10.6,"72,969","142,544","179,627",26,14,0.8230
2021/01/20-16:14,11.3,"77,352","148,835","186,719",26,13,0.7512
2021/01/20-16:15,12.0,"81,888","155,281","193,965",28,16,0.9363
2021/01/20-16:16,10.6,"76,948","146,640","183,772",22,12,0.6502
2021/01/20-16:17,11.3,"81,341","152,941","190,874",24,14,0.8230
2021/01/20-16:18,10.1,"72,304","139,752","175,800",25,15,0.8843
2021/01/20-16:19,10.8,"76,574","145,931","182,779",26,14,0.8230
2021/01/20-16:20,11.5,"80,997","152,263","189,912",28,14,0.8230
2021/01/20-16:21,10.0,"75,375","142,628","178,594",21,11,0.5083
2021/01/20-16:22,10.7,"79,670","148,870","185,653",23,11,0.5083
2021/01/20-16:23,10.7,"80,891","150,131","186,930",23,13,0.7512
2021/01/20-16:24,11.4,"85,346","156,534","194,150",25,11,0.5083
2021/01/20-16:25,12.1,"89,998","163,173","201,622",27,14,0.8230
2021/01/20-16:26,11.5,"88,452","159,757","197,422",22,12,0.6502
2021/01/20-16:27,12.2,"93,154","166,485","204,999",24,12,0.6502
2021/01/20-16:28,7.9,"51,763","113,095","146,578",26,13,0.7512
2021/01/20-16:29,8.6,"55,661","119,019","153,351",27,16,0.9363
2021/01/20-16:30,9.4,"59,723","125,106","160,288",29,14,0.8230
2021/01/20-16:31,7.4,"50,816","110,823","143,751",23,13,0.7512
2021/01/20-16:32,8.2,"54,607","116,640","150,417",25,12,0.6502
2021/01/20-16:33,8.9,"58,562","122,621","157,247",28,16,0.9363
2021/01/20-16:34,9.6,"62,922","129,731","165,655",30,13,0.7512
2021/01/20-16:35,10.3,"67,204","136,038","172,811",32,18,0.9807
2021/01/20-16:36,8.7,"60,094","124,332","159,177",23,14,0.8230
2021/01/20-16:37,9.4,"64,208","130,511","166,222",26,16,0.9363
2021/01/20-16:38,10.1,"67,926","135,982","172,428",28,16,0.9363
2021/01/20-16:39,10.8,"72,389","142,548","179,877",30,16,0.9363
2021/01/20-16:40,11.6,"77,022","149,285","187,495",32,16,0.9363
2021/01/20-16:41,9.9,"70,389","138,133","174,448",24,13,0.7512
2021/01/20-16:42,10.7,"74,826","144,674","181,872",26,15,0.8843
2021/01/20-16:43,11.0,"77,314","147,980","185,521",28,13,0.7512
2021/01/20-16:44,11.7,"81,988","154,757","193,180",29,15,0.8843
2021/01/20-16:45,12.5,"86,831","161,704","201,009",31,16,0.9363
2021/01/20-16:46,11.0,"80,993","151,697","189,255",25,12,0.6502
2021/01/20-16:47,11.8,"85,669","158,478","196,917",27,15,0.8843
2021/01/20-16:48,8.7,"54,099","118,415","153,293",29,15,0.8843
2021/01/20-16:49,9.5,"58,260","124,680","160,440",30,15,0.8843
2021/01/20-16:50,10.2,"62,591","131,114","167,757",32,16,0.9363
2021/01/20-16:51,8.5,"55,038","118,652","153,236",25,13,0.7512
2021/01/20-16:52,9.2,"59,142","124,861","160,327",27,11,0.5083
2021/01/20-16:53,9.4,"60,985","127,288","162,999",27,13,0.7512
2021/01/20-16:54,10.2,"65,306","133,713","170,306",28,13,0.7512
2021/01/20-16:55,10.9,"69,798","140,308","177,783",30,16,0.9363
2021/01/20-16:56,9.8,"65,766","133,238","169,439",25,12,0.6502
2021/01/20-16:57,10.6,"70,182","139,757","176,841",27,12,0.6502
2021/01/20-16:58,7.6,"46,437","107,597","141,152",28,13,0.7512
2021/01/20-16:59,8.3,"50,344","113,608","148,045",29,15,0.8843
2021/01/20-17:00,9.1,"54,420","119,788","155,107",31,12,0.6502
2021/01/20-17:01,7.3,"46,236","106,540","139,735",25,13,0.7512
2021/01/20-17:02,8.0,"50,074","112,481","146,559",27,12,0.6502
2021/01/20-17:03,8.8,"54,082","118,592","153,552",30,16,0.9363
2021/01/20-17:04,9.5,"58,259","124,873","160,715",31,16,0.9363
2021/01/20-17:05,10.3,"62,646","131,403","168,143",33,17,0.9649
2021/01/20-17:06,8.2,"52,646","115,560","149,850",25,13,0.7512
2021/01/20-17:07,9.0,"56,735","121,791","156,979",27,15,0.8843
2021/01/20-17:08,9.6,"60,149","126,841","162,716",29,16,0.9363
2021/01/20-17:09,10.3,"64,543","133,378","170,151",31,18,0.9807
2021/01/20-17:10,11.1,"69,109","140,086","177,758",33,20,0.9941
2021/01/20-17:11,9.4,"62,216","128,558","164,285",25,13,0.7512
2021/01/20-17:12,10.2,"66,581","135,066","171,691",27,14,0.8230
2021/01/20-17:13,10.6,"69,541","139,194","176,310",29,16,0.9363
2021/01/20-17:14,11.3,"73,823","145,346","183,246",29,14,0.8230
2021/01/20-17:15,12.1,"77,817","150,368","188,556",30,16,0.9363
2021/01/20-17:16,10.8,"73,586","142,904","179,736",24,12,0.6502
2021/01/20-17:17,11.6,"78,210","149,631","187,345",26,13,0.7512
2021/01/20-17:18,8.6,"51,844","114,851","149,036",28,16,0.9363
2021/01/20-17:19,9.3,"55,958","121,069","156,136",29,15,0.8843
2021/01/20-17:20,10.1,"60,242","127,456","163,406",31,17,0.9649
2021/01/20-17:21,8.1,"51,862","113,817","147,561",24,13,0.7512
2021/01/20-17:22,8.9,"55,891","119,950","154,577",26,15,0.8843
2021/01/20-17:23,9.0,"56,861","121,114","155,822",26,14,0.8230
2021/01/20-17:24,9.7,"61,075","127,433","163,023",28,15,0.8843
2021/01/20-17:25,10.5,"65,460","133,921","170,393",30,16,0.9363
2021/01/20-17:26,9.5,"62,057","127,869","163,230",24,11,0.5083
2021/01/20-17:27,10.3,"66,397","134,313","170,556",26,12,0.6502
2021/01/20-17:28,7.7,"45,724","106,394","139,599",28,14,0.8230
2021/01/20-17:29,8.4,"49,650","112,423","146,511",29,15,0.8843
2021/01/20-17:30,9.2,"53,745","118,622","153,592",31,15,0.8843
2021/01/20-17:31,7.5,"46,316","106,518","139,527",24,12,0.6502
2021/01/20-17:32,8.3,"50,204","112,509","146,401",26,15,0.8843
2021/01/20-17:33,9.0,"54,261","118,671","153,444",29,16,0.9363
2021/01/20-17:34,9.8,"58,489","125,002","160,657",31,18,0.9807
2021/01/20-17:35,10.5,"62,886","131,502","168,040",33,17,0.9649
2021/01/20-17:36,8.8,"55,412","119,315","153,876",24,14,0.8230
2021/01/20-17:37,9.6,"59,598","125,605","161,048",26,15,0.8843
2021/01/20-17:38,10.0,"62,309","129,524","165,473",29,14,0.8230
2021/01/20-17:39,10.8,"66,763","136,081","172,913",30,15,0.8843
2021/01/20-17:40,11.5,"71,386","142,808","180,521",32,19,0.9893
2021/01/20-17:41,9.9,"64,639","131,581","167,416",24,13,0.7512
2021/01/20-17:42,10.7,"69,071","138,116","174,834",26,13,0.7512
2021/01/20-17:43,11.0,"71,850","141,869","178,995",28,14,0.8230
2021/01/20-17:44,11.8,"76,529","148,652","186,660",28,15,0.8843
2021/01/20-17:45,12.5,"81,379","155,605","194,495",31,17,0.9649
2021/01/20-17:46,11.0,"75,329","145,192","182,252",24,12,0.6502
2021/01/20-17:47,11.7,"80,238","152,930","191,320",27,13,0.7512
2021/01/20-17:48,9.5,"63,040","129,654","165,496",29,14,0.8230
2021/01/20-17:49,10.3,"67,387","136,105","172,829",30,16,0.9363
2021/01/20-17:50,11.0,"71,903","142,725","180,331",32,17,0.9649
2021/01/20-17:51,9.4,"65,199","132,110","168,219",25,12,0.6502
2021/01/20-17:52,10.1,"69,511","138,525","175,517",27,16,0.9363
2021/01/20-17:53,10.2,"71,080","140,405","177,528",27,14,0.8230
2021/01/20-17:54,11.0,"75,587","147,016","185,021",28,16,0.9363
2021/01/20-17:55,11.8,"80,263","153,796","192,683",31,16,0.9363
2021/01/20-17:56,10.6,"76,230","146,607","184,171",25,14,0.8230
2021/01/20-17:57,11.4,"80,822","153,303","191,748",27,14,0.8230
2021/01/20-17:58,7.3,"45,125","106,878","140,969",29,14,0.8230
2021/01/20-17:59,8.0,"48,963","112,820","147,792",30,15,0.8843
2021/01/20-18:00,8.8,"52,971","118,931","154,785",32,14,0.8230
2021/01/20-18:01,7.6,"47,578","109,386","143,355",25,13,0.7512
2021/01/20-18:02,8.3,"51,439","115,310","150,146",27,14,0.8230
2021/01/20-18:03,9.0,"55,708","122,369","158,518",30,16,0.9363
2021/01/20-18:04,9.8,"59,901","128,626","165,641",31,17,0.9649
2021/01/20-18:05,10.5,"64,260","135,051","172,931",33,17,0.9649
2021/01/20-18:06,8.5,"55,276","120,535","156,095",25,13,0.7512
2021/01/20-18:07,9.3,"59,356","126,679","163,106",27,14,0.8230
2021/01/20-18:08,9.9,"62,993","131,991","169,120",29,17,0.9649
2021/01/20-18:09,10.6,"67,375","138,438","176,433",30,15,0.8843
2021/01/20-18:10,11.3,"71,923","145,050","183,911",32,18,0.9807
2021/01/20-18:11,10.2,"68,008","138,058","175,628",25,12,0.6502
2021/01/20-18:12,11.0,"71,882","143,000","180,874",26,12,0.6502
2021/01/20-18:13,11.4,"74,874","147,043","185,358",27,14,0.8230
