time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-13:07,8.0,"136,702","311,635","407,357",45,24,0.9998
2021/01/20-13:08,8.5,"143,967","320,675","416,741",44,24,0.9998
2021/01/20-13:09,9.2,"155,257","337,700","436,171",45,24,0.9998
2021/01/20-13:10,9.9,"167,009","355,187","456,064",46,25,0.9999
2021/01/20-13:11,6.9,"123,730","288,535","379,610",43,23,0.9994
2021/01/20-13:12,7.7,"134,173","304,820","398,346",44,22,0.9982
2021/01/20-13:13,8.1,"140,239","312,012","405,610",43,22,0.9982
2021/01/20-13:14,8.8,"151,293","328,801","424,804",44,23,0.9994
2021/01/20-13:15,9.6,"162,809","346,053","444,461",45,24,0.9998
2021/01/20-13:16,8.1,"143,165","314,613","408,075",43,24,0.9998
2021/01/20-13:17,8.8,"154,192","331,376","427,243",44,24,0.9998
2021/01/20-13:18,8.9,"156,663","334,821","431,096",43,19,0.9893
2021/01/20-13:19,9.7,"168,232","352,125","450,805",44,21,0.9968
2021/01/20-13:20,10.4,"180,263","369,891","470,977",45,21,0.9968
2021/01/20-13:21,6.9,"118,018","280,377","370,027",43,24,0.9998
2021/01/20-13:22,7.6,"128,425","296,628","388,728",44,21,0.9968
2021/01/20-13:23,5.7,"95,421","248,474","334,221",43,24,0.9998
2021/01/20-13:24,6.4,"105,078","263,974","352,172",44,25,0.9999
2021/01/20-13:25,7.2,"115,206","279,946","370,594",45,26,1.0000
2021/01/20-13:26,6.0,"99,618","254,943","341,643",43,23,0.9994
2021/01/20-13:27,6.7,"109,458","270,627","359,777",44,26,1.0000
2021/01/20-13:28,7.2,"115,574","280,098","370,655",44,24,0.9998
2021/01/20-13:29,7.9,"126,156","296,523","389,531",45,25,0.9999
2021/01/20-13:30,8.7,"137,210","313,419","408,878",46,25,0.9999
2021/01/20-13:31,6.7,"110,247","270,983","359,952",43,23,0.9994
2021/01/20-13:32,7.4,"120,523","287,102","378,522",44,23,0.9994
2021/01/20-13:33,8.2,"131,271","303,694","397,564",45,24,0.9998
2021/01/20-13:34,8.8,"141,163","318,455","414,367",46,26,1.0000
2021/01/20-13:35,9.6,"152,774","335,910","434,272",46,24,0.9998
2021/01/20-13:36,6.8,"114,114","275,716","365,048",43,24,0.9998
2021/01/20-13:37,7.5,"124,461","291,906","383,688",44,25,0.9999
2021/01/20-13:38,8.2,"134,601","307,456","401,508",45,24,0.9998
2021/01/20-13:39,9.0,"145,855","324,554","421,056",45,25,0.9999
2021/01/20-13:40,9.7,"157,580","342,122","441,075",46,24,0.9998
2021/01/20-13:41,7.2,"121,296","286,252","376,991",43,23,0.9994
2021/01/20-13:42,8.0,"132,584","305,396","399,829",45,27,1.0000
2021/01/20-13:43,8.6,"141,641","318,998","415,336",45,25,0.9999
2021/01/20-13:44,9.3,"153,095","336,296","435,085",45,25,0.9999
2021/01/20-13:45,10.1,"165,021","354,065","455,304",46,26,1.0000
2021/01/20-13:46,7.7,"131,947","304,608","399,376",44,24,0.9998
2021/01/20-13:47,8.4,"142,861","321,365","418,584",45,23,0.9994
2021/01/20-13:48,8.2,"140,334","317,323","413,906",44,21,0.9968
2021/01/20-13:49,9.0,"151,596","334,429","433,463",45,22,0.9982
2021/01/20-13:50,9.8,"164,002","354,690","457,418",46,23,0.9994
2021/01/20-13:51,7.3,"129,151","301,011","395,843",45,21,0.9968
2021/01/20-13:52,8.1,"139,838","317,541","414,824",46,23,0.9994
2021/01/20-13:53,5.7,"96,644","255,519","344,906",45,23,0.9994
2021/01/20-13:54,6.4,"106,284","271,002","362,839",46,25,0.9999
2021/01/20-13:55,7.2,"116,395","286,956","381,243",46,24,0.9998
2021/01/20-13:56,5.8,"96,965","254,151","342,431",44,25,0.9999
2021/01/20-13:57,6.5,"106,518","269,439","360,124",45,24,0.9998
2021/01/20-13:58,6.9,"112,487","278,655","370,701",44,25,0.9999
2021/01/20-13:59,7.7,"122,764","294,667","389,118",45,25,0.9999
2021/01/20-14:00,8.4,"133,504","311,142","407,998",45,25,0.9999
2021/01/20-14:01,7.1,"116,908","282,578","374,016",43,24,0.9998
2021/01/20-14:02,7.9,"127,195","298,492","392,289",44,22,0.9982
2021/01/20-14:03,8.6,"137,936","314,860","411,017",44,24,0.9998
2021/01/20-14:04,9.3,"149,130","331,681","430,198",45,26,1.0000
2021/01/20-14:05,10.0,"160,778","348,956","449,833",46,24,0.9998
2021/01/20-14:06,7.1,"120,962","287,065","378,685",43,23,0.9994
2021/01/20-14:07,7.8,"131,284","303,014","396,993",44,24,0.9998
2021/01/20-14:08,8.5,"141,044","317,752","413,818",44,21,0.9968
2021/01/20-14:09,9.2,"152,221","334,556","432,982",45,24,0.9998
2021/01/20-14:10,9.9,"163,852","351,813","452,599",45,23,0.9994
2021/01/20-14:11,7.4,"125,524","294,115","386,779",43,22,0.9982
2021/01/20-14:12,8.2,"136,046","310,265","405,288",44,20,0.9941
2021/01/20-14:13,7.9,"131,592","304,080","398,376",43,22,0.9982
2021/01/20-14:14,8.7,"143,213","323,449","421,394",44,23,0.9994
2021/01/20-14:15,9.4,"154,625","340,596","440,946",45,24,0.9998
2021/01/20-14:16,8.1,"131,440","302,196","395,767",42,22,0.9982
2021/01/20-14:17,8.8,"142,250","318,741","414,717",43,22,0.9982
2021/01/20-14:18,8.4,"139,971","315,489","411,056",43,21,0.9968
2021/01/20-14:19,9.1,"151,165","332,418","430,390",44,20,0.9941
2021/01/20-14:20,9.8,"162,821","349,809","450,186",45,21,0.9968
2021/01/20-14:21,7.7,"132,296","302,944","396,469",43,22,0.9982
2021/01/20-14:22,8.5,"143,882","322,386","419,605",45,23,0.9994
2021/01/20-14:23,6.8,"115,840","281,791","373,746",44,22,0.9982
2021/01/20-14:24,7.6,"126,212","298,007","392,413",45,23,0.9994
2021/01/20-14:25,8.3,"137,056","314,694","411,550",46,23,0.9994
2021/01/20-14:26,7.2,"121,899","290,664","383,799",44,23,0.9994
2021/01/20-14:27,8.0,"132,499","307,107","402,693",45,19,0.9893
2021/01/20-14:28,8.4,"139,184","316,931","413,832",44,22,0.9982
2021/01/20-14:29,9.1,"150,508","334,098","433,450",45,23,0.9994
2021/01/20-14:30,9.9,"162,303","351,736","453,538",46,23,0.9994
2021/01/20-14:31,7.2,"122,773","291,430","384,519",44,20,0.9941
2021/01/20-14:32,7.9,"133,364","307,864","403,404",45,23,0.9994
2021/01/20-14:33,8.7,"144,426","324,769","422,759",46,22,0.9982
2021/01/20-14:34,9.2,"152,328","336,458","436,037",46,23,0.9994
2021/01/20-14:35,9.9,"164,166","354,140","456,169",47,24,0.9998
2021/01/20-14:36,6.2,"107,688","268,337","358,069",44,20,0.9941
2021/01/20-14:37,6.9,"117,633","284,126","376,308",45,22,0.9982
2021/01/20-14:38,7.5,"125,696","296,625","390,667",45,22,0.9982
2021/01/20-14:39,8.1,"134,470","308,256","403,097",45,23,0.9994
2021/01/20-14:40,8.8,"145,524","325,045","422,292",45,22,0.9982
2021/01/20-14:41,6.5,"113,031","274,590","364,303",43,21,0.9968
2021/01/20-14:42,7.3,"123,099","290,393","382,511",44,24,0.9998
2021/01/20-14:43,7.2,"121,532","290,405","383,586",44,21,0.9968
2021/01/20-14:44,7.9,"132,028","306,636","402,221",45,22,0.9982
2021/01/20-14:45,8.7,"143,098","323,550","421,586",46,22,0.9982
2021/01/20-14:46,5.8,"102,114","260,382","349,115",44,21,0.9968
2021/01/20-14:47,6.5,"109,252","269,836","359,141",43,20,0.9941
2021/01/20-14:48,6.2,"101,808","260,228","348,626",43,19,0.9893
2021/01/20-14:49,7.0,"111,623","275,778","366,581",44,19,0.9893
2021/01/20-14:50,7.7,"121,900","291,791","384,998",44,19,0.9893
2021/01/20-14:51,5.7,"96,810","251,659","338,559",43,21,0.9968
2021/01/20-14:52,6.4,"106,337","266,922","356,227",44,23,0.9994
2021/01/20-14:53,6.1,"101,696","259,900","348,207",43,22,0.9982
2021/01/20-14:54,6.8,"111,606","275,653","366,411",44,20,0.9941
2021/01/20-14:55,7.6,"121,988","291,878","385,086",45,19,0.9893
2021/01/20-14:56,6.1,"102,703","260,582","348,752",44,21,0.9968
2021/01/20-14:57,6.8,"110,943","271,895","360,955",44,23,0.9994
2021/01/20-14:58,7.3,"117,739","282,262","372,819",43,20,0.9941
2021/01/20-14:59,8.0,"128,208","298,466","391,429",44,22,0.9982
2021/01/20-15:00,8.7,"139,140","315,133","410,501",45,22,0.9982
2021/01/20-15:01,6.8,"114,136","275,197","364,302",43,24,0.9998
2021/01/20-15:02,7.5,"124,326","291,122","382,632",44,21,0.9968
2021/01/20-15:03,8.2,"134,979","307,510","401,425",45,21,0.9968
2021/01/20-15:04,9.0,"146,094","324,360","420,681",46,20,0.9941
2021/01/20-15:05,9.7,"157,672","341,673","440,398",46,22,0.9982
2021/01/20-15:06,6.7,"115,884","276,620","365,589",43,21,0.9968
2021/01/20-15:07,7.4,"126,048","292,519","383,893",44,20,0.9941
2021/01/20-15:08,8.0,"135,320","306,661","400,077",44,20,0.9941
2021/01/20-15:09,8.8,"146,339","323,415","419,236",45,23,0.9994
2021/01/20-15:10,9.5,"157,821","340,632","438,858",45,21,0.9968
2021/01/20-15:11,6.2,"106,665","263,506","350,841",43,21,0.9968
2021/01/20-15:12,6.9,"116,515","279,091","368,831",44,21,0.9968
2021/01/20-15:13,7.3,"121,919","287,524","378,535",44,20,0.9941
2021/01/20-15:14,8.1,"132,588","304,037","397,498",45,21,0.9968
2021/01/20-15:15,8.8,"143,728","321,020","416,932",45,21,0.9968
2021/01/20-15:16,6.8,"118,163","279,872","369,250",43,23,0.9994
2021/01/20-15:17,7.6,"128,518","296,071","387,899",44,19,0.9893
2021/01/20-15:18,7.0,"115,558","278,891","368,949",44,20,0.9941
2021/01/20-15:19,7.8,"126,044","295,220","387,729",45,20,0.9941
2021/01/20-15:20,8.4,"134,811","306,735","399,997",44,20,0.9941
2021/01/20-15:21,6.5,"109,990","266,982","353,982",42,21,0.9968
2021/01/20-15:22,7.2,"120,015","282,741","372,146",43,20,0.9941
2021/01/20-15:23,6.7,"112,669","271,825","359,733",42,20,0.9941
2021/01/20-15:24,7.5,"123,540","290,444","382,000",44,21,0.9968
2021/01/20-15:25,8.2,"134,201","306,840","400,801",45,22,0.9982
2021/01/20-15:26,6.1,"102,961","259,260","346,369",43,21,0.9968
2021/01/20-15:27,6.8,"112,767","274,801","364,315",44,21,0.9968
2021/01/20-15:28,7.3,"118,989","284,270","375,145",43,19,0.9893
2021/01/20-15:29,8.0,"129,520","300,535","393,816",44,20,0.9941
2021/01/20-15:30,8.7,"140,513","317,263","412,949",45,20,0.9941
2021/01/20-15:31,7.0,"113,996","274,234","362,595",42,21,0.9968
2021/01/20-15:32,7.7,"124,169","290,034","380,755",43,21,0.9968
2021/01/20-15:33,8.4,"134,797","306,289","399,369",44,23,0.9994
2021/01/20-15:34,9.1,"145,878","322,997","418,437",45,21,0.9968
2021/01/20-15:35,9.6,"154,136","333,246","429,122",44,19,0.9893
2021/01/20-15:36,8.2,"135,648","303,504","394,660",41,17,0.9649
2021/01/20-15:37,8.9,"146,485","319,860","413,331",42,17,0.9649
2021/01/20-15:38,9.3,"153,416","329,821","424,562",42,18,0.9807
2021/01/20-15:39,10.0,"164,943","346,866","443,922",43,19,0.9893
2021/01/20-15:40,10.6,"175,397","361,757","460,673",43,18,0.9807
2021/01/20-15:41,8.1,"139,194","306,617","397,592",40,14,0.8230
2021/01/20-15:42,8.8,"148,354","318,525","410,254",40,19,0.9893
2021/01/20-15:43,8.5,"141,305","306,975","396,416",39,18,0.9807
2021/01/20-15:44,9.2,"152,066","323,038","414,703",40,20,0.9941
2021/01/20-15:45,9.9,"163,254","339,529","433,417",41,20,0.9941
2021/01/20-15:46,8.6,"147,152","313,904","403,799",39,18,0.9807
2021/01/20-15:47,9.3,"158,000","330,055","422,173",40,17,0.9649
2021/01/20-15:48,9.1,"154,859","327,736","420,599",40,19,0.9893
2021/01/20-15:49,9.7,"166,039","344,218","439,305",41,18,0.9807
2021/01/20-15:50,10.4,"178,318","363,813","462,366",42,18,0.9807
2021/01/20-15:51,8.6,"153,511","324,613","417,131",40,20,0.9941
2021/01/20-15:52,9.2,"162,742","336,377","429,557",40,18,0.9807
2021/01/20-15:53,9.2,"164,898","338,425","431,560",39,18,0.9807
2021/01/20-15:54,9.8,"176,690","357,423","453,979",40,17,0.9649
2021/01/20-15:55,10.5,"188,341","374,376","473,156",41,18,0.9807
2021/01/20-15:56,8.9,"169,296","344,791","439,551",40,18,0.9807
2021/01/20-15:57,9.6,"180,362","361,160","458,143",41,18,0.9807
2021/01/20-15:58,6.0,"101,244","254,124","339,400",40,17,0.9649
2021/01/20-15:59,6.7,"110,487","268,669","356,168",41,18,0.9807
2021/01/20-16:00,7.4,"120,157","283,641","373,364",42,18,0.9807
2021/01/20-16:01,6.0,"104,815","258,561","344,199",40,17,0.9649
2021/01/20-16:02,6.7,"114,128","273,175","361,037",41,18,0.9807
2021/01/20-16:03,7.4,"123,867","288,217","378,303",42,19,0.9893
2021/01/20-16:04,8.1,"134,035","303,687","395,996",43,19,0.9893
2021/01/20-16:05,8.8,"144,630","319,584","414,117",43,20,0.9941
2021/01/20-16:06,6.4,"110,135","268,490","356,461",41,19,0.9893
2021/01/20-16:07,6.8,"117,724","281,771","372,528",41,18,0.9807
2021/01/20-16:08,6.9,"116,794","281,490","372,519",41,20,0.9941
2021/01/20-16:09,7.6,"126,664","296,663","389,916",42,20,0.9941
2021/01/20-16:10,8.3,"136,963","312,263","407,740",43,22,0.9982
2021/01/20-16:11,6.9,"120,022","284,826","375,901",41,20,0.9941
2021/01/20-16:12,7.6,"129,901","300,008","393,306",42,20,0.9941
2021/01/20-16:13,7.6,"128,656","298,438","391,600",41,21,0.9968
2021/01/20-16:14,8.3,"138,937","314,021","409,407",42,21,0.9968
2021/01/20-16:15,8.9,"149,645","330,032","427,641",43,22,0.9982
2021/01/20-16:16,7.2,"127,642","294,394","386,285",41,21,0.9968
2021/01/20-16:17,7.9,"137,678","309,733","403,848",42,21,0.9968
2021/01/20-16:18,8.0,"138,677","309,368","402,512",40,17,0.9649
2021/01/20-16:19,8.6,"149,193","325,186","420,554",41,19,0.9893
2021/01/20-16:20,9.3,"160,137","341,433","439,024",42,19,0.9893
2021/01/20-16:21,7.4,"134,477","301,056","392,476",40,19,0.9893
2021/01/20-16:22,8.1,"144,775","316,764","410,453",41,19,0.9893
2021/01/20-16:23,8.2,"148,093","320,948","414,999",41,22,0.9982
2021/01/20-16:24,8.9,"158,896","337,162","433,483",42,21,0.9968
2021/01/20-16:25,9.6,"170,249","354,033","452,668",43,20,0.9941
2021/01/20-16:26,8.4,"155,770","329,924","424,520",41,22,0.9982
2021/01/20-16:27,9.1,"166,904","346,685","443,640",42,21,0.9968
2021/01/20-16:28,6.3,"105,148","262,962","350,706",42,20,0.9941
2021/01/20-16:29,7.0,"114,964","278,405","368,508",43,21,0.9968
2021/01/20-16:30,7.8,"125,233","294,301","386,764",44,22,0.9982
2021/01/20-16:31,6.1,"103,303","259,386","346,404",42,20,0.9941
2021/01/20-16:32,6.8,"112,979","274,689","364,066",43,20,0.9941
2021/01/20-16:33,7.5,"123,109","290,446","382,183",44,20,0.9941
2021/01/20-16:34,8.2,"134,365","309,341","404,681",45,21,0.9968
2021/01/20-16:35,9.0,"145,402","326,005","423,705",46,22,0.9982
2021/01/20-16:36,6.5,"109,699","271,149","360,817",43,20,0.9941
2021/01/20-16:37,7.2,"119,758","286,943","379,016",44,23,0.9994
2021/01/20-16:38,7.6,"124,266","294,048","387,210",44,21,0.9968
2021/01/20-16:39,8.3,"135,110","310,735","406,348",45,23,0.9994
2021/01/20-16:40,9.1,"146,425","327,894","425,957",45,23,0.9994
2021/01/20-16:41,7.5,"124,848","293,873","386,717",43,23,0.9994
2021/01/20-16:42,8.2,"135,631","310,499","405,794",44,23,0.9994
2021/01/20-16:43,7.9,"131,131","303,402","397,608",44,23,0.9994
2021/01/20-16:44,8.7,"142,176","320,290","416,947",45,23,0.9994
2021/01/20-16:45,9.4,"153,692","337,649","436,756",46,23,0.9994
2021/01/20-16:46,7.5,"128,629","297,437","390,191",44,21,0.9968
2021/01/20-16:47,8.2,"139,394","314,045","409,250",45,23,0.9994
2021/01/20-16:48,8.6,"145,705","323,386","419,861",44,23,0.9994
2021/01/20-16:49,9.3,"157,186","340,711","439,636",45,22,0.9982
2021/01/20-16:50,10.1,"169,138","358,506","459,882",46,23,0.9994
2021/01/20-16:51,8.3,"146,860","321,945","417,330",44,20,0.9941
2021/01/20-16:52,9.0,"158,132","339,059","436,896",45,21,0.9968
2021/01/20-16:53,9.2,"163,119","345,670","444,187",44,23,0.9994
2021/01/20-16:54,10.0,"174,992","363,387","464,354",45,21,0.9968
2021/01/20-16:55,10.7,"187,337","381,575","484,993",46,22,0.9982
2021/01/20-16:56,8.8,"163,016","342,104","439,169",44,23,0.9994
2021/01/20-16:57,9.5,"174,610","359,542","459,057",45,21,0.9968
2021/01/20-16:58,7.4,"125,467","293,518","385,954",44,21,0.9968
2021/01/20-16:59,8.1,"136,171","310,065","404,952",45,23,0.9994
2021/01/20-17:00,8.9,"147,346","327,084","424,421",46,23,0.9994
2021/01/20-17:01,7.0,"123,249","288,270","379,435",44,20,0.9941
2021/01/20-17:02,7.7,"133,708","304,573","398,189",45,23,0.9994
2021/01/20-17:03,8.5,"144,639","321,347","417,413",46,20,0.9941
2021/01/20-17:04,9.2,"156,042","338,593","437,109",47,25,0.9999
2021/01/20-17:05,10.0,"168,028","356,530","457,543",47,22,0.9982
2021/01/20-17:06,7.6,"135,794","305,576","398,738",44,21,0.9968
2021/01/20-17:07,8.3,"146,750","322,484","418,142",45,22,0.9982
2021/01/20-17:08,8.7,"152,617","331,273","428,156",45,25,0.9999
2021/01/20-17:09,9.5,"164,289","348,896","448,275",46,23,0.9994
2021/01/20-17:10,10.2,"176,441","367,000","468,874",47,23,0.9994
2021/01/20-17:11,8.0,"146,675","319,812","414,381",44,23,0.9994
2021/01/20-17:12,8.8,"157,902","336,990","434,055",45,23,0.9994
2021/01/20-17:13,8.5,"152,925","330,174","426,467",44,22,0.9982
2021/01/20-17:14,9.3,"164,484","347,684","446,473",45,23,0.9994
2021/01/20-17:15,9.9,"174,332","360,389","459,977",45,24,0.9998
2021/01/20-17:16,8.5,"158,075","333,203","428,207",43,21,0.9968
2021/01/20-17:17,9.3,"169,512","350,483","447,938",44,20,0.9941
2021/01/20-17:18,9.7,"177,713","362,255","461,207",44,22,0.9982
2021/01/20-17:19,10.5,"189,909","380,294","481,697",45,24,0.9998
2021/01/20-17:20,11.2,"202,577","398,805","502,659",46,24,0.9998
2021/01/20-17:21,9.8,"186,573","371,872","471,142",43,23,0.9994
2021/01/20-17:22,10.6,"198,830","389,973","491,694",44,24,0.9998
2021/01/20-17:23,10.6,"201,806","392,949","494,669",43,23,0.9994
2021/01/20-17:24,11.3,"214,535","411,521","515,692",44,22,0.9982
2021/01/20-17:25,12.1,"227,735","430,564","537,186",45,23,0.9994
2021/01/20-17:26,10.5,"208,477","399,079","500,573",43,24,0.9998
2021/01/20-17:27,11.3,"221,163","417,608","521,552",44,24,0.9998
2021/01/20-17:28,7.2,"118,122","282,753","373,356",43,22,0.9982
2021/01/20-17:29,7.9,"128,712","299,187","392,240",44,22,0.9982
2021/01/20-17:30,8.7,"139,774","316,092","411,596",45,22,0.9982
2021/01/20-17:31,6.7,"112,037","272,664","361,588",43,23,0.9994
2021/01/20-17:32,7.4,"122,304","288,775","380,150",44,23,0.9994
2021/01/20-17:33,8.2,"133,043","305,358","399,182",45,23,0.9994
2021/01/20-17:34,8.9,"144,254","322,411","418,686",46,25,0.9999
2021/01/20-17:35,9.7,"155,935","339,936","438,662",47,25,0.9999
2021/01/20-17:36,7.2,"120,557","285,188","375,791",43,21,0.9968
2021/01/20-17:37,7.9,"131,147","301,622","394,675",44,22,0.9982
2021/01/20-17:38,7.7,"125,243","294,202","386,620",44,24,0.9998
2021/01/20-17:39,8.5,"136,182","310,986","405,854",45,23,0.9994
2021/01/20-17:40,9.2,"147,593","328,240","425,559",46,25,0.9999
2021/01/20-17:41,7.2,"119,729","284,144","374,656",43,20,0.9941
2021/01/20-17:42,7.9,"130,302","300,561","393,523",44,22,0.9982
2021/01/20-17:43,7.6,"126,637","294,731","386,786",43,22,0.9982
2021/01/20-17:44,8.4,"137,507","311,445","405,950",44,22,0.9982
2021/01/20-17:45,9.1,"148,848","328,629","425,585",45,24,0.9998
2021/01/20-17:46,7.5,"129,828","297,272","389,055",43,23,0.9994
2021/01/20-17:47,8.3,"141,317","316,618","412,095",45,24,0.9998
2021/01/20-17:48,8.8,"150,236","329,865","427,157",44,22,0.9982
2021/01/20-17:49,9.6,"161,874","347,346","447,088",45,22,0.9982
2021/01/20-17:50,10.3,"173,983","365,299","467,491",46,24,0.9998
2021/01/20-17:51,9.1,"160,267","343,532","442,748",44,23,0.9994
2021/01/20-17:52,9.8,"172,036","361,144","462,810",45,22,0.9982
2021/01/20-17:53,9.9,"176,183","366,157","468,186",44,23,0.9994
2021/01/20-17:54,10.7,"188,492","384,310","488,790",45,23,0.9994
2021/01/20-17:55,11.4,"201,274","402,934","509,864",46,24,0.9998
2021/01/20-17:56,10.5,"191,158","385,460","489,305",44,24,0.9998
2021/01/20-17:57,11.2,"203,816","403,962","510,257",45,25,0.9999
2021/01/20-17:58,8.2,"138,922","317,707","415,443",45,22,0.9982
2021/01/20-17:59,9.0,"150,167","334,795","434,982",46,23,0.9994
2021/01/20-18:00,9.7,"161,883","352,355","454,992",46,23,0.9994
2021/01/20-18:01,7.9,"133,260","307,652","403,146",44,25,0.9999
2021/01/20-18:02,8.7,"144,200","324,327","422,227",45,24,0.9998
2021/01/20-18:03,9.4,"156,275","344,150","445,698",46,24,0.9998
2021/01/20-18:04,10.1,"168,141","361,751","465,704",47,25,0.9999
2021/01/20-18:05,10.9,"180,469","379,814","486,173",47,24,0.9998
2021/01/20-18:06,8.4,"143,369","323,669","422,041",44,22,0.9982
2021/01/20-18:07,9.2,"154,623","340,659","441,435",45,24,0.9998
2021/01/20-18:08,9.7,"163,649","353,796","456,297",45,25,0.9999
2021/01/20-18:09,10.4,"175,697","371,580","476,486",46,25,0.9999
2021/01/20-18:10,11.2,"188,209","389,826","497,138",46,24,0.9998
2021/01/20-18:11,10.0,"175,206","368,167","471,848",44,24,0.9998
2021/01/20-18:12,10.8,"185,839","381,764","486,289",44,23,0.9994
2021/01/20-18:13,10.5,"181,616","375,269","478,841",43,23,0.9994
