time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-13:37,7.9,"32,633","75,279","98,554",17,12,0.6502
2021/01/20-13:38,8.6,"35,147","79,091","102,911",18,14,0.8230
2021/01/20-13:39,9.4,"38,020","83,425","107,856",21,14,0.8230
2021/01/20-13:40,10.1,"41,010","87,876","112,920",22,15,0.8843
2021/01/20-13:41,7.4,"30,646","72,156","94,954",15,11,0.5083
2021/01/20-13:42,8.1,"33,491","76,965","100,686",18,13,0.7512
2021/01/20-13:43,8.7,"35,777","80,387","104,585",18,12,0.6502
2021/01/20-13:44,9.4,"38,663","84,733","109,544",22,13,0.7512
2021/01/20-13:45,10.2,"41,666","89,197","114,621",22,14,0.8230
2021/01/20-13:46,8.0,"33,428","77,162","101,092",17,8,0.1730
2021/01/20-13:47,8.7,"36,203","81,397","105,940",19,11,0.5083
2021/01/20-13:48,8.4,"34,570","79,034","103,270",18,10,0.4020
2021/01/20-13:49,9.1,"37,403","83,328","108,177",22,13,0.7512
2021/01/20-13:50,9.9,"40,523","88,411","114,184",23,13,0.7512
2021/01/20-13:51,8.6,"36,205","81,686","106,449",19,11,0.5083
2021/01/20-13:52,9.4,"39,080","86,021","111,397",21,11,0.5083
2021/01/20-13:53,6.7,"28,052","69,746","92,921",16,9,0.2728
2021/01/20-13:54,7.4,"30,621","73,776","97,563",18,9,0.2728
2021/01/20-13:55,8.2,"33,308","77,923","102,323",20,11,0.5083
2021/01/20-13:56,6.5,"27,588","68,372","91,066",14,7,0.0901
2021/01/20-13:57,7.2,"30,096","72,314","95,609",17,10,0.4020
2021/01/20-13:58,7.6,"31,624","74,599","98,212",16,7,0.0901
2021/01/20-13:59,8.3,"34,309","78,718","102,932",20,11,0.5083
2021/01/20-14:00,9.1,"37,109","82,953","107,768",21,11,0.5083
2021/01/20-14:01,8.2,"34,226","77,727","101,460",17,7,0.0901
2021/01/20-14:02,8.9,"36,966","81,873","106,196",19,9,0.2728
2021/01/20-14:03,9.7,"39,819","86,133","111,046",20,10,0.4020
2021/01/20-14:04,10.4,"42,786","90,506","116,009",23,9,0.2728
2021/01/20-14:05,11.1,"45,866","94,993","121,086",24,12,0.6502
2021/01/20-14:06,9.4,"40,805","86,822","111,610",17,6,0.0384
2021/01/20-14:07,10.2,"43,748","91,171","116,549",19,6,0.0384
2021/01/20-14:08,10.8,"46,550","95,218","121,118",20,6,0.0384
2021/01/20-14:09,11.5,"49,707","99,781","126,271",22,8,0.1730
2021/01/20-14:10,12.2,"52,976","104,458","131,537",23,9,0.2728
2021/01/20-14:11,9.8,"44,290","91,010","116,093",16,6,0.0384
2021/01/20-14:12,10.5,"47,290","95,416","121,089",18,8,0.1730
2021/01/20-14:13,8.7,"37,099","81,736","105,945",16,8,0.1730
2021/01/20-14:14,9.4,"40,127","86,701","111,823",20,9,0.2728
2021/01/20-14:15,10.2,"43,102","91,110","116,833",21,10,0.4020
2021/01/20-14:16,8.0,"34,709","77,912","101,520",15,8,0.1730
2021/01/20-14:17,8.7,"37,452","82,089","106,299",17,9,0.2728
2021/01/20-14:18,8.8,"37,643","82,389","106,643",16,8,0.1730
2021/01/20-14:19,9.5,"40,512","86,691","111,547",20,10,0.4020
2021/01/20-14:20,10.2,"43,496","91,108","116,566",21,11,0.5083
2021/01/20-14:21,7.8,"34,521","77,427","100,910",15,8,0.1730
2021/01/20-14:22,8.6,"37,438","82,307","106,714",17,11,0.5083
2021/01/20-14:23,7.2,"31,600","73,737","96,998",14,8,0.1730
2021/01/20-14:24,7.9,"34,245","77,843","101,717",18,9,0.2728
2021/01/20-14:25,8.7,"37,009","82,068","106,554",19,10,0.4020
2021/01/20-14:26,7.8,"34,446","77,747","101,496",16,9,0.2728
2021/01/20-14:27,8.5,"37,186","81,947","106,308",18,9,0.2728
2021/01/20-14:28,8.9,"38,781","84,246","108,902",18,8,0.1730
2021/01/20-14:29,9.6,"41,695","88,621","113,890",21,10,0.4020
2021/01/20-14:30,10.4,"44,727","93,113","118,995",22,11,0.5083
2021/01/20-14:31,8.5,"37,467","82,228","106,590",17,8,0.1730
2021/01/20-14:32,9.3,"40,324","86,546","111,520",19,9,0.2728
2021/01/20-14:33,10.0,"43,299","90,982","116,569",21,10,0.4020
2021/01/20-14:34,10.8,"46,392","95,536","121,735",23,12,0.6502
2021/01/20-14:35,11.5,"49,602","100,207","127,019",24,13,0.7512
2021/01/20-14:36,9.2,"41,602","87,608","112,491",17,8,0.1730
2021/01/20-14:37,9.9,"44,560","92,026","117,522",19,9,0.2728
2021/01/20-14:38,10.5,"47,047","95,622","121,583",19,7,0.0901
2021/01/20-14:39,11.1,"49,711","99,001","125,161",21,9,0.2728
2021/01/20-14:40,11.8,"52,945","103,669","130,431",22,10,0.4020
2021/01/20-14:41,9.3,"44,511","90,365","115,085",14,5,0.0117
2021/01/20-14:42,10.1,"47,469","94,757","120,078",17,6,0.0384
2021/01/20-14:43,7.5,"31,259","73,991","97,502",15,6,0.0384
2021/01/20-14:44,8.2,"33,925","78,091","102,202",20,8,0.1730
2021/01/20-14:45,9.0,"36,734","82,361","107,085",22,7,0.0901
2021/01/20-14:46,6.9,"29,550","71,092","94,103",15,6,0.0384
2021/01/20-14:47,7.6,"31,736","74,046","97,280",16,6,0.0384
2021/01/20-14:48,7.8,"32,322","74,984","98,365",16,5,0.0117
2021/01/20-14:49,8.5,"35,022","79,118","103,100",20,8,0.1730
2021/01/20-14:50,9.3,"37,838","83,367","107,951",21,7,0.0901
2021/01/20-14:51,7.3,"30,373","72,034","94,995",15,6,0.0384
2021/01/20-14:52,8.0,"32,992","76,087","99,650",17,7,0.0901
2021/01/20-14:53,6.6,"27,532","68,111","90,619",14,7,0.0901
2021/01/20-14:54,7.4,"30,093","72,133","95,253",18,7,0.0901
2021/01/20-14:55,8.1,"32,771","76,272","100,005",19,8,0.1730
2021/01/20-14:56,7.1,"29,663","71,162","94,055",15,8,0.1730
2021/01/20-14:57,7.7,"31,749","73,935","97,017",17,9,0.2728
2021/01/20-14:58,8.1,"33,355","76,299","99,698",16,8,0.1730
2021/01/20-14:59,8.8,"36,119","80,496","104,497",20,9,0.2728
2021/01/20-15:00,9.6,"38,998","84,809","109,411",21,9,0.2728
2021/01/20-15:01,7.8,"33,272","75,675","98,847",15,8,0.1730
2021/01/20-15:02,8.6,"35,992","79,828","103,602",17,9,0.2728
2021/01/20-15:03,9.3,"38,828","84,098","108,473",18,8,0.1730
2021/01/20-15:04,10.0,"41,779","88,483","113,459",21,10,0.4020
2021/01/20-15:05,10.8,"44,846","92,983","118,561",22,11,0.5083
2021/01/20-15:06,8.7,"37,983","82,008","105,861",15,9,0.2728
2021/01/20-15:07,9.4,"40,833","86,293","110,747",17,9,0.2728
2021/01/20-15:08,10.0,"43,377","89,999","114,941",17,9,0.2728
2021/01/20-15:09,10.7,"46,437","94,493","120,037",21,10,0.4020
2021/01/20-15:10,11.5,"49,613","99,103","125,248",22,12,0.6502
2021/01/20-15:11,9.3,"42,346","87,697","112,106",15,6,0.0384
2021/01/20-15:12,10.1,"45,304","92,089","117,099",17,8,0.1730
2021/01/20-15:13,8.7,"37,447","81,608","105,518",16,9,0.2728
2021/01/20-15:14,9.5,"40,337","85,958","110,481",20,11,0.5083
2021/01/20-15:15,10.2,"43,345","90,427","115,562",21,11,0.5083
2021/01/20-15:16,8.5,"38,000","81,809","105,571",15,9,0.2728
2021/01/20-15:17,9.3,"40,861","86,131","110,506",17,8,0.1730
2021/01/20-15:18,8.6,"36,867","80,730","104,515",16,6,0.0384
2021/01/20-15:19,9.3,"39,733","85,057","109,455",20,8,0.1730
2021/01/20-15:20,10.1,"42,168","88,179","112,765",20,8,0.1730
2021/01/20-15:21,7.7,"33,835","75,356","98,059",14,7,0.0901
2021/01/20-15:22,8.4,"36,525","79,479","102,783",17,9,0.2728
2021/01/20-15:23,7.6,"32,958","74,208","96,798",13,8,0.1730
2021/01/20-15:24,8.3,"35,795","78,981","102,483",17,9,0.2728
2021/01/20-15:25,9.0,"38,578","83,198","107,301",19,8,0.1730
2021/01/20-15:26,7.6,"34,484","76,508","99,521",14,6,0.0384
2021/01/20-15:27,8.4,"37,173","80,631","104,246",16,7,0.0901
2021/01/20-15:28,8.8,"39,217","83,621","107,633",16,6,0.0384
2021/01/20-15:29,9.6,"42,098","87,936","112,549",20,9,0.2728
2021/01/20-15:30,10.3,"45,095","92,367","117,581",21,10,0.4020
2021/01/20-15:31,9.1,"41,234","85,622","109,528",16,7,0.0901
2021/01/20-15:32,9.8,"44,127","89,921","114,417",18,7,0.0901
2021/01/20-15:33,10.4,"46,703","93,607","118,567",19,7,0.0901
2021/01/20-15:34,11.1,"49,798","98,109","123,659",22,10,0.4020
2021/01/20-15:35,11.8,"52,459","101,402","127,119",22,9,0.2728
2021/01/20-15:36,10.2,"47,291","93,232","117,688",16,5,0.0117
2021/01/20-15:37,10.9,"50,321","97,641","122,677",19,7,0.0901
2021/01/20-15:38,11.5,"53,124","101,607","127,131",19,6,0.0384
2021/01/20-15:39,12.2,"56,359","106,222","132,324",22,9,0.2728
2021/01/20-15:40,12.9,"59,705","110,948","137,629",23,8,0.1730
2021/01/20-15:41,11.9,"56,580","105,767","131,585",19,7,0.0901
2021/01/20-15:42,12.6,"59,222","108,961","134,910",20,9,0.2728
2021/01/20-15:43,9.9,"41,295","85,336","108,797",17,9,0.2728
2021/01/20-15:44,10.6,"44,197","89,564","113,580",19,10,0.4020
2021/01/20-15:45,11.3,"47,205","93,898","118,471",19,10,0.4020
2021/01/20-15:46,10.1,"43,640","88,276","111,987",16,9,0.2728
2021/01/20-15:47,10.8,"46,589","92,552","116,818",18,9,0.2728
2021/01/20-15:48,10.6,"46,343","92,402","116,809",16,7,0.0901
2021/01/20-15:49,11.2,"49,367","96,752","121,715",19,8,0.1730
2021/01/20-15:50,11.9,"52,666","101,880","127,710",20,8,0.1730
2021/01/20-15:51,10.9,"49,517","96,648","121,604",16,8,0.1730
2021/01/20-15:52,11.3,"51,643","99,137","124,145",17,8,0.1730
2021/01/20-15:53,10.0,"46,568","91,762","115,806",14,7,0.0901
2021/01/20-15:54,10.7,"49,662","96,658","121,557",16,7,0.0901
2021/01/20-15:55,11.4,"52,721","101,043","126,498",17,7,0.0901
2021/01/20-15:56,10.7,"51,397","98,923","124,145",15,7,0.0901
2021/01/20-15:57,11.4,"54,458","103,310","129,087",16,7,0.0901
2021/01/20-15:58,8.5,"38,982","82,152","105,547",13,5,0.0117
2021/01/20-15:59,9.2,"41,692","86,188","110,139",17,8,0.1730
2021/01/20-16:00,9.8,"44,508","90,330","114,837",18,7,0.0901
2021/01/20-16:01,9.2,"42,828","87,405","111,390",15,7,0.0901
2021/01/20-16:02,9.9,"45,651","91,554","116,094",17,9,0.2728
2021/01/20-16:03,10.6,"48,581","95,810","120,906",19,10,0.4020
2021/01/20-16:04,11.2,"51,618","100,172","125,825",21,12,0.6502
2021/01/20-16:05,11.9,"54,762","104,642","130,850",22,12,0.6502
2021/01/20-16:06,11.0,"52,341","100,884","126,632",18,9,0.2728
2021/01/20-16:07,11.7,"55,612","105,984","132,599",21,11,0.5083
2021/01/20-16:08,12.2,"58,398","109,825","136,882",21,12,0.6502
2021/01/20-16:09,12.9,"61,693","114,445","142,058",23,11,0.5083
2021/01/20-16:10,13.6,"65,094","119,172","147,341",23,11,0.5083
2021/01/20-16:11,13.2,"64,660","117,954","145,793",22,10,0.4020
2021/01/20-16:12,13.8,"68,105","122,724","151,120",24,13,0.7512
2021/01/20-16:13,11.2,"50,242","99,694","125,923",20,10,0.4020
2021/01/20-16:14,11.9,"53,377","104,155","130,939",22,11,0.5083
2021/01/20-16:15,12.5,"56,619","108,722","136,063",22,11,0.5083
2021/01/20-16:16,11.7,"54,037","104,409","131,023",20,10,0.4020
2021/01/20-16:17,12.3,"57,246","108,944","136,114",21,10,0.4020
2021/01/20-16:18,12.6,"57,147","108,071","134,817",19,10,0.4020
2021/01/20-16:19,13.2,"60,442","112,691","139,993",21,10,0.4020
2021/01/20-16:20,13.9,"63,843","117,418","145,276",22,10,0.4020
2021/01/20-16:21,12.9,"60,654","112,335","139,399",19,9,0.2728
2021/01/20-16:22,13.6,"64,038","117,072","144,703",20,10,0.4020
2021/01/20-16:23,12.1,"57,081","107,058","133,407",17,10,0.4020
2021/01/20-16:24,12.8,"60,327","111,657","138,573",19,11,0.5083
2021/01/20-16:25,13.5,"63,711","116,420","143,915",20,11,0.5083
2021/01/20-16:26,13.2,"63,840","115,981","143,238",18,10,0.4020
2021/01/20-16:27,13.9,"67,317","120,865","148,711",19,10,0.4020
2021/01/20-16:28,10.1,"46,737","93,522","118,532",15,8,0.1730
2021/01/20-16:29,10.8,"49,782","97,974","123,574",19,10,0.4020
2021/01/20-16:30,11.5,"52,941","102,539","128,729",20,12,0.6502
2021/01/20-16:31,10.7,"49,682","97,657","123,166",18,7,0.0901
2021/01/20-16:32,11.4,"52,823","102,205","128,304",20,9,0.2728
2021/01/20-16:33,12.1,"56,077","106,866","133,555",22,10,0.4020
2021/01/20-16:34,12.8,"59,614","112,313","139,903",24,12,0.6502
2021/01/20-16:35,13.6,"63,096","117,201","145,381",25,13,0.7512
2021/01/20-16:36,12.1,"57,377","108,614","135,592",21,8,0.1730
2021/01/20-16:37,12.8,"60,768","113,440","141,019",23,9,0.2728
2021/01/20-16:38,13.5,"63,965","117,881","145,982",24,9,0.2728
2021/01/20-16:39,14.2,"67,601","122,978","151,691",25,11,0.5083
2021/01/20-16:40,15.0,"71,355","128,193","157,519",26,10,0.4020
2021/01/20-16:41,14.2,"68,847","124,251","152,975",24,10,0.4020
2021/01/20-16:42,15.0,"72,603","129,467","158,805",26,11,0.5083
2021/01/20-16:43,11.4,"50,398","100,229","126,616",20,9,0.2728
2021/01/20-16:44,12.1,"53,704","104,996","131,996",22,10,0.4020
2021/01/20-16:45,12.9,"57,129","109,881","137,494",23,11,0.5083
2021/01/20-16:46,11.4,"51,870","101,782","128,204",19,8,0.1730
2021/01/20-16:47,12.2,"55,183","106,556","133,590",21,10,0.4020
2021/01/20-16:48,12.4,"56,663","108,442","135,646",20,9,0.2728
2021/01/20-16:49,13.1,"60,127","113,366","141,183",23,10,0.4020
2021/01/20-16:50,13.9,"63,708","118,409","146,838",24,11,0.5083
2021/01/20-16:51,13.0,"60,648","113,617","141,321",21,9,0.2728
2021/01/20-16:52,13.7,"64,208","118,638","146,954",24,11,0.5083
2021/01/20-16:53,10.2,"45,950","93,589","119,058",17,9,0.2728
2021/01/20-16:54,11.0,"49,080","98,180","124,261",20,10,0.4020
2021/01/20-16:55,11.8,"52,327","102,888","129,582",21,11,0.5083
2021/01/20-16:56,11.3,"51,784","101,480","127,811",19,10,0.4020
2021/01/20-16:57,12.1,"55,080","106,236","133,180",20,10,0.4020
2021/01/20-16:58,9.9,"43,191","90,128","115,301",18,8,0.1730
2021/01/20-16:59,10.6,"46,264","94,661","120,448",22,11,0.5083
2021/01/20-17:00,11.4,"49,455","99,313","125,712",23,12,0.6502
2021/01/20-17:01,11.1,"49,300","98,644","124,827",21,10,0.4020
2021/01/20-17:02,11.9,"52,567","103,372","130,168",23,11,0.5083
2021/01/20-17:03,12.6,"55,952","108,218","135,627",25,12,0.6502
2021/01/20-17:04,13.4,"59,455","113,182","141,203",27,13,0.7512
2021/01/20-17:05,14.1,"63,104","118,319","146,964",28,14,0.8230
2021/01/20-17:06,12.6,"58,313","110,525","137,911",22,11,0.5083
2021/01/20-17:07,13.4,"61,840","115,540","143,549",23,11,0.5083
2021/01/20-17:08,14.0,"65,148","120,119","148,662",24,11,0.5083
2021/01/20-17:09,14.8,"68,897","125,356","154,523",26,12,0.6502
2021/01/20-17:10,15.5,"72,767","130,713","160,504",27,13,0.7512
2021/01/20-17:11,15.1,"72,205","129,205","158,599",25,12,0.6502
2021/01/20-17:12,15.8,"76,118","134,605","164,623",26,13,0.7512
2021/01/20-17:13,12.0,"54,141","105,189","132,087",20,10,0.4020
2021/01/20-17:14,12.8,"57,573","110,110","137,632",23,12,0.6502
2021/01/20-17:15,13.5,"60,306","113,421","141,086",23,12,0.6502
2021/01/20-17:16,12.2,"55,824","106,342","132,918",19,10,0.4020
2021/01/20-17:17,12.9,"59,227","111,206","138,394",21,10,0.4020
2021/01/20-17:18,13.1,"60,547","112,796","140,098",20,10,0.4020
2021/01/20-17:19,13.8,"64,089","117,799","145,714",23,11,0.5083
2021/01/20-17:20,14.6,"67,749","122,920","151,447",24,12,0.6502
2021/01/20-17:21,13.2,"62,431","114,815","142,174",20,11,0.5083
2021/01/20-17:22,13.9,"65,984","119,829","147,800",22,12,0.6502
2021/01/20-17:23,11.8,"57,259","107,344","133,739",17,9,0.2728
2021/01/20-17:24,12.5,"60,627","112,173","139,180",20,10,0.4020
2021/01/20-17:25,13.3,"64,112","117,119","144,739",21,11,0.5083
2021/01/20-17:26,12.7,"63,394","115,346","142,523",19,11,0.5083
2021/01/20-17:27,13.5,"66,912","120,325","148,115",20,10,0.4020
2021/01/20-17:28,9.4,"41,499","86,958","111,413",17,10,0.4020
2021/01/20-17:29,10.1,"44,493","91,413","116,481",21,12,0.6502
2021/01/20-17:30,10.9,"47,606","95,987","121,666",21,11,0.5083
2021/01/20-17:31,10.2,"46,004","93,059","118,183",18,11,0.5083
2021/01/20-17:32,11.0,"49,127","97,644","123,380",20,10,0.4020
2021/01/20-17:33,11.7,"52,369","102,346","128,695",22,12,0.6502
2021/01/20-17:34,12.3,"55,396","106,590","133,450",24,13,0.7512
2021/01/20-17:35,13.1,"58,853","111,508","138,980",25,14,0.8230
2021/01/20-17:36,12.2,"56,356","107,253","133,987",21,12,0.6502
2021/01/20-17:37,12.9,"59,789","112,146","139,494",23,13,0.7512
2021/01/20-17:38,13.5,"62,751","116,218","144,031",24,12,0.6502
2021/01/20-17:39,14.2,"66,392","121,319","149,744",26,15,0.8843
2021/01/20-17:40,15.0,"70,150","126,538","155,576",26,16,0.9363
2021/01/20-17:41,14.2,"68,018","122,757","151,102",23,12,0.6502
2021/01/20-17:42,14.9,"71,761","127,960","156,919",25,14,0.8230
2021/01/20-17:43,9.8,"41,091","87,388","112,195",18,11,0.5083
2021/01/20-17:44,10.6,"44,153","91,912","117,330",21,12,0.6502
2021/01/20-17:45,11.3,"47,333","96,552","122,584",22,12,0.6502
2021/01/20-17:46,10.3,"44,225","91,416","116,596",18,11,0.5083
2021/01/20-17:47,11.0,"47,528","96,683","122,787",20,13,0.7512
2021/01/20-17:48,10.7,"46,560","95,119","120,974",19,11,0.5083
2021/01/20-17:49,11.5,"49,764","99,784","126,251",22,12,0.6502
2021/01/20-17:50,12.2,"53,086","104,567","131,646",23,13,0.7512
2021/01/20-17:51,11.5,"51,601","102,179","128,979",20,13,0.7512
2021/01/20-17:52,12.2,"54,927","106,966","134,379",22,12,0.6502
2021/01/20-17:53,10.3,"45,287","93,484","119,286",18,11,0.5083
2021/01/20-17:54,11.0,"48,421","98,079","124,494",21,11,0.5083
2021/01/20-17:55,11.8,"51,673","102,792","129,819",22,12,0.6502
2021/01/20-17:56,12.0,"53,252","104,749","131,935",22,12,0.6502
2021/01/20-17:57,12.7,"56,652","109,610","137,409",23,13,0.7512
2021/01/20-17:58,10.1,"42,851","91,280","117,280",21,11,0.5083
2021/01/20-17:59,10.9,"45,963","95,853","122,466",24,13,0.7512
2021/01/20-18:00,11.6,"49,193","100,544","127,769",25,13,0.7512
2021/01/20-18:01,11.5,"46,770","96,374","122,766",22,11,0.5083
2021/01/20-18:02,12.3,"49,989","101,027","128,020",24,13,0.7512
2021/01/20-18:03,13.0,"53,493","106,468","134,373",26,14,0.8230
2021/01/20-18:04,13.8,"56,944","111,352","139,859",28,16,0.9363
2021/01/20-18:05,14.5,"60,510","116,352","145,460",28,14,0.8230
2021/01/20-18:06,13.7,"58,751","113,132","141,627",25,13,0.7512
2021/01/20-18:07,14.5,"62,315","118,130","147,226",26,15,0.8843
2021/01/20-18:08,15.1,"65,656","122,688","152,296",27,15,0.8843
2021/01/20-18:09,15.8,"69,434","127,900","158,109",28,15,0.8843
2021/01/20-18:10,16.6,"73,328","133,227","164,037",29,16,0.9363
2021/01/20-18:11,16.1,"72,959","131,994","162,440",27,14,0.8230
2021/01/20-18:12,16.8,"76,487","136,263","166,920",28,15,0.8843
2021/01/20-18:13,12.5,"54,267","105,710","132,873",20,11,0.5083
