time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-13:13,6.5,"54,894","148,102","200,878",45,45,1.0000
2021/01/20-13:14,7.3,"59,910","156,106","210,135",46,46,1.0000
2021/01/20-13:15,8.1,"65,166","164,351","219,633",47,47,1.0000
2021/01/20-13:16,8.2,"65,888","165,227","220,574",44,44,1.0000
2021/01/20-13:17,9.0,"71,398","173,725","230,325",45,45,1.0000
2021/01/20-13:18,6.7,"55,742","149,465","202,457",46,46,1.0000
2021/01/20-13:19,7.5,"60,852","157,615","211,882",46,46,1.0000
2021/01/20-13:20,8.3,"66,208","166,011","221,552",47,47,1.0000
2021/01/20-13:21,8.3,"66,599","166,350","221,870",44,44,1.0000
2021/01/20-13:22,9.1,"72,196","174,987","231,781",45,45,1.0000
2021/01/20-13:23,6.9,"57,478","152,232","205,656",46,46,1.0000
2021/01/20-13:24,7.8,"62,672","160,466","215,164",47,47,1.0000
2021/01/20-13:25,8.6,"68,111","168,944","224,918",47,47,1.0000
2021/01/20-13:26,8.5,"67,886","168,307","224,108",44,44,1.0000
2021/01/20-13:27,9.3,"73,537","176,997","234,073",45,45,1.0000
2021/01/20-13:28,6.8,"56,763","151,156","204,429",46,46,1.0000
2021/01/20-13:29,7.7,"61,927","159,360","213,908",47,47,1.0000
2021/01/20-13:30,8.5,"67,337","167,810","223,632",48,48,1.0000
2021/01/20-13:31,8.3,"66,480","166,128","221,604",43,43,1.0000
2021/01/20-13:32,9.1,"72,068","174,756","231,507",45,45,1.0000
2021/01/20-13:33,7.1,"58,190","153,356","206,953",46,46,1.0000
2021/01/20-13:34,7.9,"63,417","161,622","216,494",47,47,1.0000
2021/01/20-13:35,8.7,"68,943","170,239","226,407",48,48,1.0000
2021/01/20-13:36,8.6,"69,073","170,113","226,172",44,44,1.0000
2021/01/20-13:37,9.5,"74,828","178,958","236,314",45,45,1.0000
2021/01/20-13:38,7.0,"57,478","152,334","205,802",46,46,1.0000
2021/01/20-13:39,7.8,"62,733","160,681","215,445",47,47,1.0000
2021/01/20-13:40,8.6,"68,238","169,277","225,337",48,48,1.0000
2021/01/20-13:41,8.6,"68,783","169,822","225,882",45,45,1.0000
2021/01/20-13:42,9.5,"74,438","178,516","235,851",46,46,1.0000
2021/01/20-13:43,7.1,"58,202","153,419","207,038",47,47,1.0000
2021/01/20-13:44,7.9,"63,408","161,665","216,558",47,47,1.0000
2021/01/20-13:45,8.7,"68,913","170,261","226,451",48,48,1.0000
2021/01/20-13:46,8.5,"68,155","168,730","224,596",44,44,1.0000
2021/01/20-13:47,9.3,"73,847","177,513","234,675",45,45,1.0000
2021/01/20-13:48,6.9,"57,159","151,810","205,191",46,46,1.0000
2021/01/20-13:49,7.8,"62,394","160,136","214,813",47,47,1.0000
2021/01/20-13:50,8.6,"67,879","168,712","224,685",48,48,1.0000
2021/01/20-13:51,8.4,"67,100","167,160","222,809",44,44,1.0000
2021/01/20-13:52,9.2,"72,771","175,922","232,868",45,45,1.0000
2021/01/20-13:53,7.2,"59,522","155,358","209,236",47,47,1.0000
2021/01/20-13:54,8.1,"64,770","163,645","218,798",48,48,1.0000
2021/01/20-13:55,8.9,"70,263","172,178","228,605",48,48,1.0000
2021/01/20-13:56,8.7,"69,923","171,271","227,460",44,44,1.0000
2021/01/20-13:57,9.5,"75,615","180,003","237,467",45,45,1.0000
2021/01/20-13:58,6.8,"56,514","150,855","204,107",46,46,1.0000
2021/01/20-13:59,7.7,"61,715","159,148","213,696",47,47,1.0000
2021/01/20-14:00,8.5,"67,166","167,690","223,534",48,48,1.0000
2021/01/20-14:01,8.2,"65,920","165,413","220,825",44,44,1.0000
2021/01/20-14:02,9.1,"71,591","174,227","230,957",45,45,1.0000
2021/01/20-14:03,7.1,"58,209","153,530","207,191",47,47,1.0000
2021/01/20-14:04,7.9,"63,556","162,019","216,999",48,48,1.0000
2021/01/20-14:05,8.8,"69,156","170,762","227,060",48,48,1.0000
2021/01/20-14:06,8.7,"68,931","170,073","226,177",44,44,1.0000
2021/01/20-14:07,9.5,"74,748","179,032","236,453",46,46,1.0000
2021/01/20-14:08,7.0,"57,092","151,897","205,343",47,47,1.0000
2021/01/20-14:09,7.8,"62,397","160,345","215,108",48,48,1.0000
2021/01/20-14:10,8.7,"67,955","169,046","225,128",49,49,1.0000
2021/01/20-14:11,8.5,"67,255","167,624","223,403",44,44,1.0000
2021/01/20-14:12,9.3,"73,062","176,626","233,745",46,46,1.0000
2021/01/20-14:13,7.1,"57,964","153,284","206,946",47,47,1.0000
2021/01/20-14:14,8.0,"63,364","161,879","216,880",49,49,1.0000
2021/01/20-14:15,8.8,"69,022","170,731","227,072",49,49,1.0000
2021/01/20-14:16,8.6,"68,425","169,464","225,524",45,45,1.0000
2021/01/20-14:17,9.5,"74,287","178,520","235,920",46,46,1.0000
2021/01/20-14:18,7.1,"57,839","153,160","206,822",48,48,1.0000
2021/01/20-14:19,8.0,"63,240","161,754","216,756",49,49,1.0000
2021/01/20-14:20,8.8,"68,898","170,607","226,947",50,50,1.0000
2021/01/20-14:21,8.8,"69,169","170,723","226,999",46,46,1.0000
2021/01/20-14:22,9.6,"74,994","179,690","237,284",47,47,1.0000
2021/01/20-14:23,7.2,"58,712","154,496","208,353",48,48,1.0000
2021/01/20-14:24,8.1,"64,125","163,103","218,299",49,49,1.0000
2021/01/20-14:25,8.9,"69,705","171,826","228,339",49,49,1.0000
2021/01/20-14:26,8.7,"69,129","170,528","226,740",45,45,1.0000
2021/01/20-14:27,9.6,"74,978","179,572","237,122",46,46,1.0000
2021/01/20-14:28,7.3,"58,973","154,912","208,833",47,47,1.0000
2021/01/20-14:29,8.1,"64,402","163,535","218,796",49,49,1.0000
2021/01/20-14:30,9.0,"70,089","172,416","229,016",49,49,1.0000
2021/01/20-14:31,9.0,"70,770","173,149","229,770",46,46,1.0000
2021/01/20-14:32,9.9,"76,723","182,296","240,257",47,47,1.0000
2021/01/20-14:33,7.1,"57,996","153,471","207,198",48,48,1.0000
2021/01/20-14:34,8.0,"63,310","161,927","216,972",49,49,1.0000
2021/01/20-14:35,8.8,"68,877","170,637","226,999",50,50,1.0000
2021/01/20-14:36,8.6,"68,184","169,223","225,283",45,45,1.0000
2021/01/20-14:37,9.5,"73,851","177,982","235,338",47,47,1.0000
2021/01/20-14:38,7.2,"58,837","154,672","208,550",47,47,1.0000
2021/01/20-14:39,8.1,"64,043","162,918","218,071",48,48,1.0000
2021/01/20-14:40,8.9,"69,494","171,409","227,836",49,49,1.0000
2021/01/20-14:41,8.7,"68,678","169,769","225,850",45,45,1.0000
2021/01/20-14:42,9.5,"74,308","178,439","235,795",46,46,1.0000
2021/01/20-14:43,7.1,"58,478","153,953","207,680",47,47,1.0000
2021/01/20-14:44,8.0,"63,684","162,199","217,200",48,48,1.0000
2021/01/20-14:45,8.8,"69,136","170,690","226,966",48,48,1.0000
2021/01/20-14:46,8.6,"68,320","169,050","224,980",44,44,1.0000
2021/01/20-14:47,9.4,"73,950","177,719","234,924",45,45,1.0000
2021/01/20-14:48,6.9,"56,836","151,435","204,794",47,47,1.0000
2021/01/20-14:49,7.7,"61,980","159,618","214,252",48,48,1.0000
2021/01/20-14:50,8.5,"67,369","168,047","223,956",48,48,1.0000
2021/01/20-14:51,8.4,"66,925","167,036","222,707",44,44,1.0000
2021/01/20-14:52,9.2,"72,567","175,770","232,737",45,45,1.0000
2021/01/20-14:53,6.9,"56,947","151,649","205,052",47,47,1.0000
2021/01/20-14:54,7.8,"62,153","159,946","214,645",48,48,1.0000
2021/01/20-14:55,8.6,"67,608","168,493","224,488",48,48,1.0000
2021/01/20-14:56,8.6,"68,103","168,987","224,982",45,45,1.0000
2021/01/20-14:57,9.4,"73,807","177,783","235,074",46,46,1.0000
2021/01/20-14:58,7.3,"59,201","155,191","209,134",47,47,1.0000
2021/01/20-14:59,8.1,"64,511","163,592","218,831",48,48,1.0000
2021/01/20-15:00,8.9,"70,070","172,242","228,778",49,49,1.0000
2021/01/20-15:01,8.8,"69,461","170,912","227,145",45,45,1.0000
2021/01/20-15:02,9.6,"75,211","179,753","237,282",46,46,1.0000
2021/01/20-15:03,7.4,"60,021","156,371","210,465",47,47,1.0000
2021/01/20-15:04,8.2,"65,467","165,012","220,445",48,48,1.0000
2021/01/20-15:05,9.1,"71,170","173,910","230,682",49,49,1.0000
2021/01/20-15:06,9.1,"71,487","174,072","230,780",45,45,1.0000
2021/01/20-15:07,9.9,"77,436","183,215","241,263",47,47,1.0000
2021/01/20-15:08,7.2,"58,521","154,356","208,234",48,48,1.0000
2021/01/20-15:09,8.1,"63,896","162,926","218,143",49,49,1.0000
2021/01/20-15:10,9.0,"69,529","171,753","228,310",50,50,1.0000
2021/01/20-15:11,8.8,"68,746","170,197","226,430",46,46,1.0000
2021/01/20-15:12,9.6,"74,574","179,220","236,792",47,47,1.0000
2021/01/20-15:13,7.3,"59,001","155,094","209,080",48,48,1.0000
2021/01/20-15:14,8.2,"64,418","163,705","219,030",50,50,1.0000
2021/01/20-15:15,9.0,"70,092","172,574","229,239",50,50,1.0000
2021/01/20-15:16,8.9,"69,946","172,015","228,507",46,46,1.0000
2021/01/20-15:17,9.8,"75,746","180,958","238,768",47,47,1.0000
2021/01/20-15:18,7.4,"59,368","155,719","209,813",48,48,1.0000
2021/01/20-15:19,8.2,"64,843","164,440","219,895",50,50,1.0000
2021/01/20-15:20,9.1,"70,580","173,422","230,238",50,50,1.0000
2021/01/20-15:21,9.0,"70,065","172,289","228,846",46,46,1.0000
2021/01/20-15:22,9.8,"75,935","181,353","239,250",48,48,1.0000
2021/01/20-15:23,7.4,"59,392","155,897","210,056",49,49,1.0000
2021/01/20-15:24,8.3,"64,801","164,500","219,999",50,50,1.0000
2021/01/20-15:25,9.2,"70,521","173,466","230,325",51,51,1.0000
2021/01/20-15:26,9.0,"69,928","172,203","228,782",47,47,1.0000
2021/01/20-15:27,9.8,"75,855","181,376","239,316",48,48,1.0000
2021/01/20-15:28,7.4,"59,819","156,428","210,630",49,49,1.0000
2021/01/20-15:29,8.3,"65,249","165,051","220,593",50,50,1.0000
2021/01/20-15:30,9.2,"70,936","173,932","230,813",50,50,1.0000
2021/01/20-15:31,9.0,"70,368","172,695","229,295",46,46,1.0000
2021/01/20-15:32,9.8,"76,258","181,779","239,719",48,48,1.0000
2021/01/20-15:33,7.2,"58,222","154,006","207,862",49,49,1.0000
2021/01/20-15:34,8.1,"63,606","162,584","217,780",50,50,1.0000
2021/01/20-15:35,8.9,"69,247","171,420","227,955",50,50,1.0000
2021/01/20-15:36,8.6,"67,331","168,061","223,991",46,46,1.0000
2021/01/20-15:37,9.4,"73,114","177,038","234,307",47,47,1.0000
2021/01/20-15:38,7.6,"60,928","158,154","212,615",49,49,1.0000
2021/01/20-15:39,8.5,"66,465","166,937","222,759",50,50,1.0000
2021/01/20-15:40,9.3,"72,173","175,839","233,001",50,50,1.0000
2021/01/20-15:41,9.0,"70,882","173,363","230,028",46,46,1.0000
2021/01/20-15:42,9.9,"76,793","182,469","240,473",47,47,1.0000
2021/01/20-15:43,7.4,"59,504","156,010","210,168",49,49,1.0000
2021/01/20-15:44,8.3,"64,847","164,495","219,971",50,50,1.0000
2021/01/20-15:45,9.1,"70,443","173,234","230,028",50,50,1.0000
2021/01/20-15:46,8.9,"69,627","171,593","228,042",46,46,1.0000
2021/01/20-15:47,9.8,"75,493","180,653","238,441",47,47,1.0000
2021/01/20-15:48,7.5,"60,406","157,375","211,728",49,49,1.0000
2021/01/20-15:49,8.4,"65,869","166,032","221,725",50,50,1.0000
2021/01/20-15:50,9.3,"71,589","174,947","231,979",50,50,1.0000
2021/01/20-15:51,9.4,"72,791","176,509","233,693",47,47,1.0000
2021/01/20-15:52,10.2,"78,798","185,710","244,233",48,48,1.0000
2021/01/20-15:53,7.3,"58,854","155,051","209,080",49,49,1.0000
2021/01/20-15:54,8.2,"64,255","163,645","219,014",50,50,1.0000
2021/01/20-15:55,9.1,"69,913","172,497","229,205",51,51,1.0000
2021/01/20-15:56,8.9,"69,316","171,231","227,658",46,46,1.0000
2021/01/20-15:57,9.7,"75,177","180,286","238,053",47,47,1.0000
2021/01/20-15:58,7.3,"58,461","154,452","208,394",49,49,1.0000
2021/01/20-15:59,8.2,"63,899","163,135","218,438",50,50,1.0000
2021/01/20-16:00,9.0,"69,598","172,079","228,744",51,51,1.0000
2021/01/20-16:01,8.7,"68,178","169,526","225,715",46,46,1.0000
2021/01/20-16:02,9.6,"74,047","178,641","236,192",48,48,1.0000
2021/01/20-16:03,7.6,"60,198","157,219","211,593",49,49,1.0000
2021/01/20-16:04,8.4,"65,785","166,102","221,860",50,50,1.0000
2021/01/20-16:05,9.3,"71,637","175,252","232,392",51,51,1.0000
2021/01/20-16:06,9.2,"71,677","174,983","231,993",47,47,1.0000
2021/01/20-16:07,10.1,"77,671","184,222","242,594",49,49,1.0000
2021/01/20-16:08,7.7,"61,112","158,648","213,239",50,50,1.0000
2021/01/20-16:09,8.6,"66,550","167,280","223,210",51,51,1.0000
2021/01/20-16:10,9.4,"72,154","176,027","233,275",51,51,1.0000
2021/01/20-16:11,9.2,"71,583","174,734","231,680",47,47,1.0000
2021/01/20-16:12,10.1,"77,403","183,697","241,961",48,48,1.0000
2021/01/20-16:13,7.5,"60,000","156,815","211,103",49,49,1.0000
2021/01/20-16:14,8.3,"65,372","165,329","220,935",49,49,1.0000
2021/01/20-16:15,9.2,"70,997","174,097","231,021",50,50,1.0000
2021/01/20-16:16,9.0,"70,115","172,339","228,896",46,46,1.0000
2021/01/20-16:17,9.8,"75,923","181,290","239,164",47,47,1.0000
2021/01/20-16:18,7.3,"58,971","155,167","209,196",48,48,1.0000
2021/01/20-16:19,8.2,"64,309","163,648","218,995",49,49,1.0000
2021/01/20-16:20,9.0,"69,901","172,383","229,048",50,50,1.0000
2021/01/20-16:21,8.8,"68,800","170,302","226,557",46,46,1.0000
2021/01/20-16:22,9.6,"74,566","179,211","236,784",47,47,1.0000
2021/01/20-16:23,7.4,"59,447","155,900","210,037",48,48,1.0000
2021/01/20-16:24,8.2,"64,806","164,402","219,857",49,49,1.0000
2021/01/20-16:25,9.1,"70,418","173,158","229,930",50,50,1.0000
2021/01/20-16:26,8.8,"68,904","170,406","226,661",46,46,1.0000
2021/01/20-16:27,9.6,"74,670","179,315","236,888",47,47,1.0000
2021/01/20-16:28,7.6,"60,924","158,099","212,539",48,48,1.0000
2021/01/20-16:29,8.4,"66,345","166,663","222,421",49,49,1.0000
2021/01/20-16:30,9.3,"72,091","175,603","232,700",50,50,1.0000
2021/01/20-16:31,9.0,"70,713","173,040","229,640",46,46,1.0000
2021/01/20-16:32,9.8,"76,620","182,141","240,081",47,47,1.0000
2021/01/20-16:33,7.5,"60,486","157,352","211,662",49,49,1.0000
2021/01/20-16:34,8.4,"65,953","166,013","221,662",50,50,1.0000
2021/01/20-16:35,9.2,"71,586","174,789","231,756",50,50,1.0000
2021/01/20-16:36,8.9,"70,452","172,624","229,160",46,46,1.0000
2021/01/20-16:37,9.8,"76,235","181,550","239,403",47,47,1.0000
2021/01/20-16:38,7.4,"59,269","155,619","209,713",48,48,1.0000
2021/01/20-16:39,8.2,"64,603","164,096","219,508",49,49,1.0000
2021/01/20-16:40,9.1,"70,244","172,932","229,683",50,50,1.0000
2021/01/20-16:41,8.9,"69,631","171,649","228,119",46,46,1.0000
2021/01/20-16:42,9.7,"75,277","180,386","238,153",47,47,1.0000
2021/01/20-16:43,7.4,"59,297","155,700","209,815",48,48,1.0000
2021/01/20-16:44,8.2,"64,549","164,042","219,454",49,49,1.0000
2021/01/20-16:45,9.1,"70,120","172,756","229,486",50,50,1.0000
2021/01/20-16:46,9.0,"70,300","172,730","229,374",47,47,1.0000
2021/01/20-16:47,9.9,"76,108","181,681","239,642",48,48,1.0000
2021/01/20-16:48,7.6,"60,759","157,831","212,227",48,48,1.0000
2021/01/20-16:49,8.4,"66,176","166,391","222,105",49,49,1.0000
2021/01/20-16:50,9.3,"71,847","175,204","232,236",50,50,1.0000
2021/01/20-16:51,9.1,"71,693","174,586","231,424",46,46,1.0000
2021/01/20-16:52,10.0,"77,580","183,616","241,772",47,47,1.0000
2021/01/20-16:53,7.3,"58,802","154,843","208,808",48,48,1.0000
2021/01/20-16:54,8.1,"64,140","163,324","218,607",49,49,1.0000
2021/01/20-16:55,9.0,"69,732","172,059","228,659",50,50,1.0000
2021/01/20-16:56,8.9,"69,933","172,054","228,568",46,46,1.0000
2021/01/20-16:57,9.8,"75,762","181,025","238,857",47,47,1.0000
2021/01/20-16:58,7.4,"59,277","155,577","209,649",48,48,1.0000
2021/01/20-16:59,8.2,"64,637","164,079","219,469",49,49,1.0000
2021/01/20-17:00,9.1,"70,249","172,834","229,542",50,50,1.0000
2021/01/20-17:01,9.0,"70,471","172,850","229,471",46,46,1.0000
2021/01/20-17:02,9.8,"76,321","181,842","239,781",47,47,1.0000
2021/01/20-17:03,7.4,"59,753","156,310","210,490",48,48,1.0000
2021/01/20-17:04,8.3,"65,133","164,833","220,331",49,49,1.0000
2021/01/20-17:05,9.1,"70,820","173,714","230,552",50,50,1.0000
2021/01/20-17:06,9.2,"71,555","174,551","231,432",47,47,1.0000
2021/01/20-17:07,10.0,"77,508","183,699","241,919",48,48,1.0000
2021/01/20-17:08,7.5,"59,992","156,755","211,022",49,49,1.0000
2021/01/20-17:09,8.3,"65,443","165,400","221,006",50,50,1.0000
2021/01/20-17:10,9.2,"71,150","174,302","231,248",50,50,1.0000
2021/01/20-17:11,9.0,"70,525","172,955","229,598",46,46,1.0000
2021/01/20-17:12,9.9,"76,486","182,161","240,166",47,47,1.0000
2021/01/20-17:13,7.5,"59,934","156,748","211,037",49,49,1.0000
2021/01/20-17:14,8.4,"65,442","165,502","221,151",50,50,1.0000
2021/01/20-17:15,9.2,"71,212","174,517","231,528",51,51,1.0000
2021/01/20-17:16,9.3,"72,033","175,493","232,569",48,48,1.0000
2021/01/20-17:17,10.2,"78,077","184,783","243,219",49,49,1.0000
2021/01/20-17:18,7.4,"58,858","155,157","209,229",49,49,1.0000
2021/01/20-17:19,8.2,"64,324","163,869","219,303",50,50,1.0000
2021/01/20-17:20,9.1,"70,052","172,843","229,638",51,51,1.0000
2021/01/20-17:21,9.0,"69,964","172,394","229,037",47,47,1.0000
2021/01/20-17:22,9.9,"75,925","181,600","239,605",48,48,1.0000
2021/01/20-17:23,7.6,"60,368","157,491","211,909",50,50,1.0000
2021/01/20-17:24,8.5,"65,901","166,270","222,049",51,51,1.0000
2021/01/20-17:25,9.3,"71,695","175,310","232,450",51,51,1.0000
2021/01/20-17:26,9.0,"70,267","172,748","229,413",47,47,1.0000
2021/01/20-17:27,9.9,"76,232","181,959","239,985",48,48,1.0000
2021/01/20-17:28,7.7,"60,843","158,225","212,751",50,50,1.0000
2021/01/20-17:29,8.5,"66,397","167,024","222,911",51,51,1.0000
2021/01/20-17:30,9.4,"72,212","176,085","233,333",51,51,1.0000
2021/01/20-17:31,9.3,"72,211","175,723","232,820",47,47,1.0000
2021/01/20-17:32,10.2,"78,259","185,017","243,475",48,48,1.0000
2021/01/20-17:33,7.7,"60,843","158,225","212,751",50,50,1.0000
2021/01/20-17:34,8.5,"66,310","166,886","222,751",50,50,1.0000
2021/01/20-17:35,9.4,"72,035","175,804","233,009",51,51,1.0000
2021/01/20-17:36,9.0,"70,202","172,528","229,129",47,47,1.0000
2021/01/20-17:37,9.8,"76,067","181,588","239,528",48,48,1.0000
2021/01/20-17:38,7.5,"59,809","156,624","210,912",49,49,1.0000
2021/01/20-17:39,8.3,"65,148","165,105","220,711",50,50,1.0000
2021/01/20-17:40,9.2,"70,740","173,839","230,763",51,51,1.0000
2021/01/20-17:41,8.9,"69,638","171,759","228,273",47,47,1.0000
2021/01/20-17:42,9.8,"75,405","180,668","238,500",48,48,1.0000
2021/01/20-17:43,7.3,"58,507","154,548","208,513",49,49,1.0000
2021/01/20-17:44,8.1,"63,804","162,988","218,270",50,50,1.0000
2021/01/20-17:45,9.0,"69,354","171,681","228,281",50,50,1.0000
2021/01/20-17:46,8.9,"69,079","170,943","227,348",46,46,1.0000
2021/01/20-17:47,9.7,"74,846","179,852","237,575",48,48,1.0000
2021/01/20-17:48,7.4,"59,458","156,015","210,195",49,49,1.0000
2021/01/20-17:49,8.3,"64,797","164,496","219,994",50,50,1.0000
2021/01/20-17:50,9.1,"70,388","173,231","230,047",50,50,1.0000
2021/01/20-17:51,8.8,"68,758","170,312","226,588",46,46,1.0000
2021/01/20-17:52,9.6,"74,404","179,049","236,622",48,48,1.0000
2021/01/20-17:53,7.5,"59,698","156,358","210,582",49,49,1.0000
2021/01/20-17:54,8.3,"64,971","164,722","220,242",50,50,1.0000
2021/01/20-17:55,9.1,"70,492","173,335","230,151",50,50,1.0000
2021/01/20-17:56,8.8,"68,882","170,437","226,713",46,46,1.0000
2021/01/20-17:57,9.6,"74,549","179,195","236,767",47,47,1.0000
2021/01/20-17:58,7.5,"60,444","157,362","211,693",48,48,1.0000
2021/01/20-17:59,8.4,"65,758","165,767","221,394",49,49,1.0000
2021/01/20-18:00,9.2,"71,321","174,421","231,345",50,50,1.0000
2021/01/20-18:01,8.9,"70,092","172,110","228,580",46,46,1.0000
2021/01/20-18:02,9.7,"75,722","180,779","238,525",47,47,1.0000
2021/01/20-18:03,7.4,"59,629","156,134","210,293",48,48,1.0000
2021/01/20-18:04,8.2,"64,835","164,380","219,814",49,49,1.0000
2021/01/20-18:05,9.0,"70,196","172,729","229,415",49,49,1.0000
2021/01/20-18:06,8.7,"68,416","169,558","225,661",46,46,1.0000
2021/01/20-18:07,9.5,"73,905","178,036","235,392",47,47,1.0000
2021/01/20-18:08,7.3,"58,847","154,889","208,853",48,48,1.0000
2021/01/20-18:09,8.1,"63,946","162,976","218,193",49,49,1.0000
2021/01/20-18:10,8.9,"69,286","171,304","227,774",49,49,1.0000
2021/01/20-18:11,8.5,"67,382","168,009","223,896",45,45,1.0000
