time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-13:24,5.2,"7,625","14,002","17,300",0,0,0.0000
2021/01/20-13:25,5.5,"8,053","14,590","17,955",0,0,0.0000
2021/01/20-13:26,4.6,"7,142","13,152","16,295",0,0,0.0000
2021/01/20-13:27,3.0,"4,356","9,335","12,046",0,0,0.0000
2021/01/20-13:28,3.2,"4,671","9,810","12,588",0,0,0.0000
2021/01/20-13:29,3.5,"4,998","10,298","13,144",0,0,0.0000
2021/01/20-13:30,3.7,"5,339","10,799","13,712",0,0,0.0000
2021/01/20-13:31,3.4,"4,993","10,164","12,940",0,0,0.0000
2021/01/20-13:32,3.6,"5,257","10,608","13,476",0,0,0.0000
2021/01/20-13:33,3.8,"5,597","11,105","14,037",0,0,0.0000
2021/01/20-13:34,4.1,"5,950","11,614","14,611",0,0,0.0000
2021/01/20-13:35,4.3,"6,316","12,135","15,198",0,0,0.0000
2021/01/20-13:36,3.7,"5,677","11,142","14,056",0,0,0.0000
2021/01/20-13:37,4.0,"6,020","11,636","14,614",0,0,0.0000
2021/01/20-13:38,4.2,"6,382","12,154","15,197",0,0,0.0000
2021/01/20-13:39,4.5,"6,761","12,693","15,803",0,0,0.0000
2021/01/20-13:40,4.7,"7,153","13,245","16,422",0,0,0.0000
2021/01/20-13:41,4.5,"7,021","12,979","16,100",0,0,0.0000
2021/01/20-13:42,3.7,"6,047","11,587","14,550",0,0,0.0000
2021/01/20-13:43,4.0,"6,405","12,110","15,141",0,0,0.0000
2021/01/20-13:44,4.2,"6,777","12,646","15,746",0,0,0.0000
2021/01/20-13:45,4.5,"7,162","13,195","16,365",0,0,0.0000
2021/01/20-13:46,4.6,"7,360","13,437","16,625",0,0,0.0000
2021/01/20-13:47,4.8,"7,789","14,112","17,418",0,0,0.0000
2021/01/20-13:48,5.1,"8,232","14,799","18,224",0,0,0.0000
2021/01/20-13:49,5.4,"8,660","15,392","18,885",0,0,0.0000
2021/01/20-13:50,5.6,"9,101","15,997","19,560",0,0,0.0000
2021/01/20-13:51,5.1,"8,644","15,215","18,642",0,0,0.0000
2021/01/20-13:52,5.4,"9,072","15,808","19,304",0,0,0.0000
2021/01/20-13:53,5.6,"9,169","15,850","19,307",0,0,0.0000
2021/01/20-13:54,5.9,"9,608","16,450","19,974",0,0,0.0000
2021/01/20-13:55,6.2,"10,060","17,062","20,653",0,0,0.0000
2021/01/20-13:56,5.9,"9,889","16,705","20,218",0,0,0.0000
2021/01/20-13:57,3.2,"4,749","10,019","12,885",0,0,0.0000
2021/01/20-13:58,3.4,"5,075","10,505","13,437",0,0,0.0000
2021/01/20-13:59,3.7,"5,413","11,004","14,003",0,0,0.0000
2021/01/20-14:00,3.9,"5,764","11,515","14,582",0,0,0.0000
2021/01/20-14:01,3.8,"5,509","11,019","13,969",0,0,0.0000
2021/01/20-14:02,4.0,"5,798","11,429","14,430",0,0,0.0000
2021/01/20-14:03,4.2,"6,159","11,950","15,018",0,0,0.0000
2021/01/20-14:04,4.5,"6,533","12,484","15,619",0,0,0.0000
2021/01/20-14:05,4.7,"6,920","13,031","16,233",0,0,0.0000
2021/01/20-14:06,4.4,"6,500","12,383","15,488",0,0,0.0000
2021/01/20-14:07,4.4,"6,597","12,526","15,652",0,0,0.0000
2021/01/20-14:08,4.7,"6,982","13,072","16,265",0,0,0.0000
2021/01/20-14:09,4.9,"7,380","13,630","16,890",0,0,0.0000
2021/01/20-14:10,5.2,"7,791","14,201","17,528",0,0,0.0000
2021/01/20-14:11,4.3,"6,640","12,386","15,418",0,0,0.0000
2021/01/20-14:12,3.8,"6,016","11,446","14,345",0,0,0.0000
2021/01/20-14:13,4.0,"6,367","11,957","14,924",0,0,0.0000
2021/01/20-14:14,4.3,"6,731","12,481","15,516",0,0,0.0000
2021/01/20-14:15,4.6,"7,109","13,019","16,120",0,0,0.0000
2021/01/20-14:16,4.1,"6,560","12,184","15,166",0,0,0.0000
2021/01/20-14:17,4.4,"6,927","12,712","15,760",0,0,0.0000
2021/01/20-14:18,4.6,"7,311","13,260","16,378",0,0,0.0000
2021/01/20-14:19,4.9,"7,714","13,831","17,020",0,0,0.0000
2021/01/20-14:20,5.2,"8,129","14,416","17,675",0,0,0.0000
2021/01/20-14:21,5.0,"8,052","14,222","17,432",0,0,0.0000
2021/01/20-14:22,5.2,"8,472","14,811","18,092",0,0,0.0000
2021/01/20-14:23,5.5,"8,961","15,630","19,081",0,0,0.0000
2021/01/20-14:24,5.8,"9,408","16,246","19,768",0,0,0.0000
2021/01/20-14:25,6.1,"9,869","16,875","20,468",0,0,0.0000
2021/01/20-14:26,5.5,"9,389","16,058","19,509",0,0,0.0000
2021/01/20-14:27,2.8,"3,662","8,669","11,423",0,0,0.0000
2021/01/20-14:28,3.0,"3,975","9,150","11,976",0,0,0.0000
2021/01/20-14:29,3.2,"4,249","9,554","12,434",0,0,0.0000
2021/01/20-14:30,3.5,"4,586","10,060","13,010",0,0,0.0000
2021/01/20-14:31,2.6,"3,480","8,386","11,099",0,0,0.0000
2021/01/20-14:32,2.8,"3,734","8,779","11,549",0,0,0.0000
2021/01/20-14:33,3.1,"4,050","9,264","12,105",0,0,0.0000
2021/01/20-14:34,3.4,"4,380","9,763","12,675",0,0,0.0000
2021/01/20-14:35,3.6,"4,723","10,275","13,258",0,0,0.0000
2021/01/20-14:36,3.2,"4,141","9,309","12,115",0,0,0.0000
2021/01/20-14:37,3.4,"4,424","9,731","12,595",0,0,0.0000
2021/01/20-14:38,3.6,"4,763","10,235","13,168",0,0,0.0000
2021/01/20-14:39,3.8,"4,940","10,396","13,307",0,0,0.0000
2021/01/20-14:40,4.1,"5,289","10,901","13,877",0,0,0.0000
2021/01/20-14:41,3.8,"5,078","10,529","13,438",0,0,0.0000
2021/01/20-14:42,3.2,"4,547","9,691","12,471",0,0,0.0000
2021/01/20-14:43,3.5,"4,871","10,171","13,016",0,0,0.0000
2021/01/20-14:44,3.7,"5,207","10,663","13,574",0,0,0.0000
2021/01/20-14:45,4.0,"5,556","11,168","14,144",0,0,0.0000
2021/01/20-14:46,3.8,"5,365","10,838","13,756",0,0,0.0000
2021/01/20-14:47,4.0,"5,716","11,344","14,328",0,0,0.0000
2021/01/20-14:48,4.3,"6,078","11,863","14,912",0,0,0.0000
2021/01/20-14:49,4.4,"6,396","12,360","15,501",0,0,0.0000
2021/01/20-14:50,4.7,"6,657","12,636","15,766",0,0,0.0000
2021/01/20-14:51,4.5,"6,555","12,435","15,524",0,0,0.0000
2021/01/20-14:52,4.7,"6,604","12,421","15,467",0,0,0.0000
2021/01/20-14:53,5.0,"6,979","12,943","16,051",0,0,0.0000
2021/01/20-14:54,5.2,"7,376","13,495","16,669",0,0,0.0000
2021/01/20-14:55,5.5,"7,785","14,060","17,299",0,0,0.0000
2021/01/20-14:56,4.9,"7,352","13,342","16,461",0,0,0.0000
2021/01/20-14:57,2.4,"3,159","7,623","10,086",0,0,0.0000
