time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-15:42,15.9,"89,436","162,015","199,479",63,29,1.0000
2021/01/20-15:43,16.6,"94,432","169,151","207,577",65,30,1.0000
2021/01/20-15:44,17.4,"99,484","176,038","215,234",67,31,1.0000
2021/01/20-15:45,18.1,"104,684","183,074","223,039",68,33,1.0000
2021/01/20-15:46,18.2,"107,798","187,133","227,558",68,30,1.0000
2021/01/20-15:47,15.0,"89,328","161,650","199,135",58,24,0.9998
2021/01/20-15:48,15.8,"94,269","168,749","207,202",60,26,1.0000
2021/01/20-15:49,16.5,"99,250","175,565","214,788",62,27,1.0000
2021/01/20-15:50,17.3,"104,397","182,565","222,565",64,28,1.0000
2021/01/20-15:51,17.3,"106,226","184,377","224,369",61,26,1.0000
2021/01/20-15:52,17.6,"109,317","187,855","227,946",61,26,1.0000
2021/01/20-15:53,18.3,"114,651","195,025","235,886",62,26,1.0000
2021/01/20-15:54,19.0,"120,133","202,342","243,973",63,27,1.0000
2021/01/20-15:55,19.8,"125,782","209,843","252,250",66,28,1.0000
2021/01/20-15:56,20.1,"129,685","214,542","257,284",65,28,1.0000
2021/01/20-15:57,11.6,"69,042","132,743","166,612",46,20,0.9941
2021/01/20-15:58,12.3,"73,216","138,787","173,440",49,21,0.9968
2021/01/20-15:59,13.1,"77,541","144,981","180,418",56,23,0.9994
2021/01/20-16:00,13.8,"82,016","151,326","187,548",58,25,0.9999
2021/01/20-16:01,13.9,"83,212","152,626","188,891",56,23,0.9994
2021/01/20-16:02,10.9,"57,745","120,002","153,329",56,20,0.9941
2021/01/20-16:03,11.6,"61,776","125,903","160,014",60,22,0.9982
2021/01/20-16:04,12.4,"65,958","131,955","166,850",61,27,1.0000
2021/01/20-16:05,13.1,"70,291","138,157","173,837",64,26,1.0000
2021/01/20-16:06,13.0,"70,576","138,269","173,876",62,23,0.9994
2021/01/20-16:07,13.8,"75,046","144,609","181,000",65,28,1.0000
2021/01/20-16:08,14.4,"79,062","149,878","186,731",66,25,0.9999
2021/01/20-16:09,15.1,"83,471","155,662","193,028",67,26,1.0000
2021/01/20-16:10,15.6,"87,230","160,754","198,679",69,29,1.0000
2021/01/20-16:11,15.2,"85,725","158,176","195,651",64,27,1.0000
2021/01/20-16:12,15.6,"89,229","162,754","200,678",65,28,1.0000
2021/01/20-16:13,16.4,"94,203","169,580","208,282",66,29,1.0000
2021/01/20-16:14,17.1,"98,469","174,995","214,115",68,30,1.0000
2021/01/20-16:15,17.9,"103,819","182,520","222,616",69,30,1.0000
2021/01/20-16:16,17.8,"105,637","184,844","225,279",66,28,1.0000
2021/01/20-16:17,15.4,"90,131","163,721","201,865",58,26,1.0000
2021/01/20-16:18,16.2,"92,154","166,392","204,744",60,27,1.0000
2021/01/20-16:19,16.9,"97,152","173,259","212,395",61,26,1.0000
2021/01/20-16:20,17.7,"102,300","180,277","220,197",63,28,1.0000
2021/01/20-16:21,17.7,"104,451","182,566","222,545",61,26,1.0000
2021/01/20-16:22,18.1,"107,539","186,521","226,862",62,27,1.0000
2021/01/20-16:23,18.8,"112,919","193,771","234,896",63,28,1.0000
2021/01/20-16:24,19.6,"118,450","201,171","243,081",65,29,1.0000
2021/01/20-16:25,20.3,"122,934","206,701","248,985",66,29,1.0000
2021/01/20-16:26,20.6,"126,566","210,957","253,502",65,30,1.0000
2021/01/20-16:27,12.8,"73,645","138,903","173,426",46,25,0.9999
2021/01/20-16:28,13.5,"77,926","145,037","180,337",50,27,1.0000
2021/01/20-16:29,14.2,"82,357","151,320","187,397",56,30,1.0000
2021/01/20-16:30,15.0,"86,937","157,753","194,606",59,29,1.0000
2021/01/20-16:31,15.0,"88,222","159,091","195,966",57,28,1.0000
2021/01/20-16:32,11.5,"62,329","124,991","158,424",55,26,1.0000
2021/01/20-16:33,12.3,"66,419","130,951","165,168",59,29,1.0000
2021/01/20-16:34,12.9,"70,425","136,924","172,030",60,30,1.0000
2021/01/20-16:35,13.7,"74,799","143,167","179,057",63,29,1.0000
2021/01/20-16:36,13.8,"76,578","145,683","181,947",62,29,1.0000
2021/01/20-16:37,14.6,"81,135","152,111","189,159",65,31,1.0000
2021/01/20-16:38,15.3,"85,844","158,689","196,521",67,31,1.0000
2021/01/20-16:39,16.1,"90,703","165,419","204,035",68,30,1.0000
2021/01/20-16:40,16.8,"95,713","172,298","211,699",71,31,1.0000
2021/01/20-16:41,16.6,"95,997","171,959","211,098",66,31,1.0000
2021/01/20-16:42,16.7,"97,605","174,131","213,571",65,31,1.0000
2021/01/20-16:43,17.4,"102,735","181,131","221,355",68,32,1.0000
2021/01/20-16:44,18.2,"108,016","188,282","229,290",69,33,1.0000
2021/01/20-16:45,18.9,"113,448","195,584","237,376",70,33,1.0000
2021/01/20-16:46,19.1,"116,494","199,454","241,655",70,32,1.0000
2021/01/20-16:47,16.4,"97,130","173,182","212,487",61,27,1.0000
2021/01/20-16:48,17.1,"102,268","180,260","220,377",64,28,1.0000
2021/01/20-16:49,17.9,"107,563","187,493","228,424",65,28,1.0000
2021/01/20-16:50,18.7,"113,013","194,883","236,627",67,30,1.0000
2021/01/20-16:51,18.7,"115,039","196,995","238,775",64,28,1.0000
2021/01/20-16:52,18.9,"117,494","199,934","241,918",65,30,1.0000
2021/01/20-16:53,19.7,"123,147","207,527","250,323",67,31,1.0000
2021/01/20-16:54,20.5,"129,173","216,136","260,144",69,32,1.0000
2021/01/20-16:55,21.3,"135,139","224,041","268,862",71,32,1.0000
2021/01/20-16:56,21.7,"139,454","229,343","274,578",71,32,1.0000
2021/01/20-16:57,11.7,"63,939","128,983","163,799",51,24,0.9998
2021/01/20-16:58,12.5,"68,137","135,121","170,750",54,26,1.0000
2021/01/20-16:59,13.2,"72,492","141,414","177,857",62,28,1.0000
2021/01/20-17:00,14.0,"77,003","147,864","185,120",63,28,1.0000
2021/01/20-17:01,14.1,"78,068","149,016","186,307",62,29,1.0000
2021/01/20-17:02,11.8,"61,403","126,724","161,656",62,32,1.0000
2021/01/20-17:03,12.6,"65,623","132,883","168,629",65,30,1.0000
2021/01/20-17:04,13.3,"69,657","138,631","175,095",66,33,1.0000
2021/01/20-17:05,14.0,"73,703","144,069","181,053",68,30,1.0000
2021/01/20-17:06,13.8,"73,741","143,743","180,575",65,32,1.0000
2021/01/20-17:07,14.6,"76,391","147,318","184,474",68,34,1.0000
2021/01/20-17:08,15.3,"80,773","153,414","191,288",68,34,1.0000
2021/01/20-17:09,16.1,"85,636","160,216","198,903",70,35,1.0000
2021/01/20-17:10,16.8,"90,655","167,174","206,675",73,35,1.0000
2021/01/20-17:11,17.1,"93,165","170,256","209,996",71,36,1.0000
2021/01/20-17:12,17.1,"94,183","171,257","210,989",70,36,1.0000
2021/01/20-17:13,17.8,"99,421","178,451","219,005",71,37,1.0000
2021/01/20-17:14,18.6,"104,818","185,804","227,178",73,38,1.0000
2021/01/20-17:15,19.4,"110,371","193,314","235,508",74,38,1.0000
2021/01/20-17:16,19.5,"112,906","196,160","238,485",72,36,1.0000
2021/01/20-17:17,16.8,"93,474","169,786","209,199",63,30,1.0000
2021/01/20-17:18,17.5,"98,669","176,955","217,196",66,33,1.0000
2021/01/20-17:19,18.3,"104,023","184,283","225,351",67,34,1.0000
2021/01/20-17:20,19.1,"109,537","191,770","233,666",69,35,1.0000
2021/01/20-17:21,19.3,"112,173","195,109","237,364",68,35,1.0000
2021/01/20-17:22,19.9,"117,225","201,771","244,701",70,36,1.0000
2021/01/20-17:23,20.7,"123,058","209,577","253,335",71,37,1.0000
2021/01/20-17:24,21.5,"129,050","217,543","262,129",73,38,1.0000
2021/01/20-17:25,22.3,"135,237","225,739","271,167",76,38,1.0000
2021/01/20-17:26,22.4,"138,372","229,169","274,720",73,37,1.0000
2021/01/20-17:27,13.1,"73,182","140,761","176,576",52,27,1.0000
2021/01/20-17:28,13.9,"77,683","147,270","183,927",55,27,1.0000
2021/01/20-17:29,14.7,"82,346","153,941","191,441",63,31,1.0000
2021/01/20-17:30,15.5,"87,170","160,774","199,116",65,30,1.0000
2021/01/20-17:31,15.4,"86,636","159,807","197,967",64,32,1.0000
2021/01/20-17:32,12.0,"61,562","126,942","161,835",63,33,1.0000
2021/01/20-17:33,12.8,"65,886","133,274","169,009",67,34,1.0000
2021/01/20-17:34,13.6,"70,371","139,768","176,345",68,33,1.0000
2021/01/20-17:35,14.4,"75,018","146,423","183,843",72,34,1.0000
2021/01/20-17:36,14.6,"76,920","148,844","186,482",71,33,1.0000
2021/01/20-17:37,15.4,"81,771","155,704","194,183",73,36,1.0000
2021/01/20-17:38,16.2,"86,784","162,725","202,047",75,37,1.0000
2021/01/20-17:39,17.0,"91,959","169,909","210,073",77,37,1.0000
2021/01/20-17:40,17.8,"97,296","177,254","218,261",80,40,1.0000
