time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-13:24,2.6,"1,655","4,245","5,682",0,0,0.0000
2021/01/20-13:25,2.9,"1,816","4,496","5,971",0,0,0.0000
2021/01/20-13:26,1.9,"1,291","3,651","4,992",0,0,0.0000
2021/01/20-13:27,2.2,"1,433","3,883","5,263",0,0,0.0000
2021/01/20-13:28,2.5,"1,582","4,124","5,541",0,0,0.0000
2021/01/20-13:29,2.8,"1,739","4,371","5,827",0,0,0.0000
2021/01/20-13:30,3.1,"1,903","4,626","6,120",0,0,0.0000
2021/01/20-13:31,1.8,"1,194","3,426","4,697",0,0,0.0000
2021/01/20-13:32,2.0,"1,289","3,577","4,872",0,0,0.0000
2021/01/20-13:33,2.3,"1,427","3,802","5,133",0,0,0.0000
2021/01/20-13:34,2.6,"1,572","4,034","5,401",0,0,0.0000
2021/01/20-13:35,2.8,"1,725","4,272","5,676",0,0,0.0000
2021/01/20-13:36,1.7,"1,145","3,347","4,606",0,0,0.0000
2021/01/20-13:37,1.9,"1,277","3,565","4,860",0,0,0.0000
2021/01/20-13:38,2.2,"1,415","3,790","5,121",0,0,0.0000
2021/01/20-13:39,2.5,"1,560","4,021","5,389",0,0,0.0000
2021/01/20-13:40,2.8,"1,712","4,260","5,664",0,0,0.0000
2021/01/20-13:41,1.7,"1,158","3,368","4,630",0,0,0.0000
2021/01/20-13:42,1.9,"1,317","3,695","5,043",0,0,0.0000
2021/01/20-13:43,2.2,"1,461","3,929","5,315",0,0,0.0000
2021/01/20-13:44,2.5,"1,612","4,171","5,595",0,0,0.0000
2021/01/20-13:45,2.8,"1,770","4,420","5,882",0,0,0.0000
2021/01/20-13:46,1.7,"1,206","3,513","4,833",0,0,0.0000
2021/01/20-13:47,2.0,"1,371","3,851","5,258",0,0,0.0000
2021/01/20-13:48,2.3,"1,516","4,087","5,532",0,0,0.0000
2021/01/20-13:49,2.6,"1,669","4,330","5,813",0,0,0.0000
2021/01/20-13:50,2.9,"1,829","4,581","6,102",0,0,0.0000
2021/01/20-13:51,1.8,"1,282","3,701","5,082",0,0,0.0000
2021/01/20-13:52,2.1,"1,422","3,932","5,352",0,0,0.0000
2021/01/20-13:53,2.4,"1,570","4,170","5,628",0,0,0.0000
2021/01/20-13:54,2.7,"1,725","4,416","5,912",0,0,0.0000
2021/01/20-13:55,3.0,"1,887","4,669","6,204",0,0,0.0000
2021/01/20-13:56,1.8,"1,282","3,701","5,082",0,0,0.0000
2021/01/20-13:57,2.1,"1,422","3,932","5,352",0,0,0.0000
2021/01/20-13:58,2.4,"1,570","4,170","5,628",0,0,0.0000
2021/01/20-13:59,2.7,"1,725","4,416","5,912",0,0,0.0000
2021/01/20-14:00,3.0,"1,887","4,669","6,204",0,0,0.0000
2021/01/20-14:01,1.8,"1,282","3,701","5,082",0,0,0.0000
2021/01/20-14:02,2.1,"1,422","3,932","5,352",0,0,0.0000
2021/01/20-14:03,2.4,"1,570","4,170","5,628",0,0,0.0000
2021/01/20-14:04,2.7,"1,725","4,416","5,912",0,0,0.0000
2021/01/20-14:05,3.0,"1,887","4,669","6,204",0,0,0.0000
2021/01/20-14:06,1.8,"1,246","3,643","5,015",0,0,0.0000
2021/01/20-14:07,2.0,"1,384","3,872","5,283",0,0,0.0000
2021/01/20-14:08,2.3,"1,530","4,109","5,558",0,0,0.0000
2021/01/20-14:09,2.6,"1,683","4,353","5,840",0,0,0.0000
2021/01/20-14:10,2.9,"1,844","4,604","6,129",0,0,0.0000
2021/01/20-14:11,1.7,"1,222","3,534","4,855",0,0,0.0000
2021/01/20-14:12,2.0,"1,356","3,754","5,112",0,0,0.0000
2021/01/20-14:13,2.3,"1,501","3,991","5,386",0,0,0.0000
2021/01/20-14:14,2.6,"1,653","4,234","5,668",0,0,0.0000
2021/01/20-14:15,2.9,"1,813","4,485","5,956",0,0,0.0000
2021/01/20-14:16,1.9,"1,279","3,630","4,967",0,0,0.0000
2021/01/20-14:17,2.2,"1,420","3,862","5,237",0,0,0.0000
2021/01/20-14:18,2.5,"1,573","4,110","5,526",0,0,0.0000
2021/01/20-14:19,2.8,"1,734","4,366","5,822",0,0,0.0000
2021/01/20-14:20,3.1,"1,902","4,630","6,125",0,0,0.0000
2021/01/20-14:21,1.8,"1,238","3,572","4,902",0,0,0.0000
2021/01/20-14:22,2.1,"1,382","3,811","5,181",0,0,0.0000
2021/01/20-14:23,2.4,"1,562","4,167","5,627",0,0,0.0000
2021/01/20-14:24,2.7,"1,722","4,422","5,922",0,0,0.0000
2021/01/20-14:25,3.0,"1,890","4,685","6,224",0,0,0.0000
2021/01/20-14:26,2.0,"1,351","3,817","5,219",0,0,0.0000
2021/01/20-14:27,2.3,"1,499","4,061","5,503",0,0,0.0000
2021/01/20-14:28,2.6,"1,656","4,312","5,794",0,0,0.0000
2021/01/20-14:29,2.9,"1,820","4,572","6,093",0,0,0.0000
2021/01/20-14:30,3.2,"1,991","4,839","6,400",0,0,0.0000
2021/01/20-14:31,1.9,"1,314","3,759","5,152",0,0,0.0000
2021/01/20-14:32,2.1,"1,422","3,932","5,352",0,0,0.0000
2021/01/20-14:33,2.4,"1,574","4,179","5,639",0,0,0.0000
2021/01/20-14:34,2.7,"1,734","4,434","5,934",0,0,0.0000
2021/01/20-14:35,3.0,"1,902","4,697","6,237",0,0,0.0000
2021/01/20-14:36,1.9,"1,339","3,796","5,194",0,0,0.0000
2021/01/20-14:37,2.2,"1,487","4,039","5,477",0,0,0.0000
2021/01/20-14:38,2.6,"1,642","4,290","5,768",0,0,0.0000
2021/01/20-14:39,2.9,"1,752","4,457","5,958",0,0,0.0000
2021/01/20-14:40,3.2,"1,916","4,711","6,251",0,0,0.0000
2021/01/20-14:41,1.9,"1,282","3,701","5,082",0,0,0.0000
2021/01/20-14:42,2.2,"1,422","3,932","5,352",0,0,0.0000
2021/01/20-14:43,2.5,"1,570","4,170","5,628",0,0,0.0000
2021/01/20-14:44,2.8,"1,725","4,416","5,912",0,0,0.0000
2021/01/20-14:45,3.0,"1,887","4,669","6,204",0,0,0.0000
2021/01/20-14:46,1.8,"1,282","3,701","5,082",0,0,0.0000
2021/01/20-14:47,2.1,"1,422","3,932","5,352",0,0,0.0000
2021/01/20-14:48,2.4,"1,570","4,170","5,628",0,0,0.0000
2021/01/20-14:49,2.7,"1,725","4,416","5,912",0,0,0.0000
2021/01/20-14:50,3.0,"1,799","4,457","5,923",0,0,0.0000
2021/01/20-14:51,1.7,"1,185","3,476","4,788",0,0,0.0000
2021/01/20-14:52,2.0,"1,317","3,695","5,043",0,0,0.0000
2021/01/20-14:53,2.3,"1,456","3,920","5,305",0,0,0.0000
2021/01/20-14:54,2.6,"1,607","4,161","5,584",0,0,0.0000
2021/01/20-14:55,2.9,"1,765","4,410","5,871",0,0,0.0000
2021/01/20-14:56,1.7,"1,200","3,504","4,821",0,0,0.0000
2021/01/20-14:57,2.0,"1,338","3,732","5,088",0,0,0.0000
2021/01/20-14:58,2.3,"1,482","3,968","5,361",0,0,0.0000
2021/01/20-14:59,2.6,"1,635","4,211","5,643",0,0,0.0000
2021/01/20-15:00,2.9,"1,794","4,461","5,931",0,0,0.0000
2021/01/20-15:01,1.8,"1,218","3,534","4,857",0,0,0.0000
2021/01/20-15:02,2.0,"1,356","3,764","5,125",0,0,0.0000
2021/01/20-15:03,2.3,"1,502","4,001","5,400",0,0,0.0000
2021/01/20-15:04,2.6,"1,655","4,245","5,682",0,0,0.0000
2021/01/20-15:05,2.9,"1,816","4,496","5,971",0,0,0.0000
2021/01/20-15:06,1.9,"1,291","3,651","4,992",0,0,0.0000
2021/01/20-15:07,2.2,"1,433","3,883","5,263",0,0,0.0000
2021/01/20-15:08,2.5,"1,582","4,124","5,541",0,0,0.0000
2021/01/20-15:09,2.8,"1,739","4,371","5,827",0,0,0.0000
2021/01/20-15:10,3.1,"1,907","4,635","6,130",0,0,0.0000
2021/01/20-15:11,1.8,"1,264","3,610","4,946",0,0,0.0000
2021/01/20-15:12,2.2,"1,409","3,851","5,227",0,0,0.0000
2021/01/20-15:13,2.5,"1,562","4,100","5,515",0,0,0.0000
2021/01/20-15:14,2.8,"1,723","4,356","5,811",0,0,0.0000
2021/01/20-15:15,2.9,"1,831","4,515","5,993",0,0,0.0000
2021/01/20-15:16,1.8,"1,222","3,543","4,868",0,0,0.0000
2021/01/20-15:17,2.1,"1,366","3,782","5,146",0,0,0.0000
2021/01/20-15:18,2.4,"1,517","4,028","5,433",0,0,0.0000
2021/01/20-15:19,2.7,"1,675","4,282","5,727",0,0,0.0000
2021/01/20-15:20,2.8,"1,753","4,331","5,748",0,0,0.0000
2021/01/20-15:21,1.8,"1,190","3,426","4,699",0,0,0.0000
2021/01/20-15:22,2.0,"1,328","3,655","4,967",0,0,0.0000
2021/01/20-15:23,2.3,"1,474","3,892","5,242",0,0,0.0000
2021/01/20-15:24,2.6,"1,628","4,136","5,524",0,0,0.0000
2021/01/20-15:25,2.9,"1,788","4,388","5,813",0,0,0.0000
2021/01/20-15:26,1.8,"1,226","3,484","4,766",0,0,0.0000
2021/01/20-15:27,2.0,"1,356","3,754","5,112",0,0,0.0000
2021/01/20-15:28,2.3,"1,501","3,991","5,386",0,0,0.0000
2021/01/20-15:29,2.6,"1,653","4,234","5,668",0,0,0.0000
2021/01/20-15:30,2.9,"1,813","4,485","5,956",0,0,0.0000
2021/01/20-15:31,1.8,"1,242","3,572","4,900",0,0,0.0000
2021/01/20-15:32,2.1,"1,382","3,802","5,169",0,0,0.0000
2021/01/20-15:33,2.4,"1,529","4,040","5,444",0,0,0.0000
2021/01/20-15:34,2.7,"1,683","4,285","5,728",0,0,0.0000
2021/01/20-15:35,3.0,"1,844","4,538","6,018",0,0,0.0000
2021/01/20-15:36,1.8,"1,218","3,534","4,857",0,0,0.0000
2021/01/20-15:37,2.0,"1,356","3,764","5,125",0,0,0.0000
2021/01/20-15:38,2.3,"1,502","4,001","5,400",0,0,0.0000
2021/01/20-15:39,2.6,"1,655","4,245","5,682",0,0,0.0000
2021/01/20-15:40,2.9,"1,816","4,496","5,971",0,0,0.0000
2021/01/20-15:41,1.8,"1,218","3,534","4,857",0,0,0.0000
2021/01/20-15:42,2.0,"1,356","3,764","5,125",0,0,0.0000
2021/01/20-15:43,2.3,"1,530","4,109","5,558",0,0,0.0000
2021/01/20-15:44,2.6,"1,683","4,353","5,840",0,0,0.0000
2021/01/20-15:45,2.9,"1,844","4,604","6,129",0,0,0.0000
2021/01/20-15:46,1.8,"1,246","3,643","5,015",0,0,0.0000
2021/01/20-15:47,2.0,"1,384","3,872","5,283",0,0,0.0000
2021/01/20-15:48,2.3,"1,530","4,109","5,558",0,0,0.0000
2021/01/20-15:49,2.6,"1,683","4,353","5,840",0,0,0.0000
2021/01/20-15:50,2.9,"1,844","4,604","6,129",0,0,0.0000
2021/01/20-15:51,1.9,"1,319","3,759","5,150",0,0,0.0000
2021/01/20-15:52,2.2,"1,461","3,992","5,421",0,0,0.0000
2021/01/20-15:53,2.5,"1,610","4,232","5,699",0,0,0.0000
2021/01/20-15:54,2.8,"1,767","4,480","5,985",0,0,0.0000
2021/01/20-15:55,3.1,"1,931","4,735","6,278",0,0,0.0000
2021/01/20-15:56,1.8,"1,273","3,751","5,173",0,0,0.0000
2021/01/20-15:57,2.0,"1,412","3,980","5,441",0,0,0.0000
2021/01/20-15:58,2.3,"1,562","4,226","5,726",0,0,0.0000
2021/01/20-15:59,2.7,"1,720","4,479","6,020",0,0,0.0000
2021/01/20-16:00,3.0,"1,886","4,740","6,321",0,0,0.0000
2021/01/20-16:01,1.9,"1,330","3,847","5,285",0,0,0.0000
2021/01/20-16:02,2.2,"1,476","4,088","5,567",0,0,0.0000
2021/01/20-16:03,2.5,"1,630","4,337","5,856",0,0,0.0000
2021/01/20-16:04,2.8,"1,792","4,594","6,152",0,0,0.0000
2021/01/20-16:05,3.1,"1,961","4,858","6,457",0,0,0.0000
2021/01/20-16:06,2.1,"1,428","3,933","5,351",0,0,0.0000
2021/01/20-16:07,2.4,"1,575","4,171","5,628",0,0,0.0000
2021/01/20-16:08,2.7,"1,730","4,417","5,911",0,0,0.0000
2021/01/20-16:09,3.0,"1,892","4,670","6,202",0,0,0.0000
2021/01/20-16:10,3.3,"2,061","4,930","6,500",0,0,0.0000
2021/01/20-16:11,2.0,"1,392","3,934","5,384",0,0,0.0000
2021/01/20-16:12,2.2,"1,496","4,100","5,575",0,0,0.0000
2021/01/20-16:13,2.4,"1,645","4,339","5,852",0,0,0.0000
2021/01/20-16:14,2.8,"1,806","4,595","6,148",0,0,0.0000
2021/01/20-16:15,3.1,"1,974","4,858","6,451",0,0,0.0000
2021/01/20-16:16,1.8,"1,312","3,816","5,249",0,0,0.0000
2021/01/20-16:17,2.1,"1,457","4,056","5,529",0,0,0.0000
2021/01/20-16:18,2.4,"1,537","4,115","5,564",0,0,0.0000
2021/01/20-16:19,2.7,"1,690","4,360","5,847",0,0,0.0000
2021/01/20-16:20,3.0,"1,850","4,611","6,136",0,0,0.0000
2021/01/20-16:21,1.9,"1,282","3,701","5,082",0,0,0.0000
2021/01/20-16:22,2.2,"1,422","3,932","5,352",0,0,0.0000
2021/01/20-16:23,2.4,"1,570","4,170","5,628",0,0,0.0000
2021/01/20-16:24,2.7,"1,725","4,416","5,912",0,0,0.0000
2021/01/20-16:25,3.0,"1,887","4,669","6,204",0,0,0.0000
2021/01/20-16:26,1.8,"1,246","3,643","5,015",0,0,0.0000
2021/01/20-16:27,2.1,"1,389","3,881","5,293",0,0,0.0000
2021/01/20-16:28,2.4,"1,539","4,127","5,579",0,0,0.0000
2021/01/20-16:29,2.7,"1,698","4,380","5,873",0,0,0.0000
2021/01/20-16:30,3.0,"1,864","4,642","6,174",0,0,0.0000
2021/01/20-16:31,1.9,"1,308","3,748","5,139",0,0,0.0000
2021/01/20-16:32,2.2,"1,455","3,990","5,421",0,0,0.0000
2021/01/20-16:33,2.5,"1,609","4,240","5,710",0,0,0.0000
2021/01/20-16:34,2.8,"1,771","4,497","6,007",0,0,0.0000
2021/01/20-16:35,3.1,"1,968","4,870","6,470",0,0,0.0000
2021/01/20-16:36,1.8,"1,306","3,809","5,242",0,0,0.0000
2021/01/20-16:37,2.1,"1,451","4,050","5,523",0,0,0.0000
2021/01/20-16:38,2.4,"1,604","4,298","5,811",0,0,0.0000
2021/01/20-16:39,2.8,"1,764","4,553","6,106",0,0,0.0000
2021/01/20-16:40,3.1,"1,932","4,817","6,410",0,0,0.0000
