time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-13:24,10.5,"85,983","193,822","252,734",48,48,1.0000
2021/01/20-13:25,11.3,"92,107","202,986","263,173",48,48,1.0000
2021/01/20-13:26,9.4,"77,389","181,262","238,510",44,44,1.0000
2021/01/20-13:27,10.2,"83,194","190,106","248,629",45,45,1.0000
2021/01/20-13:28,10.1,"82,480","188,825","247,110",47,47,1.0000
2021/01/20-13:29,10.9,"88,484","197,869","257,429",48,48,1.0000
2021/01/20-13:30,11.7,"94,733","207,158","267,992",49,49,1.0000
2021/01/20-13:31,10.3,"85,176","192,552","251,269",44,44,1.0000
2021/01/20-13:32,11.2,"91,263","201,679","261,671",45,45,1.0000
2021/01/20-13:33,11.1,"91,203","201,310","261,172",47,47,1.0000
2021/01/20-13:34,11.9,"97,511","210,657","271,794",48,48,1.0000
2021/01/20-13:35,12.7,"104,117","220,354","282,787",49,49,1.0000
2021/01/20-13:36,11.1,"93,595","203,907","263,856",44,44,1.0000
2021/01/20-13:37,12.0,"99,972","213,376","274,621",45,45,1.0000
2021/01/20-13:38,11.8,"98,944","211,575","272,496",47,47,1.0000
2021/01/20-13:39,12.6,"105,509","221,231","283,448",48,48,1.0000
2021/01/20-13:40,13.4,"112,322","231,135","294,649",49,49,1.0000
2021/01/20-13:41,10.9,"91,567","200,849","260,366",44,44,1.0000
2021/01/20-13:42,11.7,"97,762","210,084","270,876",46,46,1.0000
2021/01/20-13:43,10.9,"92,177","201,562","261,122",47,47,1.0000
2021/01/20-13:44,11.7,"98,401","210,826","271,661",48,48,1.0000
2021/01/20-13:45,12.5,"104,924","220,440","282,571",49,49,1.0000
2021/01/20-13:46,10.7,"90,524","199,342","258,665",44,44,1.0000
2021/01/20-13:47,11.6,"96,756","208,666","269,284",46,46,1.0000
2021/01/20-13:48,10.8,"90,572","199,648","259,078",47,47,1.0000
2021/01/20-13:49,11.6,"96,846","209,013","269,739",48,48,1.0000
2021/01/20-13:50,12.5,"103,369","218,627","280,650",49,49,1.0000
2021/01/20-13:51,10.2,"85,740","192,755","251,321",44,44,1.0000
2021/01/20-13:52,11.1,"91,847","201,954","261,816",46,46,1.0000
2021/01/20-13:53,10.2,"85,296","192,208","250,731",47,47,1.0000
2021/01/20-13:54,11.0,"91,313","201,264","261,062",48,48,1.0000
2021/01/20-13:55,11.9,"97,574","210,566","271,638",49,49,1.0000
2021/01/20-13:56,9.9,"82,456","188,183","246,209",44,44,1.0000
2021/01/20-13:57,10.7,"88,376","197,143","256,444",46,46,1.0000
2021/01/20-13:58,10.2,"85,038","192,002","250,546",47,47,1.0000
2021/01/20-13:59,11.1,"91,133","201,188","261,029",48,48,1.0000
2021/01/20-14:00,11.9,"97,477","210,623","271,761",49,49,1.0000
2021/01/20-14:01,10.1,"84,768","191,217","249,545",44,44,1.0000
2021/01/20-14:02,10.9,"90,875","200,466","260,113",46,46,1.0000
2021/01/20-14:03,10.8,"90,298","199,271","258,659",47,47,1.0000
2021/01/20-14:04,11.6,"96,622","208,737","269,442",49,49,1.0000
2021/01/20-14:05,12.5,"103,198","218,456","280,479",49,49,1.0000
2021/01/20-14:06,11.3,"96,566","207,342","267,485",45,45,1.0000
2021/01/20-14:07,12.1,"103,034","216,953","278,414",46,46,1.0000
2021/01/20-14:08,11.8,"101,626","214,565","275,616",48,48,1.0000
2021/01/20-14:09,12.7,"108,269","224,351","286,720",49,49,1.0000
2021/01/20-14:10,13.5,"115,165","234,390","298,077",50,50,1.0000
2021/01/20-14:11,11.3,"97,706","208,740","268,991",45,45,1.0000
2021/01/20-14:12,12.2,"104,249","218,477","280,068",46,46,1.0000
2021/01/20-14:13,11.8,"102,011","214,590","275,489",48,48,1.0000
2021/01/20-14:14,12.6,"108,678","224,452","286,691",49,49,1.0000
2021/01/20-14:15,13.5,"115,603","234,571","298,149",50,50,1.0000
2021/01/20-14:16,11.3,"98,300","209,385","269,658",45,45,1.0000
2021/01/20-14:17,12.2,"104,847","219,127","280,739",47,47,1.0000
2021/01/20-14:18,11.8,"102,570","215,406","276,414",49,49,1.0000
2021/01/20-14:19,12.7,"109,258","225,289","287,636",50,50,1.0000
2021/01/20-14:20,13.5,"116,204","235,429","299,115",51,51,1.0000
2021/01/20-14:21,10.9,"90,566","199,848","259,365",45,45,1.0000
2021/01/20-14:22,11.7,"96,889","209,314","270,148",47,47,1.0000
2021/01/20-14:23,10.5,"87,428","195,319","254,252",48,48,1.0000
2021/01/20-14:24,11.3,"93,692","204,778","265,051",50,50,1.0000
2021/01/20-14:25,12.2,"100,124","214,352","275,942",50,50,1.0000
2021/01/20-14:26,10.1,"84,088","190,382","248,646",45,45,1.0000
2021/01/20-14:27,10.9,"90,207","199,695","259,298",47,47,1.0000
2021/01/20-14:28,10.1,"84,107","190,607","248,957",48,48,1.0000
2021/01/20-14:29,11.0,"90,264","199,958","259,647",49,49,1.0000
2021/01/20-14:30,11.8,"96,678","209,566","270,595",50,50,1.0000
2021/01/20-14:31,10.3,"86,768","194,041","252,715",46,46,1.0000
2021/01/20-14:32,11.2,"92,991","203,458","263,472",47,47,1.0000
2021/01/20-14:33,11.0,"91,972","201,614","261,282",49,49,1.0000
2021/01/20-14:34,11.8,"98,303","211,088","272,074",50,50,1.0000
2021/01/20-14:35,12.7,"104,888","220,816","283,120",51,51,1.0000
2021/01/20-14:36,11.1,"95,311","205,572","265,499",45,45,1.0000
2021/01/20-14:37,12.0,"101,639","214,991","276,214",47,47,1.0000
2021/01/20-14:38,11.9,"101,741","214,784","275,878",48,48,1.0000
2021/01/20-14:39,12.7,"108,107","224,189","286,558",49,49,1.0000
2021/01/20-14:40,13.5,"114,717","233,839","297,483",50,50,1.0000
